,LMA,MinPrice,MaxPrice,MARKET,STRATEGY,OUT
957,230,8,8,2.244682536799233,1.0,-1.2446825367992331
958,230,8,10,2.244682536799233,1.0,-1.2446825367992331
959,230,8,12,2.244682536799233,1.0,-1.2446825367992331
960,230,8,14,2.244682536799233,1.0,-1.2446825367992331
961,230,8,16,2.244682536799233,1.0,-1.2446825367992331
962,230,8,18,2.244682536799233,1.0,-1.2446825367992331
963,230,10,2,2.244682536799233,1.0,-1.2446825367992331
964,230,10,4,2.244682536799233,1.0,-1.2446825367992331
965,230,10,6,2.244682536799233,1.0,-1.2446825367992331
966,230,10,8,2.244682536799233,1.0,-1.2446825367992331
967,230,10,10,2.244682536799233,1.0,-1.2446825367992331
968,230,10,12,2.244682536799233,1.0,-1.2446825367992331
969,230,10,14,2.244682536799233,1.0,-1.2446825367992331
970,230,10,16,2.244682536799233,1.0,-1.2446825367992331
954,230,8,2,2.244682536799233,1.0,-1.2446825367992331
953,230,6,18,2.244682536799233,1.0,-1.2446825367992331
952,230,6,16,2.244682536799233,1.0,-1.2446825367992331
943,230,4,16,2.244682536799233,1.0,-1.2446825367992331
937,230,4,4,2.244682536799233,1.0,-1.2446825367992331
938,230,4,6,2.244682536799233,1.0,-1.2446825367992331
939,230,4,8,2.244682536799233,1.0,-1.2446825367992331
940,230,4,10,2.244682536799233,1.0,-1.2446825367992331
941,230,4,12,2.244682536799233,1.0,-1.2446825367992331
942,230,4,14,2.244682536799233,1.0,-1.2446825367992331
944,230,4,18,2.244682536799233,1.0,-1.2446825367992331
951,230,6,14,2.244682536799233,1.0,-1.2446825367992331
945,230,6,2,2.244682536799233,1.0,-1.2446825367992331
946,230,6,4,2.244682536799233,1.0,-1.2446825367992331
947,230,6,6,2.244682536799233,1.0,-1.2446825367992331
948,230,6,8,2.244682536799233,1.0,-1.2446825367992331
949,230,6,10,2.244682536799233,1.0,-1.2446825367992331
950,230,6,12,2.244682536799233,1.0,-1.2446825367992331
971,230,10,18,2.244682536799233,1.0,-1.2446825367992331
936,230,4,2,2.244682536799233,1.0,-1.2446825367992331
972,230,12,2,2.244682536799233,1.0,-1.2446825367992331
998,230,16,18,2.244682536799233,1.0,-1.2446825367992331
992,230,16,6,2.244682536799233,1.0,-1.2446825367992331
993,230,16,8,2.244682536799233,1.0,-1.2446825367992331
994,230,16,10,2.244682536799233,1.0,-1.2446825367992331
995,230,16,12,2.244682536799233,1.0,-1.2446825367992331
996,230,16,14,2.244682536799233,1.0,-1.2446825367992331
997,230,16,16,2.244682536799233,1.0,-1.2446825367992331
999,230,18,2,2.244682536799233,1.0,-1.2446825367992331
990,230,16,2,2.244682536799233,1.0,-1.2446825367992331
1000,230,18,4,2.244682536799233,1.0,-1.2446825367992331
1001,230,18,6,2.244682536799233,1.0,-1.2446825367992331
1002,230,18,8,2.244682536799233,1.0,-1.2446825367992331
1003,230,18,10,2.244682536799233,1.0,-1.2446825367992331
1004,230,18,12,2.244682536799233,1.0,-1.2446825367992331
1005,230,18,14,2.244682536799233,1.0,-1.2446825367992331
991,230,16,4,2.244682536799233,1.0,-1.2446825367992331
989,230,14,18,2.244682536799233,1.0,-1.2446825367992331
973,230,12,4,2.244682536799233,1.0,-1.2446825367992331
980,230,12,18,2.244682536799233,1.0,-1.2446825367992331
974,230,12,6,2.244682536799233,1.0,-1.2446825367992331
975,230,12,8,2.244682536799233,1.0,-1.2446825367992331
976,230,12,10,2.244682536799233,1.0,-1.2446825367992331
977,230,12,12,2.244682536799233,1.0,-1.2446825367992331
978,230,12,14,2.244682536799233,1.0,-1.2446825367992331
979,230,12,16,2.244682536799233,1.0,-1.2446825367992331
981,230,14,2,2.244682536799233,1.0,-1.2446825367992331
988,230,14,16,2.244682536799233,1.0,-1.2446825367992331
982,230,14,4,2.244682536799233,1.0,-1.2446825367992331
983,230,14,6,2.244682536799233,1.0,-1.2446825367992331
984,230,14,8,2.244682536799233,1.0,-1.2446825367992331
985,230,14,10,2.244682536799233,1.0,-1.2446825367992331
986,230,14,12,2.244682536799233,1.0,-1.2446825367992331
987,230,14,14,2.244682536799233,1.0,-1.2446825367992331
955,230,8,4,2.244682536799233,1.0,-1.2446825367992331
468,160,12,2,2.4653756685626966,1.0,-1.4653756685626966
467,160,10,18,2.4653756685626966,1.0,-1.4653756685626966
477,160,14,2,2.4653756685626966,1.0,-1.4653756685626966
483,160,14,14,2.4653756685626966,1.0,-1.4653756685626966
482,160,14,12,2.4653756685626966,1.0,-1.4653756685626966
481,160,14,10,2.4653756685626966,1.0,-1.4653756685626966
480,160,14,8,2.4653756685626966,1.0,-1.4653756685626966
479,160,14,6,2.4653756685626966,1.0,-1.4653756685626966
478,160,14,4,2.4653756685626966,1.0,-1.4653756685626966
476,160,12,18,2.4653756685626966,1.0,-1.4653756685626966
485,160,14,18,2.4653756685626966,1.0,-1.4653756685626966
475,160,12,16,2.4653756685626966,1.0,-1.4653756685626966
474,160,12,14,2.4653756685626966,1.0,-1.4653756685626966
473,160,12,12,2.4653756685626966,1.0,-1.4653756685626966
472,160,12,10,2.4653756685626966,1.0,-1.4653756685626966
471,160,12,8,2.4653756685626966,1.0,-1.4653756685626966
470,160,12,6,2.4653756685626966,1.0,-1.4653756685626966
484,160,14,16,2.4653756685626966,1.0,-1.4653756685626966
486,160,16,2,2.4653756685626966,1.0,-1.4653756685626966
503,160,18,18,2.4653756685626966,1.0,-1.4653756685626966
495,160,18,2,2.4653756685626966,1.0,-1.4653756685626966
501,160,18,14,2.4653756685626966,1.0,-1.4653756685626966
500,160,18,12,2.4653756685626966,1.0,-1.4653756685626966
499,160,18,10,2.4653756685626966,1.0,-1.4653756685626966
498,160,18,8,2.4653756685626966,1.0,-1.4653756685626966
497,160,18,6,2.4653756685626966,1.0,-1.4653756685626966
496,160,18,4,2.4653756685626966,1.0,-1.4653756685626966
494,160,16,18,2.4653756685626966,1.0,-1.4653756685626966
487,160,16,4,2.4653756685626966,1.0,-1.4653756685626966
493,160,16,16,2.4653756685626966,1.0,-1.4653756685626966
492,160,16,14,2.4653756685626966,1.0,-1.4653756685626966
491,160,16,12,2.4653756685626966,1.0,-1.4653756685626966
490,160,16,10,2.4653756685626966,1.0,-1.4653756685626966
489,160,16,8,2.4653756685626966,1.0,-1.4653756685626966
488,160,16,6,2.4653756685626966,1.0,-1.4653756685626966
469,160,12,4,2.4653756685626966,1.0,-1.4653756685626966
466,160,10,16,2.4653756685626966,1.0,-1.4653756685626966
465,160,10,14,2.4653756685626966,1.0,-1.4653756685626966
439,160,4,16,2.4653756685626966,1.0,-1.4653756685626966
445,160,6,10,2.4653756685626966,1.0,-1.4653756685626966
444,160,6,8,2.4653756685626966,1.0,-1.4653756685626966
443,160,6,6,2.4653756685626966,1.0,-1.4653756685626966
442,160,6,4,2.4653756685626966,1.0,-1.4653756685626966
441,160,6,2,2.4653756685626966,1.0,-1.4653756685626966
440,160,4,18,2.4653756685626966,1.0,-1.4653756685626966
438,160,4,14,2.4653756685626966,1.0,-1.4653756685626966
447,160,6,14,2.4653756685626966,1.0,-1.4653756685626966
437,160,4,12,2.4653756685626966,1.0,-1.4653756685626966
436,160,4,10,2.4653756685626966,1.0,-1.4653756685626966
435,160,4,8,2.4653756685626966,1.0,-1.4653756685626966
434,160,4,6,2.4653756685626966,1.0,-1.4653756685626966
433,160,4,4,2.4653756685626966,1.0,-1.4653756685626966
432,160,4,2,2.4653756685626966,1.0,-1.4653756685626966
446,160,6,12,2.4653756685626966,1.0,-1.4653756685626966
448,160,6,16,2.4653756685626966,1.0,-1.4653756685626966
457,160,8,16,2.4653756685626966,1.0,-1.4653756685626966
449,160,6,18,2.4653756685626966,1.0,-1.4653756685626966
464,160,10,12,2.4653756685626966,1.0,-1.4653756685626966
463,160,10,10,2.4653756685626966,1.0,-1.4653756685626966
462,160,10,8,2.4653756685626966,1.0,-1.4653756685626966
461,160,10,6,2.4653756685626966,1.0,-1.4653756685626966
460,160,10,4,2.4653756685626966,1.0,-1.4653756685626966
459,160,10,2,2.4653756685626966,1.0,-1.4653756685626966
458,160,8,18,2.4653756685626966,1.0,-1.4653756685626966
502,160,18,16,2.4653756685626966,1.0,-1.4653756685626966
456,160,8,14,2.4653756685626966,1.0,-1.4653756685626966
455,160,8,12,2.4653756685626966,1.0,-1.4653756685626966
454,160,8,10,2.4653756685626966,1.0,-1.4653756685626966
453,160,8,8,2.4653756685626966,1.0,-1.4653756685626966
452,160,8,6,2.4653756685626966,1.0,-1.4653756685626966
451,160,8,4,2.4653756685626966,1.0,-1.4653756685626966
450,160,8,2,2.4653756685626966,1.0,-1.4653756685626966
506,170,4,6,2.4706508931116185,1.0,-1.4706508931116185
505,170,4,4,2.4706508931116185,1.0,-1.4706508931116185
504,170,4,2,2.4706508931116185,1.0,-1.4706508931116185
531,170,10,2,2.4706508931116185,1.0,-1.4706508931116185
525,170,8,8,2.4706508931116185,1.0,-1.4706508931116185
526,170,8,10,2.4706508931116185,1.0,-1.4706508931116185
527,170,8,12,2.4706508931116185,1.0,-1.4706508931116185
528,170,8,14,2.4706508931116185,1.0,-1.4706508931116185
529,170,8,16,2.4706508931116185,1.0,-1.4706508931116185
530,170,8,18,2.4706508931116185,1.0,-1.4706508931116185
532,170,10,4,2.4706508931116185,1.0,-1.4706508931116185
522,170,8,2,2.4706508931116185,1.0,-1.4706508931116185
533,170,10,6,2.4706508931116185,1.0,-1.4706508931116185
534,170,10,8,2.4706508931116185,1.0,-1.4706508931116185
535,170,10,10,2.4706508931116185,1.0,-1.4706508931116185
536,170,10,12,2.4706508931116185,1.0,-1.4706508931116185
537,170,10,14,2.4706508931116185,1.0,-1.4706508931116185
538,170,10,16,2.4706508931116185,1.0,-1.4706508931116185
523,170,8,4,2.4706508931116185,1.0,-1.4706508931116185
521,170,6,18,2.4706508931116185,1.0,-1.4706508931116185
540,170,12,2,2.4706508931116185,1.0,-1.4706508931116185
512,170,4,18,2.4706508931116185,1.0,-1.4706508931116185
575,170,18,18,2.4706508931116185,1.0,-1.4706508931116185
507,170,4,8,2.4706508931116185,1.0,-1.4706508931116185
508,170,4,10,2.4706508931116185,1.0,-1.4706508931116185
509,170,4,12,2.4706508931116185,1.0,-1.4706508931116185
510,170,4,14,2.4706508931116185,1.0,-1.4706508931116185
511,170,4,16,2.4706508931116185,1.0,-1.4706508931116185
513,170,6,2,2.4706508931116185,1.0,-1.4706508931116185
520,170,6,16,2.4706508931116185,1.0,-1.4706508931116185
514,170,6,4,2.4706508931116185,1.0,-1.4706508931116185
515,170,6,6,2.4706508931116185,1.0,-1.4706508931116185
516,170,6,8,2.4706508931116185,1.0,-1.4706508931116185
517,170,6,10,2.4706508931116185,1.0,-1.4706508931116185
518,170,6,12,2.4706508931116185,1.0,-1.4706508931116185
519,170,6,14,2.4706508931116185,1.0,-1.4706508931116185
539,170,10,18,2.4706508931116185,1.0,-1.4706508931116185
524,170,8,6,2.4706508931116185,1.0,-1.4706508931116185
541,170,12,4,2.4706508931116185,1.0,-1.4706508931116185
558,170,16,2,2.4706508931116185,1.0,-1.4706508931116185
560,170,16,6,2.4706508931116185,1.0,-1.4706508931116185
561,170,16,8,2.4706508931116185,1.0,-1.4706508931116185
562,170,16,10,2.4706508931116185,1.0,-1.4706508931116185
563,170,16,12,2.4706508931116185,1.0,-1.4706508931116185
564,170,16,14,2.4706508931116185,1.0,-1.4706508931116185
565,170,16,16,2.4706508931116185,1.0,-1.4706508931116185
566,170,16,18,2.4706508931116185,1.0,-1.4706508931116185
567,170,18,2,2.4706508931116185,1.0,-1.4706508931116185
568,170,18,4,2.4706508931116185,1.0,-1.4706508931116185
569,170,18,6,2.4706508931116185,1.0,-1.4706508931116185
570,170,18,8,2.4706508931116185,1.0,-1.4706508931116185
571,170,18,10,2.4706508931116185,1.0,-1.4706508931116185
572,170,18,12,2.4706508931116185,1.0,-1.4706508931116185
573,170,18,14,2.4706508931116185,1.0,-1.4706508931116185
542,170,12,6,2.4706508931116185,1.0,-1.4706508931116185
559,170,16,4,2.4706508931116185,1.0,-1.4706508931116185
574,170,18,16,2.4706508931116185,1.0,-1.4706508931116185
557,170,14,18,2.4706508931116185,1.0,-1.4706508931116185
550,170,14,4,2.4706508931116185,1.0,-1.4706508931116185
543,170,12,8,2.4706508931116185,1.0,-1.4706508931116185
544,170,12,10,2.4706508931116185,1.0,-1.4706508931116185
545,170,12,12,2.4706508931116185,1.0,-1.4706508931116185
546,170,12,14,2.4706508931116185,1.0,-1.4706508931116185
548,170,12,18,2.4706508931116185,1.0,-1.4706508931116185
549,170,14,2,2.4706508931116185,1.0,-1.4706508931116185
547,170,12,16,2.4706508931116185,1.0,-1.4706508931116185
551,170,14,6,2.4706508931116185,1.0,-1.4706508931116185
552,170,14,8,2.4706508931116185,1.0,-1.4706508931116185
553,170,14,10,2.4706508931116185,1.0,-1.4706508931116185
554,170,14,12,2.4706508931116185,1.0,-1.4706508931116185
555,170,14,14,2.4706508931116185,1.0,-1.4706508931116185
556,170,14,16,2.4706508931116185,1.0,-1.4706508931116185
890,220,8,18,2.541048387237907,1.0,-1.541048387237907
883,220,8,4,2.541048387237907,1.0,-1.541048387237907
884,220,8,6,2.541048387237907,1.0,-1.541048387237907
885,220,8,8,2.541048387237907,1.0,-1.541048387237907
886,220,8,10,2.541048387237907,1.0,-1.541048387237907
887,220,8,12,2.541048387237907,1.0,-1.541048387237907
888,220,8,14,2.541048387237907,1.0,-1.541048387237907
889,220,8,16,2.541048387237907,1.0,-1.541048387237907
897,220,10,14,2.541048387237907,1.0,-1.541048387237907
891,220,10,2,2.541048387237907,1.0,-1.541048387237907
892,220,10,4,2.541048387237907,1.0,-1.541048387237907
893,220,10,6,2.541048387237907,1.0,-1.541048387237907
894,220,10,8,2.541048387237907,1.0,-1.541048387237907
895,220,10,10,2.541048387237907,1.0,-1.541048387237907
896,220,10,12,2.541048387237907,1.0,-1.541048387237907
881,220,6,18,2.541048387237907,1.0,-1.541048387237907
882,220,8,2,2.541048387237907,1.0,-1.541048387237907
874,220,6,4,2.541048387237907,1.0,-1.541048387237907
880,220,6,16,2.541048387237907,1.0,-1.541048387237907
871,220,4,16,2.541048387237907,1.0,-1.541048387237907
865,220,4,4,2.541048387237907,1.0,-1.541048387237907
866,220,4,6,2.541048387237907,1.0,-1.541048387237907
867,220,4,8,2.541048387237907,1.0,-1.541048387237907
868,220,4,10,2.541048387237907,1.0,-1.541048387237907
869,220,4,12,2.541048387237907,1.0,-1.541048387237907
870,220,4,14,2.541048387237907,1.0,-1.541048387237907
872,220,4,18,2.541048387237907,1.0,-1.541048387237907
879,220,6,14,2.541048387237907,1.0,-1.541048387237907
873,220,6,2,2.541048387237907,1.0,-1.541048387237907
899,220,10,18,2.541048387237907,1.0,-1.541048387237907
875,220,6,6,2.541048387237907,1.0,-1.541048387237907
876,220,6,8,2.541048387237907,1.0,-1.541048387237907
877,220,6,10,2.541048387237907,1.0,-1.541048387237907
878,220,6,12,2.541048387237907,1.0,-1.541048387237907
898,220,10,16,2.541048387237907,1.0,-1.541048387237907
934,220,18,16,2.541048387237907,1.0,-1.541048387237907
900,220,12,2,2.541048387237907,1.0,-1.541048387237907
926,220,16,18,2.541048387237907,1.0,-1.541048387237907
920,220,16,6,2.541048387237907,1.0,-1.541048387237907
921,220,16,8,2.541048387237907,1.0,-1.541048387237907
922,220,16,10,2.541048387237907,1.0,-1.541048387237907
923,220,16,12,2.541048387237907,1.0,-1.541048387237907
924,220,16,14,2.541048387237907,1.0,-1.541048387237907
925,220,16,16,2.541048387237907,1.0,-1.541048387237907
927,220,18,2,2.541048387237907,1.0,-1.541048387237907
918,220,16,2,2.541048387237907,1.0,-1.541048387237907
928,220,18,4,2.541048387237907,1.0,-1.541048387237907
929,220,18,6,2.541048387237907,1.0,-1.541048387237907
930,220,18,8,2.541048387237907,1.0,-1.541048387237907
931,220,18,10,2.541048387237907,1.0,-1.541048387237907
932,220,18,12,2.541048387237907,1.0,-1.541048387237907
933,220,18,14,2.541048387237907,1.0,-1.541048387237907
919,220,16,4,2.541048387237907,1.0,-1.541048387237907
917,220,14,18,2.541048387237907,1.0,-1.541048387237907
901,220,12,4,2.541048387237907,1.0,-1.541048387237907
908,220,12,18,2.541048387237907,1.0,-1.541048387237907
902,220,12,6,2.541048387237907,1.0,-1.541048387237907
903,220,12,8,2.541048387237907,1.0,-1.541048387237907
904,220,12,10,2.541048387237907,1.0,-1.541048387237907
905,220,12,12,2.541048387237907,1.0,-1.541048387237907
906,220,12,14,2.541048387237907,1.0,-1.541048387237907
907,220,12,16,2.541048387237907,1.0,-1.541048387237907
909,220,14,2,2.541048387237907,1.0,-1.541048387237907
916,220,14,16,2.541048387237907,1.0,-1.541048387237907
910,220,14,4,2.541048387237907,1.0,-1.541048387237907
911,220,14,6,2.541048387237907,1.0,-1.541048387237907
912,220,14,8,2.541048387237907,1.0,-1.541048387237907
913,220,14,10,2.541048387237907,1.0,-1.541048387237907
914,220,14,12,2.541048387237907,1.0,-1.541048387237907
915,220,14,14,2.541048387237907,1.0,-1.541048387237907
864,220,4,2,2.541048387237907,1.0,-1.541048387237907
935,220,18,18,2.541048387237907,1.0,-1.541048387237907
431,150,18,18,2.5935122139422555,1.0,-1.5935122139422555
394,150,10,16,2.5935122139422555,1.0,-1.5935122139422555
430,150,18,16,2.5935122139422555,1.0,-1.5935122139422555
379,150,8,4,2.5935122139422555,1.0,-1.5935122139422555
380,150,8,6,2.5935122139422555,1.0,-1.5935122139422555
381,150,8,8,2.5935122139422555,1.0,-1.5935122139422555
382,150,8,10,2.5935122139422555,1.0,-1.5935122139422555
383,150,8,12,2.5935122139422555,1.0,-1.5935122139422555
384,150,8,14,2.5935122139422555,1.0,-1.5935122139422555
385,150,8,16,2.5935122139422555,1.0,-1.5935122139422555
386,150,8,18,2.5935122139422555,1.0,-1.5935122139422555
387,150,10,2,2.5935122139422555,1.0,-1.5935122139422555
388,150,10,4,2.5935122139422555,1.0,-1.5935122139422555
389,150,10,6,2.5935122139422555,1.0,-1.5935122139422555
390,150,10,8,2.5935122139422555,1.0,-1.5935122139422555
391,150,10,10,2.5935122139422555,1.0,-1.5935122139422555
392,150,10,12,2.5935122139422555,1.0,-1.5935122139422555
377,150,6,18,2.5935122139422555,1.0,-1.5935122139422555
376,150,6,16,2.5935122139422555,1.0,-1.5935122139422555
375,150,6,14,2.5935122139422555,1.0,-1.5935122139422555
366,150,4,14,2.5935122139422555,1.0,-1.5935122139422555
360,150,4,2,2.5935122139422555,1.0,-1.5935122139422555
361,150,4,4,2.5935122139422555,1.0,-1.5935122139422555
362,150,4,6,2.5935122139422555,1.0,-1.5935122139422555
363,150,4,8,2.5935122139422555,1.0,-1.5935122139422555
364,150,4,10,2.5935122139422555,1.0,-1.5935122139422555
365,150,4,12,2.5935122139422555,1.0,-1.5935122139422555
367,150,4,16,2.5935122139422555,1.0,-1.5935122139422555
374,150,6,12,2.5935122139422555,1.0,-1.5935122139422555
368,150,4,18,2.5935122139422555,1.0,-1.5935122139422555
369,150,6,2,2.5935122139422555,1.0,-1.5935122139422555
370,150,6,4,2.5935122139422555,1.0,-1.5935122139422555
371,150,6,6,2.5935122139422555,1.0,-1.5935122139422555
372,150,6,8,2.5935122139422555,1.0,-1.5935122139422555
373,150,6,10,2.5935122139422555,1.0,-1.5935122139422555
393,150,10,14,2.5935122139422555,1.0,-1.5935122139422555
378,150,8,2,2.5935122139422555,1.0,-1.5935122139422555
395,150,10,18,2.5935122139422555,1.0,-1.5935122139422555
413,150,14,18,2.5935122139422555,1.0,-1.5935122139422555
415,150,16,4,2.5935122139422555,1.0,-1.5935122139422555
416,150,16,6,2.5935122139422555,1.0,-1.5935122139422555
417,150,16,8,2.5935122139422555,1.0,-1.5935122139422555
418,150,16,10,2.5935122139422555,1.0,-1.5935122139422555
419,150,16,12,2.5935122139422555,1.0,-1.5935122139422555
420,150,16,14,2.5935122139422555,1.0,-1.5935122139422555
422,150,16,18,2.5935122139422555,1.0,-1.5935122139422555
423,150,18,2,2.5935122139422555,1.0,-1.5935122139422555
424,150,18,4,2.5935122139422555,1.0,-1.5935122139422555
425,150,18,6,2.5935122139422555,1.0,-1.5935122139422555
426,150,18,8,2.5935122139422555,1.0,-1.5935122139422555
427,150,18,10,2.5935122139422555,1.0,-1.5935122139422555
428,150,18,12,2.5935122139422555,1.0,-1.5935122139422555
429,150,18,14,2.5935122139422555,1.0,-1.5935122139422555
396,150,12,2,2.5935122139422555,1.0,-1.5935122139422555
414,150,16,2,2.5935122139422555,1.0,-1.5935122139422555
421,150,16,16,2.5935122139422555,1.0,-1.5935122139422555
412,150,14,16,2.5935122139422555,1.0,-1.5935122139422555
404,150,12,18,2.5935122139422555,1.0,-1.5935122139422555
411,150,14,14,2.5935122139422555,1.0,-1.5935122139422555
398,150,12,6,2.5935122139422555,1.0,-1.5935122139422555
399,150,12,8,2.5935122139422555,1.0,-1.5935122139422555
400,150,12,10,2.5935122139422555,1.0,-1.5935122139422555
401,150,12,12,2.5935122139422555,1.0,-1.5935122139422555
402,150,12,14,2.5935122139422555,1.0,-1.5935122139422555
403,150,12,16,2.5935122139422555,1.0,-1.5935122139422555
397,150,12,4,2.5935122139422555,1.0,-1.5935122139422555
405,150,14,2,2.5935122139422555,1.0,-1.5935122139422555
406,150,14,4,2.5935122139422555,1.0,-1.5935122139422555
407,150,14,6,2.5935122139422555,1.0,-1.5935122139422555
408,150,14,8,2.5935122139422555,1.0,-1.5935122139422555
409,150,14,10,2.5935122139422555,1.0,-1.5935122139422555
410,150,14,12,2.5935122139422555,1.0,-1.5935122139422555
837,210,14,2,2.752143977482194,1.0,-1.752143977482194
844,210,14,16,2.752143977482194,1.0,-1.752143977482194
843,210,14,14,2.752143977482194,1.0,-1.752143977482194
842,210,14,12,2.752143977482194,1.0,-1.752143977482194
841,210,14,10,2.752143977482194,1.0,-1.752143977482194
840,210,14,8,2.752143977482194,1.0,-1.752143977482194
839,210,14,6,2.752143977482194,1.0,-1.752143977482194
838,210,14,4,2.752143977482194,1.0,-1.752143977482194
834,210,12,14,2.752143977482194,1.0,-1.752143977482194
836,210,12,18,2.752143977482194,1.0,-1.752143977482194
835,210,12,16,2.752143977482194,1.0,-1.752143977482194
846,210,16,2,2.752143977482194,1.0,-1.752143977482194
833,210,12,12,2.752143977482194,1.0,-1.752143977482194
832,210,12,10,2.752143977482194,1.0,-1.752143977482194
831,210,12,8,2.752143977482194,1.0,-1.752143977482194
830,210,12,6,2.752143977482194,1.0,-1.752143977482194
845,210,14,18,2.752143977482194,1.0,-1.752143977482194
863,210,18,18,2.752143977482194,1.0,-1.752143977482194
847,210,16,4,2.752143977482194,1.0,-1.752143977482194
856,210,18,4,2.752143977482194,1.0,-1.752143977482194
862,210,18,16,2.752143977482194,1.0,-1.752143977482194
861,210,18,14,2.752143977482194,1.0,-1.752143977482194
860,210,18,12,2.752143977482194,1.0,-1.752143977482194
859,210,18,10,2.752143977482194,1.0,-1.752143977482194
858,210,18,8,2.752143977482194,1.0,-1.752143977482194
857,210,18,6,2.752143977482194,1.0,-1.752143977482194
855,210,18,2,2.752143977482194,1.0,-1.752143977482194
848,210,16,6,2.752143977482194,1.0,-1.752143977482194
854,210,16,18,2.752143977482194,1.0,-1.752143977482194
853,210,16,16,2.752143977482194,1.0,-1.752143977482194
852,210,16,14,2.752143977482194,1.0,-1.752143977482194
851,210,16,12,2.752143977482194,1.0,-1.752143977482194
850,210,16,10,2.752143977482194,1.0,-1.752143977482194
849,210,16,8,2.752143977482194,1.0,-1.752143977482194
829,210,12,4,2.752143977482194,1.0,-1.752143977482194
828,210,12,2,2.752143977482194,1.0,-1.752143977482194
827,210,10,18,2.752143977482194,1.0,-1.752143977482194
808,210,6,16,2.752143977482194,1.0,-1.752143977482194
806,210,6,12,2.752143977482194,1.0,-1.752143977482194
805,210,6,10,2.752143977482194,1.0,-1.752143977482194
804,210,6,8,2.752143977482194,1.0,-1.752143977482194
803,210,6,6,2.752143977482194,1.0,-1.752143977482194
802,210,6,4,2.752143977482194,1.0,-1.752143977482194
801,210,6,2,2.752143977482194,1.0,-1.752143977482194
800,210,4,18,2.752143977482194,1.0,-1.752143977482194
799,210,4,16,2.752143977482194,1.0,-1.752143977482194
798,210,4,14,2.752143977482194,1.0,-1.752143977482194
797,210,4,12,2.752143977482194,1.0,-1.752143977482194
796,210,4,10,2.752143977482194,1.0,-1.752143977482194
795,210,4,8,2.752143977482194,1.0,-1.752143977482194
794,210,4,6,2.752143977482194,1.0,-1.752143977482194
793,210,4,4,2.752143977482194,1.0,-1.752143977482194
826,210,10,16,2.752143977482194,1.0,-1.752143977482194
807,210,6,14,2.752143977482194,1.0,-1.752143977482194
792,210,4,2,2.752143977482194,1.0,-1.752143977482194
809,210,6,18,2.752143977482194,1.0,-1.752143977482194
818,210,8,18,2.752143977482194,1.0,-1.752143977482194
810,210,8,2,2.752143977482194,1.0,-1.752143977482194
824,210,10,12,2.752143977482194,1.0,-1.752143977482194
823,210,10,10,2.752143977482194,1.0,-1.752143977482194
822,210,10,8,2.752143977482194,1.0,-1.752143977482194
821,210,10,6,2.752143977482194,1.0,-1.752143977482194
820,210,10,4,2.752143977482194,1.0,-1.752143977482194
819,210,10,2,2.752143977482194,1.0,-1.752143977482194
825,210,10,14,2.752143977482194,1.0,-1.752143977482194
817,210,8,16,2.752143977482194,1.0,-1.752143977482194
815,210,8,12,2.752143977482194,1.0,-1.752143977482194
814,210,8,10,2.752143977482194,1.0,-1.752143977482194
813,210,8,8,2.752143977482194,1.0,-1.752143977482194
812,210,8,6,2.752143977482194,1.0,-1.752143977482194
816,210,8,14,2.752143977482194,1.0,-1.752143977482194
811,210,8,4,2.752143977482194,1.0,-1.752143977482194
672,190,8,14,2.8093580580375277,1.0,-1.8093580580375277
666,190,8,2,2.8093580580375277,1.0,-1.8093580580375277
667,190,8,4,2.8093580580375277,1.0,-1.8093580580375277
668,190,8,6,2.8093580580375277,1.0,-1.8093580580375277
669,190,8,8,2.8093580580375277,1.0,-1.8093580580375277
670,190,8,10,2.8093580580375277,1.0,-1.8093580580375277
671,190,8,12,2.8093580580375277,1.0,-1.8093580580375277
675,190,10,2,2.8093580580375277,1.0,-1.8093580580375277
673,190,8,16,2.8093580580375277,1.0,-1.8093580580375277
674,190,8,18,2.8093580580375277,1.0,-1.8093580580375277
676,190,10,4,2.8093580580375277,1.0,-1.8093580580375277
677,190,10,6,2.8093580580375277,1.0,-1.8093580580375277
678,190,10,8,2.8093580580375277,1.0,-1.8093580580375277
679,190,10,10,2.8093580580375277,1.0,-1.8093580580375277
665,190,6,18,2.8093580580375277,1.0,-1.8093580580375277
680,190,10,12,2.8093580580375277,1.0,-1.8093580580375277
657,190,6,2,2.8093580580375277,1.0,-1.8093580580375277
664,190,6,16,2.8093580580375277,1.0,-1.8093580580375277
663,190,6,14,2.8093580580375277,1.0,-1.8093580580375277
682,190,10,16,2.8093580580375277,1.0,-1.8093580580375277
648,190,4,2,2.8093580580375277,1.0,-1.8093580580375277
649,190,4,4,2.8093580580375277,1.0,-1.8093580580375277
650,190,4,6,2.8093580580375277,1.0,-1.8093580580375277
651,190,4,8,2.8093580580375277,1.0,-1.8093580580375277
652,190,4,10,2.8093580580375277,1.0,-1.8093580580375277
653,190,4,12,2.8093580580375277,1.0,-1.8093580580375277
654,190,4,14,2.8093580580375277,1.0,-1.8093580580375277
655,190,4,16,2.8093580580375277,1.0,-1.8093580580375277
656,190,4,18,2.8093580580375277,1.0,-1.8093580580375277
658,190,6,4,2.8093580580375277,1.0,-1.8093580580375277
659,190,6,6,2.8093580580375277,1.0,-1.8093580580375277
660,190,6,8,2.8093580580375277,1.0,-1.8093580580375277
