<DATE>,returns,lag_1,lag_2,lag_3,lag_4,lag_5,direction,position,strategy,strategy_tc
2020-12-31,0.00031456324363238864,0.0,1.0,1.0,1.0,1.0,1,-1,-0.00031456324363238864,-0.005314563243632389
2020-12-31,-0.0002557911651926479,1.0,0.0,1.0,1.0,1.0,-1,1,-0.0002557911651926479,-0.005255791165192648
2020-12-31,-0.0004806495431271624,0.0,1.0,0.0,1.0,1.0,-1,-1,0.0004806495431271624,-0.004519350456872837
2020-12-31,0.0033097205903299546,0.0,0.0,1.0,0.0,1.0,1,-1,-0.0033097205903299546,-0.0033097205903299546
2020-12-31,0.0021006530077704194,1.0,0.0,0.0,1.0,0.0,1,1,0.0021006530077704194,-0.0028993469922295807
2020-12-31,-0.0011427589230868854,1.0,1.0,0.0,0.0,1.0,-1,1,-0.0011427589230868854,-0.0011427589230868854
2020-12-31,-0.0010733857388160947,0.0,1.0,1.0,0.0,0.0,-1,-1,0.0010733857388160947,-0.003926614261183905
2020-12-31,-0.0004983184012780901,0.0,0.0,1.0,1.0,0.0,-1,-1,0.0004983184012780901,0.0004983184012780901
2020-12-31,0.0013030350836419498,0.0,0.0,0.0,1.0,1.0,1,-1,-0.0013030350836419498,-0.0013030350836419498
2020-12-31,0.0023415366595530467,1.0,0.0,0.0,0.0,1.0,1,1,0.0023415366595530467,-0.0026584633404469534
2020-12-31,0.0005926862690043643,1.0,1.0,0.0,0.0,0.0,1,1,0.0005926862690043643,0.0005926862690043643
2020-12-31,-0.002388349297659732,1.0,1.0,1.0,0.0,0.0,-1,1,-0.002388349297659732,-0.002388349297659732
2020-12-31,-0.0009369505358996018,0.0,1.0,1.0,1.0,0.0,-1,-1,0.0009369505358996018,-0.004063049464100398
2020-12-31,-0.0011793247147395003,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0011793247147395003,0.0011793247147395003
2020-12-31,0.0013188895311929667,0.0,0.0,0.0,1.0,1.0,1,-1,-0.0013188895311929667,-0.0013188895311929667
2020-12-31,-0.0005894062161688958,1.0,0.0,0.0,0.0,1.0,-1,1,-0.0005894062161688958,-0.005589406216168896
2020-12-31,-0.0008364499484375759,0.0,1.0,0.0,0.0,0.0,-1,-1,0.0008364499484375759,-0.004163550051562424
2020-12-31,0.0010226157606581625,0.0,0.0,1.0,0.0,0.0,1,-1,-0.0010226157606581625,-0.0010226157606581625
2020-12-31,-0.0008276690210425089,1.0,0.0,0.0,1.0,0.0,-1,1,-0.0008276690210425089,-0.005827669021042509
2020-12-31,-0.0011218948425235056,0.0,1.0,0.0,0.0,1.0,-1,-1,0.0011218948425235056,-0.0038781051574764943
2020-12-31,-0.000763608067773518,0.0,0.0,1.0,0.0,0.0,-1,-1,0.000763608067773518,0.000763608067773518
2020-12-31,0.0012107908668028456,0.0,0.0,0.0,1.0,0.0,1,-1,-0.0012107908668028456,-0.0012107908668028456
2020-12-31,0.0006074338351393252,1.0,0.0,0.0,0.0,1.0,1,1,0.0006074338351393252,-0.004392566164860675
2020-12-31,-0.00222445296459329,1.0,1.0,0.0,0.0,0.0,-1,1,-0.00222445296459329,-0.00222445296459329
2020-12-31,-0.002664449889213744,0.0,1.0,1.0,0.0,0.0,-1,-1,0.002664449889213744,-0.002335550110786256
2020-12-31,-0.0005635771517196412,0.0,0.0,1.0,1.0,0.0,-1,-1,0.0005635771517196412,0.0005635771517196412
2020-12-31,0.0036273421603165144,0.0,0.0,0.0,1.0,1.0,1,-1,-0.0036273421603165144,-0.0036273421603165144
2020-12-31,0.002016610086201468,1.0,0.0,0.0,0.0,1.0,1,1,0.002016610086201468,-0.002983389913798532
2020-12-31,0.00043283362706586487,1.0,1.0,0.0,0.0,0.0,1,1,0.00043283362706586487,0.00043283362706586487
2020-12-31,-0.0008744825026918089,1.0,1.0,1.0,0.0,0.0,-1,1,-0.0008744825026918089,-0.0008744825026918089
2020-12-31,-0.001001332892163788,0.0,1.0,1.0,1.0,0.0,-1,-1,0.001001332892163788,-0.003998667107836212
2020-12-31,-0.0007603012541435958,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0007603012541435958,0.0007603012541435958
2020-12-31,0.0012351961601934623,0.0,0.0,0.0,1.0,1.0,1,-1,-0.0012351961601934623,-0.0012351961601934623
2020-12-31,0.0021402703943918314,1.0,0.0,0.0,0.0,1.0,1,1,0.0021402703943918314,-0.0028597296056081687
2020-12-31,-0.0011549355812767528,1.0,1.0,0.0,0.0,0.0,-1,1,-0.0011549355812767528,-0.0011549355812767528
2020-12-31,-0.0016571613862406062,0.0,1.0,1.0,0.0,0.0,-1,-1,0.0016571613862406062,-0.003342838613759394
2020-12-31,0.0014173881863879044,0.0,0.0,1.0,1.0,0.0,1,-1,-0.0014173881863879044,-0.0014173881863879044
2020-12-31,0.0016427596879594938,1.0,0.0,0.0,1.0,1.0,1,1,0.0016427596879594938,-0.0033572403120405063
2020-12-31,-0.00043412947387267076,1.0,1.0,0.0,0.0,1.0,-1,1,-0.00043412947387267076,-0.00043412947387267076
2020-12-31,-0.0007653536514149747,0.0,1.0,1.0,0.0,0.0,-1,-1,0.0007653536514149747,-0.004234646348585025
2020-12-31,-0.0009005574748484442,0.0,0.0,1.0,1.0,0.0,-1,-1,0.0009005574748484442,0.0009005574748484442
2020-12-31,-0.001404209577104611,0.0,0.0,0.0,1.0,1.0,-1,-1,0.001404209577104611,0.001404209577104611
2020-12-31,-0.00011926728417462134,0.0,0.0,0.0,0.0,1.0,-1,-1,0.00011926728417462134,0.00011926728417462134
2020-12-31,0.0026723213295787684,0.0,0.0,0.0,0.0,0.0,1,-1,-0.0026723213295787684,-0.0026723213295787684
2020-12-31,0.0032736859203185914,1.0,0.0,0.0,0.0,0.0,1,1,0.0032736859203185914,-0.0017263140796814087
2020-12-31,0.002190235450379597,1.0,1.0,0.0,0.0,0.0,1,1,0.002190235450379597,0.002190235450379597
2020-12-31,0.002096479916129182,1.0,1.0,1.0,0.0,0.0,1,1,0.002096479916129182,0.002096479916129182
2020-12-31,-2.2243458071657168e-05,1.0,1.0,1.0,1.0,0.0,-1,1,-2.2243458071657168e-05,-2.2243458071657168e-05
2020-12-31,-0.0022817254391651843,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0022817254391651843,-0.0027182745608348158
2020-12-31,-0.0004820207225006801,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0004820207225006801,0.0004820207225006801
2020-12-31,0.0,0.0,0.0,0.0,1.0,1.0,-1,-1,-0.0,-0.0
2020-12-31,0.0009586667892503587,0.0,0.0,0.0,0.0,1.0,1,-1,-0.0009586667892503587,-0.0009586667892503587
2020-12-31,-0.00045949658500659367,1.0,0.0,0.0,0.0,0.0,-1,1,-0.00045949658500659367,-0.005459496585006594
2020-12-31,0.0005194898829162817,0.0,1.0,0.0,0.0,0.0,1,-1,-0.0005194898829162817,-0.005519489882916282
2020-12-31,-0.002875150994869254,1.0,0.0,1.0,0.0,0.0,-1,1,-0.002875150994869254,-0.007875150994869254
2020-12-31,-0.002483566802343936,0.0,1.0,0.0,1.0,0.0,-1,-1,0.002483566802343936,-0.002516433197656064
2020-12-31,0.0007906602596978182,0.0,0.0,1.0,0.0,1.0,1,-1,-0.0007906602596978182,-0.0007906602596978182
2020-12-31,-0.00011537332323263558,1.0,0.0,0.0,1.0,0.0,-1,1,-0.00011537332323263558,-0.005115373323232635
2020-12-31,-0.0014993410879384666,0.0,1.0,0.0,0.0,1.0,-1,-1,0.0014993410879384666,-0.0035006589120615333
2020-12-31,-0.0025194693606225985,0.0,0.0,1.0,0.0,0.0,-1,-1,0.0025194693606225985,0.0025194693606225985
2020-12-31,-0.0026575799475596945,0.0,0.0,0.0,1.0,0.0,-1,-1,0.0026575799475596945,0.0026575799475596945
2020-12-31,0.001789233038591715,0.0,0.0,0.0,0.0,1.0,1,-1,-0.001789233038591715,-0.001789233038591715
2020-12-31,0.002832317246406008,1.0,0.0,0.0,0.0,0.0,1,1,0.002832317246406008,-0.002167682753593992
2020-12-31,3.796317227611769e-05,1.0,1.0,0.0,0.0,0.0,1,1,3.796317227611769e-05,3.796317227611769e-05
2020-12-31,-0.0006300300119939357,1.0,1.0,1.0,0.0,0.0,-1,1,-0.0006300300119939357,-0.0006300300119939357
2020-12-31,-4.316726885675774e-05,0.0,1.0,1.0,1.0,0.0,-1,-1,4.316726885675774e-05,-0.004956832731143243
2020-12-31,-0.0018026010375313168,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0018026010375313168,0.0018026010375313168
2020-12-31,-0.0008981919948286652,0.0,0.0,0.0,1.0,1.0,-1,-1,0.0008981919948286652,0.0008981919948286652
2020-12-31,-0.0023626842265395153,0.0,0.0,0.0,0.0,1.0,-1,-1,0.0023626842265395153,0.0023626842265395153
2020-12-31,-0.0023978535072336736,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0023978535072336736,0.0023978535072336736
2020-12-31,0.001455036254507498,0.0,0.0,0.0,0.0,0.0,1,-1,-0.001455036254507498,-0.001455036254507498
2020-12-31,0.002517404985861903,1.0,0.0,0.0,0.0,0.0,1,1,0.002517404985861903,-0.002482595014138097
2020-12-31,0.0012277748774847856,1.0,1.0,0.0,0.0,0.0,1,1,0.0012277748774847856,0.0012277748774847856
2020-12-31,0.0014526792376191075,1.0,1.0,1.0,0.0,0.0,1,1,0.0014526792376191075,0.0014526792376191075
2020-12-31,0.002354388118407384,1.0,1.0,1.0,1.0,0.0,1,1,0.002354388118407384,0.002354388118407384
2020-12-31,0.0013180374008099878,1.0,1.0,1.0,1.0,1.0,1,1,0.0013180374008099878,0.0013180374008099878
2020-12-31,2.0661263746883255e-05,1.0,1.0,1.0,1.0,1.0,1,1,2.0661263746883255e-05,2.0661263746883255e-05
2020-12-31,-0.0012680146762610275,1.0,1.0,1.0,1.0,1.0,-1,1,-0.0012680146762610275,-0.0012680146762610275
2020-12-31,0.001595094476318557,0.0,1.0,1.0,1.0,1.0,1,-1,-0.001595094476318557,-0.006595094476318557
2020-12-31,0.0021096745911312843,1.0,0.0,1.0,1.0,1.0,1,1,0.0021096745911312843,-0.002890325408868716
2020-12-31,-0.0005772680264490472,1.0,1.0,0.0,1.0,1.0,-1,1,-0.0005772680264490472,-0.0005772680264490472
2020-12-31,0.00047249114528612315,0.0,1.0,1.0,0.0,1.0,1,-1,-0.00047249114528612315,-0.005472491145286123
2020-12-31,0.0004791357101855492,1.0,0.0,1.0,1.0,0.0,1,1,0.0004791357101855492,-0.0045208642898144505
2020-12-31,-0.0005049021988073649,1.0,1.0,0.0,1.0,1.0,-1,1,-0.0005049021988073649,-0.0005049021988073649
2020-12-31,-0.00020787395697648126,0.0,1.0,1.0,0.0,1.0,-1,-1,0.00020787395697648126,-0.004792126043023519
2020-12-31,0.0011848179857378344,0.0,0.0,1.0,1.0,0.0,1,-1,-0.0011848179857378344,-0.0011848179857378344
2020-12-31,0.0010274223154594139,1.0,0.0,0.0,1.0,1.0,1,1,0.0010274223154594139,-0.003972577684540586
2020-12-31,-0.0007837642865799693,1.0,1.0,0.0,0.0,1.0,-1,1,-0.0007837642865799693,-0.0007837642865799693
2020-12-31,-0.0007122660228439008,0.0,1.0,1.0,0.0,0.0,-1,-1,0.0007122660228439008,-0.004287733977156099
2020-12-31,0.0003141461045540284,0.0,0.0,1.0,1.0,0.0,1,-1,-0.0003141461045540284,-0.0003141461045540284
2020-12-31,-0.0006455656220151667,1.0,0.0,0.0,1.0,1.0,-1,1,-0.0006455656220151667,-0.005645565622015167
2020-12-31,-0.0007680102641414273,0.0,1.0,0.0,0.0,1.0,-1,-1,0.0007680102641414273,-0.004231989735858573
2020-12-31,-0.0016565793454474905,0.0,0.0,1.0,0.0,0.0,-1,-1,0.0016565793454474905,0.0016565793454474905
2020-12-31,-0.0019214884259383198,0.0,0.0,0.0,1.0,0.0,-1,-1,0.0019214884259383198,0.0019214884259383198
2020-12-31,0.0007190517104498181,0.0,0.0,0.0,0.0,1.0,1,-1,-0.0007190517104498181,-0.0007190517104498181
2020-12-31,0.0003981011832753947,1.0,0.0,0.0,0.0,0.0,1,1,0.0003981011832753947,-0.004601898816724606
2020-12-31,0.0013895264330160192,1.0,1.0,0.0,0.0,0.0,1,1,0.0013895264330160192,0.0013895264330160192
2020-12-31,0.0016470219795934092,1.0,1.0,1.0,0.0,0.0,1,1,0.0016470219795934092,0.0016470219795934092
2020-12-31,-0.0008489606757146017,1.0,1.0,1.0,1.0,0.0,-1,1,-0.0008489606757146017,-0.0008489606757146017
2020-12-31,-0.0017207532195271141,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0017207532195271141,-0.003279246780472886
2020-12-31,0.0014335933064529831,0.0,0.0,1.0,1.0,1.0,1,-1,-0.0014335933064529831,-0.0014335933064529831
2020-12-31,-0.002520914236116725,1.0,0.0,0.0,1.0,1.0,-1,1,-0.002520914236116725,-0.007520914236116725
2020-12-31,-0.0020624346619917654,0.0,1.0,0.0,0.0,1.0,-1,-1,0.0020624346619917654,-0.0029375653380082347
2020-12-31,0.0005406138430359546,0.0,0.0,1.0,0.0,0.0,1,-1,-0.0005406138430359546,-0.0005406138430359546
2020-12-31,-0.00040586483876529087,1.0,0.0,0.0,1.0,0.0,-1,1,-0.00040586483876529087,-0.005405864838765291
2020-12-31,-0.0003766517432708812,0.0,1.0,0.0,0.0,1.0,-1,-1,0.0003766517432708812,-0.004623348256729119
2020-12-31,0.0009223722546631995,0.0,0.0,1.0,0.0,0.0,1,-1,-0.0009223722546631995,-0.0009223722546631995
2020-12-31,-0.0020600996202499063,1.0,0.0,0.0,1.0,0.0,-1,1,-0.0020600996202499063,-0.007060099620249906
2020-12-31,-0.0010697446788589765,0.0,1.0,0.0,0.0,1.0,-1,-1,0.0010697446788589765,-0.003930255321141024
2020-12-31,0.0013292189508461415,0.0,0.0,1.0,0.0,0.0,1,-1,-0.0013292189508461415,-0.0013292189508461415
2020-12-31,0.0006622190457935524,1.0,0.0,0.0,1.0,0.0,1,1,0.0006622190457935524,-0.004337780954206448
2020-12-31,-0.0021421250519540855,1.0,1.0,0.0,0.0,1.0,-1,1,-0.0021421250519540855,-0.0021421250519540855
2020-12-31,-0.0032774257585548253,0.0,1.0,1.0,0.0,0.0,-1,-1,0.0032774257585548253,-0.0017225742414451748
2020-12-31,-0.003045874936379976,0.0,0.0,1.0,1.0,0.0,-1,-1,0.003045874936379976,0.003045874936379976
2020-12-31,-0.003217803166366406,0.0,0.0,0.0,1.0,1.0,-1,-1,0.003217803166366406,0.003217803166366406
2020-12-31,-0.0069351374907374915,0.0,0.0,0.0,0.0,1.0,-1,-1,0.0069351374907374915,0.0069351374907374915
2020-12-31,-0.0075565039839355875,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0075565039839355875,0.0075565039839355875
2020-12-31,0.0005410146906581833,0.0,0.0,0.0,0.0,0.0,1,-1,-0.0005410146906581833,-0.0005410146906581833
2020-12-31,0.004273469185210482,1.0,0.0,0.0,0.0,0.0,1,1,0.004273469185210482,-0.0007265308147895184
2020-12-31,0.0021149283136925566,1.0,1.0,0.0,0.0,0.0,1,1,0.0021149283136925566,0.0021149283136925566
2020-12-31,0.001121794001662727,1.0,1.0,1.0,0.0,0.0,1,1,0.001121794001662727,0.001121794001662727
2020-12-31,0.0007020217281643208,1.0,1.0,1.0,1.0,0.0,1,1,0.0007020217281643208,0.0007020217281643208
2020-12-31,0.002089071790814373,1.0,1.0,1.0,1.0,1.0,1,1,0.002089071790814373,0.002089071790814373
2020-12-31,0.0018534906419858945,1.0,1.0,1.0,1.0,1.0,1,1,0.0018534906419858945,0.0018534906419858945
2020-12-31,-0.0012183226695921831,1.0,1.0,1.0,1.0,1.0,-1,1,-0.0012183226695921831,-0.0012183226695921831
2020-12-31,-0.0002087538019631124,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0002087538019631124,-0.004791246198036888
2020-12-31,-0.0017963808556431785,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0017963808556431785,0.0017963808556431785
2020-12-31,-0.002972952565707514,0.0,0.0,0.0,1.0,1.0,-1,-1,0.002972952565707514,0.002972952565707514
2020-12-31,-0.0005536737451470791,0.0,0.0,0.0,0.0,1.0,-1,-1,0.0005536737451470791,0.0005536737451470791
2020-12-31,0.0003879564267791224,0.0,0.0,0.0,0.0,0.0,1,-1,-0.0003879564267791224,-0.0003879564267791224
2020-12-31,0.0011030896436046286,1.0,0.0,0.0,0.0,0.0,1,1,0.0011030896436046286,-0.0038969103563953715
2020-12-31,-0.003581545655801053,1.0,1.0,0.0,0.0,0.0,-1,1,-0.003581545655801053,-0.003581545655801053
2020-12-31,-0.002590931777436767,0.0,1.0,1.0,0.0,0.0,-1,-1,0.002590931777436767,-0.002409068222563233
2020-12-31,0.0010998422188820073,0.0,0.0,1.0,1.0,0.0,1,-1,-0.0010998422188820073,-0.0010998422188820073
2020-12-31,0.002490978346827878,1.0,0.0,0.0,1.0,1.0,1,1,0.002490978346827878,-0.002509021653172122
2020-12-31,0.001631944837263048,1.0,1.0,0.0,0.0,1.0,1,1,0.001631944837263048,0.001631944837263048
2020-12-31,0.0017876694350140068,1.0,1.0,1.0,0.0,0.0,1,1,0.0017876694350140068,0.0017876694350140068
2020-12-31,-0.00044177658264211105,1.0,1.0,1.0,1.0,0.0,-1,1,-0.00044177658264211105,-0.00044177658264211105
2020-12-31,0.0017343037583754054,0.0,1.0,1.0,1.0,1.0,1,-1,-0.0017343037583754054,-0.0067343037583754055
