<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,5,20201120,033000,18034.1,18039.8,17986.1,17994.8,0,0
BTC.V,5,20201120,033500,17987.1,17996.1,17984.3,17995.8,0,0
BTC.V,5,20201120,034000,17995.1,17995.1,17967.4,17976,0,0
BTC.V,5,20201120,034500,17975.5,17988.9,17968.3,17981.4,0,0
BTC.V,5,20201120,035000,17980.7,18001.2,17978.4,17997.8,0,0
BTC.V,5,20201120,035500,17999.9,18008.1,17972.5,17974.8,0,0
BTC.V,5,20201120,040000,17972,18002.1,17972,17981.1,0,0
BTC.V,5,20201120,040500,17983.4,17987.8,17960.1,17963.4,0,0
BTC.V,5,20201120,041000,17970.6,17994,17970.5,17994,0,0
BTC.V,5,20201120,041500,17999.4,18019.8,17999.4,18004.8,0,0
BTC.V,5,20201120,042000,17994.2,18006.4,17988.9,18003.4,0,0
BTC.V,5,20201120,042500,18004.3,18010.7,17983.1,17994.5,0,0
BTC.V,5,20201120,043000,17998.5,18011.8,17984.7,17985,0,0
BTC.V,5,20201120,043500,17983.4,17983.5,17970.3,17970.3,0,0
BTC.V,5,20201120,044000,17972.1,17979,17961.7,17961.8,0,0
BTC.V,5,20201120,044500,17962.6,17971.1,17961.2,17971.1,0,0
BTC.V,5,20201120,045000,17974.7,17975.8,17957.7,17969.4,0,0
BTC.V,5,20201120,045500,17972.1,17973.7,17951.1,17953.8,0,0
BTC.V,5,20201120,050000,17956.3,17964.7,17943.6,17964.7,0,0
BTC.V,5,20201120,050500,17952.1,17955.6,17946.4,17950.3,0,0
BTC.V,5,20201120,051000,17956.6,17981.5,17956.6,17981.5,0,0
BTC.V,5,20201120,051500,17979.2,18008.3,17979.2,18008,0,0
BTC.V,5,20201120,052000,18016.7,18052.4,18016.7,18047,0,0
BTC.V,5,20201120,052500,18047.1,18093.8,18047,18093.8,0,0
BTC.V,5,20201120,053000,18086.1,18120.4,18086.1,18113,0,0
BTC.V,5,20201120,053500,18117.4,18154,18117.4,18151.8,0,0
BTC.V,5,20201120,054000,18154.8,18216.9,18139.3,18199.9,0,0
BTC.V,5,20201120,054500,18189,18226,18174.9,18185.6,0,0
BTC.V,5,20201120,055000,18192.2,18221.2,18178.9,18182,0,0
BTC.V,5,20201120,055500,18191.6,18203.1,18187.1,18192.6,0,0
BTC.V,5,20201120,060000,18191.8,18220.3,18148.3,18148.3,0,0
BTC.V,5,20201120,060500,18139.5,18151.8,18096.8,18115.6,0,0
BTC.V,5,20201120,061000,18110.7,18116.1,18079.8,18079.8,0,0
BTC.V,5,20201120,061500,18067.8,18108.9,18057.3,18100.4,0,0
BTC.V,5,20201120,062000,18100,18101.9,18077.5,18099.1,0,0
BTC.V,5,20201120,062500,18099.1,18099.1,18073.5,18087.3,0,0
BTC.V,5,20201120,063000,18087.2,18123.4,18087.2,18120.3,0,0
BTC.V,5,20201120,063500,18125.6,18164.6,18125.6,18154.4,0,0
BTC.V,5,20201120,064000,18153.2,18174.6,18146.5,18146.5,0,0
BTC.V,5,20201120,064500,18141.3,18141.3,18106.2,18107.3,0,0
BTC.V,5,20201120,065000,18108.7,18127.6,18108.7,18122.7,0,0
BTC.V,5,20201120,065500,18119.2,18136.1,18107.7,18136.1,0,0
BTC.V,5,20201120,070000,18136,18136,18075,18078.1,0,0
BTC.V,5,20201120,070500,18084.6,18167.9,18083.7,18167.9,0,0
BTC.V,5,20201120,071000,18163.7,18175.2,18155.8,18155.8,0,0
BTC.V,5,20201120,071500,18154.4,18163.7,18102,18113.8,0,0
BTC.V,5,20201120,072000,18110.2,18110.2,18091.7,18105.6,0,0
BTC.V,5,20201120,072500,18115.1,18122.2,18086.7,18093.4,0,0
BTC.V,5,20201120,073000,18090.9,18107.6,18088.8,18105,0,0
BTC.V,5,20201120,073500,18104.7,18156.2,18104.7,18137.1,0,0
BTC.V,5,20201120,074000,18139.6,18146.1,18106,18106.3,0,0
BTC.V,5,20201120,074500,18105.2,18135,18102.2,18135,0,0
BTC.V,5,20201120,075000,18134.9,18142.7,18115.5,18122.4,0,0
BTC.V,5,20201120,075500,18129.9,18163.5,18122.6,18163.5,0,0
BTC.V,5,20201120,080000,18165,18184.5,18148.4,18155.7,0,0
BTC.V,5,20201120,080500,18160.6,18217.5,18148.5,18212.9,0,0
BTC.V,5,20201120,081000,18219.8,18292,18217.9,18292,0,0
BTC.V,5,20201120,081500,18302.2,18386.3,18292.9,18386.3,0,0
BTC.V,5,20201120,082000,18382.4,18382.4,18219.2,18236.1,0,0
BTC.V,5,20201120,082500,18218.1,18227.2,18119.6,18197.5,0,0
BTC.V,5,20201120,083000,18196.1,18228.8,18181.4,18181.4,0,0
BTC.V,5,20201120,083500,18173.3,18189,18147.2,18154.2,0,0
BTC.V,5,20201120,084000,18152.1,18165.4,18116.7,18146.4,0,0
BTC.V,5,20201120,084500,18146.7,18183.2,18146.7,18173.3,0,0
BTC.V,5,20201120,085000,18169.6,18222.4,18164,18221.8,0,0
BTC.V,5,20201120,085500,18225.2,18229.6,18199.5,18213.1,0,0
BTC.V,5,20201120,090000,18214.9,18238.9,18182.9,18206.5,0,0
BTC.V,5,20201120,090500,18198.1,18198.1,18157.7,18176,0,0
BTC.V,5,20201120,091000,18178.1,18215.1,18175.4,18215.1,0,0
BTC.V,5,20201120,091500,18220.5,18231,18201.8,18201.9,0,0
BTC.V,5,20201120,092000,18188.8,18300.7,18184.8,18294.4,0,0
BTC.V,5,20201120,092500,18292.6,18322,18266.4,18284.5,0,0
BTC.V,5,20201120,093000,18294.6,18294.6,18257.1,18274.5,0,0
BTC.V,5,20201120,093500,18269.3,18295.9,18256.8,18295.9,0,0
BTC.V,5,20201120,094000,18299.2,18325.2,18299.2,18307.6,0,0
BTC.V,5,20201120,094500,18303.8,18309.1,18262.1,18275.4,0,0
BTC.V,5,20201120,095000,18278.8,18290,18256.9,18268.2,0,0
BTC.V,5,20201120,095500,18268.9,18301.3,18268.9,18301.3,0,0
BTC.V,5,20201120,100000,18305.4,18305.4,18273.6,18283.7,0,0
BTC.V,5,20201120,100500,18295.5,18367.3,18272,18277.3,0,0
BTC.V,5,20201120,101000,18275.2,18275.2,18231.9,18236.7,0,0
BTC.V,5,20201120,101500,18237.1,18259.3,18237.1,18258.8,0,0
BTC.V,5,20201120,102000,18258.9,18267.2,18243,18251.6,0,0
BTC.V,5,20201120,102500,18242.3,18264.8,18228.8,18264.8,0,0
BTC.V,5,20201120,103000,18268.9,18268.9,18168,18207.5,0,0
BTC.V,5,20201120,103500,18198,18206.4,18161.1,18176.8,0,0
BTC.V,5,20201120,104000,18177.5,18178.3,18157.2,18166.2,0,0
BTC.V,5,20201120,104500,18156.7,18164.8,18115.6,18162.5,0,0
BTC.V,5,20201120,105000,18169,18179.3,18163.6,18175,0,0
BTC.V,5,20201120,105500,18171.8,18203.2,18164.9,18203.2,0,0
BTC.V,5,20201120,110000,18194.5,18194.5,18147.1,18183.7,0,0
BTC.V,5,20201120,110500,18196.4,18225.9,18196.4,18206.2,0,0
BTC.V,5,20201120,111000,18211.9,18226.2,18201.2,18207.5,0,0
BTC.V,5,20201120,111500,18213.7,18213.7,18201.6,18207.7,0,0
BTC.V,5,20201120,112000,18204.3,18232.5,18184.7,18184.7,0,0
BTC.V,5,20201120,112500,18178.8,18232.1,18174.2,18232.1,0,0
BTC.V,5,20201120,113000,18233.8,18240.7,18220.1,18220.1,0,0
BTC.V,5,20201120,113500,18223.1,18230.5,18191.5,18207.2,0,0
BTC.V,5,20201120,114000,18216.3,18301.5,18211.9,18300.3,0,0
BTC.V,5,20201120,114500,18294.6,18302.3,18278.6,18282.2,0,0
BTC.V,5,20201120,115000,18292.8,18314,18283.2,18294.6,0,0
BTC.V,5,20201120,115500,18291.9,18315.7,18277.1,18291.7,0,0
BTC.V,5,20201120,120000,18300.1,18350.7,18295.1,18334.8,0,0
BTC.V,5,20201120,120500,18336.6,18351.1,18289.3,18289.3,0,0
BTC.V,5,20201120,121000,18285.2,18301,18267.8,18296.9,0,0
BTC.V,5,20201120,121500,18300.4,18322.4,18287.9,18287.9,0,0
BTC.V,5,20201120,122000,18291.4,18319.8,18276.3,18303.6,0,0
BTC.V,5,20201120,122500,18295.6,18314.5,18288.9,18303,0,0
BTC.V,5,20201120,123000,18302.8,18309.3,18270.8,18294.4,0,0
BTC.V,5,20201120,123500,18292.3,18324,18280,18324,0,0
BTC.V,5,20201120,124000,18324.7,18330.9,18294.1,18294.1,0,0
BTC.V,5,20201120,124500,18299,18302,18278.2,18290,0,0
BTC.V,5,20201120,125000,18292.2,18317.5,18292,18304.9,0,0
BTC.V,5,20201120,125500,18303.5,18303.5,18268.4,18278.5,0,0
BTC.V,5,20201120,130000,18277.8,18303,18277.8,18284.9,0,0
BTC.V,5,20201120,130500,18283.9,18285.5,18246.6,18246.6,0,0
BTC.V,5,20201120,131000,18248,18248,18225.3,18233,0,0
BTC.V,5,20201120,131500,18235.4,18252.1,18203.9,18220.2,0,0
BTC.V,5,20201120,132000,18222.2,18224.6,18206.1,18206.1,0,0
BTC.V,5,20201120,132500,18208.3,18259.8,18208.3,18253.1,0,0
BTC.V,5,20201120,133000,18263.4,18293.2,18263.4,18284.9,0,0
BTC.V,5,20201120,133500,18283.3,18285.1,18220.2,18220.2,0,0
BTC.V,5,20201120,134000,18214.7,18255.3,18172.1,18255.3,0,0
BTC.V,5,20201120,134500,18258.2,18274.1,18240.8,18274.1,0,0
BTC.V,5,20201120,135000,18281.6,18285.7,18266.3,18269.8,0,0
BTC.V,5,20201120,135500,18279.9,18279.9,18244.1,18244.1,0,0
BTC.V,5,20201120,140000,18242.2,18258.5,18214.6,18234,0,0
BTC.V,5,20201120,140500,18220,18236.2,18207.4,18236.2,0,0
BTC.V,5,20201120,141000,18243.2,18243.2,18218.8,18236.1,0,0
BTC.V,5,20201120,141500,18230.9,18231.5,18190.5,18192.9,0,0
BTC.V,5,20201120,142000,18187.6,18225.9,18177.8,18187.1,0,0
BTC.V,5,20201120,142500,18196.8,18214.2,18177.4,18177.4,0,0
BTC.V,5,20201120,143000,18173.5,18204.2,18160.1,18204.1,0,0
BTC.V,5,20201120,143500,18203.5,18223,18203.5,18209.4,0,0
BTC.V,5,20201120,144000,18208.7,18276.1,18206.5,18273,0,0
BTC.V,5,20201120,144500,18272.2,18278.5,18265.5,18275.3,0,0
BTC.V,5,20201120,145000,18276.1,18295.2,18275.5,18286.1,0,0
BTC.V,5,20201120,145500,18285.4,18285.4,18244.3,18257.1,0,0
BTC.V,5,20201120,150000,18256.4,18285.9,18253,18285.9,0,0
BTC.V,5,20201120,150500,18287.4,18329.9,18287.4,18319.8,0,0
BTC.V,5,20201120,151000,18316.8,18323.5,18305.8,18323.5,0,0
BTC.V,5,20201120,151500,18309.7,18334.2,18301.7,18334.2,0,0
BTC.V,5,20201120,152000,18334.2,18383,18328.7,18366.9,0,0
BTC.V,5,20201120,152500,18371.1,18382.9,18326.9,18370.1,0,0
BTC.V,5,20201120,153000,18366.2,18388.5,18354.1,18388.5,0,0
BTC.V,5,20201120,153500,18378.4,18477.1,18378.4,18477.1,0,0
BTC.V,5,20201120,154000,18452.7,18584.9,18452.7,18520.2,0,0
BTC.V,5,20201120,154500,18551.7,18601.1,18514.6,18529.9,0,0
BTC.V,5,20201120,155000,18524.4,18581,18520,18571.6,0,0
BTC.V,5,20201120,155500,18578.9,18632.1,18553,18631.8,0,0
BTC.V,5,20201120,160000,18634,18716.3,18628.8,18716.3,0,0
BTC.V,5,20201120,160500,18706.3,18720.5,18532.1,18572,0,0
BTC.V,5,20201120,161000,18575.3,18633.4,18575.3,18585.7,0,0
BTC.V,5,20201120,161500,18583.9,18633.6,18583.9,18626.1,0,0
BTC.V,5,20201120,162000,18633.5,18695.1,18593.4,18695.1,0,0
BTC.V,5,20201120,162500,18682.7,18729.2,18682.7,18702.7,0,0
BTC.V,5,20201120,163000,18686,18705.6,18664,18664,0,0
BTC.V,5,20201120,163500,18665.6,18714.5,18663.3,18699.4,0,0
BTC.V,5,20201120,164000,18698.8,18698.8,18640.8,18666.9,0,0
BTC.V,5,20201120,164500,18681.5,18725.8,18674.8,18725.8,0,0
BTC.V,5,20201120,165000,18731.5,18746.2,18689.1,18696.8,0,0
BTC.V,5,20201120,165500,18700.2,18713.8,18662.6,18663.1,0,0
BTC.V,5,20201120,170000,18672.4,18726.8,18649.8,18705.8,0,0
BTC.V,5,20201120,170500,18713.7,18797.5,18707.8,18756.2,0,0
BTC.V,5,20201120,171000,18764.9,18806.9,18764.9,18806.9,0,0
BTC.V,5,20201120,171500,18812.5,18812.5,18743.9,18746.1,0,0
BTC.V,5,20201120,172000,18753.1,18799.9,18749.2,18797.7,0,0
BTC.V,5,20201120,172500,18795.4,18798,18765.8,18771.2,0,0
BTC.V,5,20201120,173000,18783.6,18797.1,18699,18699,0,0
BTC.V,5,20201120,173500,18691.6,18706.9,18677.8,18694.1,0,0
BTC.V,5,20201120,174000,18695,18729.7,18695,18726.5,0,0
BTC.V,5,20201120,174500,18732.5,18736.2,18707.1,18707.1,0,0
BTC.V,5,20201120,175000,18698.1,18698.1,18650.6,18677.4,0,0
BTC.V,5,20201120,175500,18668.9,18700.6,18664.5,18690.4,0,0
BTC.V,5,20201120,180000,18694.1,18696.8,18641.1,18641.1,0,0
BTC.V,5,20201120,180500,18590.4,18608.9,18569.9,18608.9,0,0
BTC.V,5,20201120,181000,18610.1,18614.7,18588.8,18602.6,0,0
BTC.V,5,20201120,181500,18599,18639.2,18594.8,18637,0,0
BTC.V,5,20201120,182000,18629.7,18639.8,18620.9,18621,0,0
BTC.V,5,20201120,182500,18620.5,18667.3,18620.5,18659.6,0,0
BTC.V,5,20201120,183000,18662.9,18681.5,18660.1,18677,0,0
BTC.V,5,20201120,183500,18678.9,18690.8,18677.9,18686.6,0,0
BTC.V,5,20201120,184000,18688.1,18698.2,18684.9,18696.8,0,0
BTC.V,5,20201120,184500,18695.3,18705.9,18685,18703.3,0,0
BTC.V,5,20201120,185000,18701.2,18701.2,18665,18665,0,0
BTC.V,5,20201120,185500,18661.2,18697.3,18661.2,18694.8,0,0
BTC.V,5,20201120,190000,18692.2,18694,18631.2,18635.5,0,0
BTC.V,5,20201120,190500,18637.7,18644.6,18620,18636.6,0,0
BTC.V,5,20201120,191000,18637.4,18637.4,18617.7,18629.9,0,0
BTC.V,5,20201120,191500,18626.8,18630.6,18613,18614.1,0,0
BTC.V,5,20201120,192000,18612.1,18612.1,18594.3,18595.2,0,0
BTC.V,5,20201120,192500,18592.6,18592.6,18521,18569,0,0
BTC.V,5,20201120,193000,18554.7,18554.7,18424.1,18447.2,0,0
BTC.V,5,20201120,193500,18450.8,18522.3,18449.6,18510.7,0,0
BTC.V,5,20201120,194000,18511,18551.2,18511,18551.2,0,0
BTC.V,5,20201120,194500,18558.1,18568.4,18533.6,18561.8,0,0
BTC.V,5,20201120,195000,18565,18580,18557.6,18580,0,0
BTC.V,5,20201120,195500,18579.6,18592.8,18577.1,18584.4,0,0
BTC.V,5,20201120,200000,18583.5,18590.1,18571.8,18581.9,0,0
BTC.V,5,20201120,200500,18587.7,18594.9,18578.6,18578.6,0,0
BTC.V,5,20201120,201000,18580.4,18580.4,18543,18567.1,0,0
BTC.V,5,20201120,201500,18560.7,18589.6,18557.9,18589,0,0
BTC.V,5,20201120,202000,18593.1,18631.9,18593.1,18631.4,0,0
BTC.V,5,20201120,202500,18623.1,18634,18621.6,18632,0,0
BTC.V,5,20201120,203000,18634.9,18654.4,18634.9,18653.2,0,0
BTC.V,5,20201120,203500,18647.7,18656.4,18646.9,18651,0,0
BTC.V,5,20201120,204000,18648.6,18649.3,18635.4,18643.2,0,0
BTC.V,5,20201120,204500,18641,18646.3,18635.5,18637.1,0,0
BTC.V,5,20201120,205000,18638.5,18653.2,18637.1,18653.2,0,0
BTC.V,5,20201120,205500,18658.9,18665.3,18616.6,18618.4,0,0
BTC.V,5,20201120,210000,18622.8,18669.2,18622.8,18663.6,0,0
BTC.V,5,20201120,210500,18664,18664,18649,18662.2,0,0
BTC.V,5,20201120,211000,18660.2,18689.3,18660.2,18689.3,0,0
BTC.V,5,20201120,211500,18689.1,18689.6,18656.2,18656.2,0,0
BTC.V,5,20201120,212000,18654.3,18675.8,18648.9,18668.5,0,0
BTC.V,5,20201120,212500,18667.4,18667.4,18593.1,18593.1,0,0
BTC.V,5,20201120,213000,18597.9,18629.5,18584.3,18625.1,0,0
BTC.V,5,20201120,213500,18624.1,18679.8,18623.8,18678.6,0,0
BTC.V,5,20201120,214000,18680.3,18688.2,18679.2,18683.8,0,0
BTC.V,5,20201120,214500,18684.6,18698,18681.6,18685.3,0,0
BTC.V,5,20201120,215000,18677.8,18677.8,18653.8,18659.3,0,0
BTC.V,5,20201120,215500,18657.8,18660.2,18634.8,18646,0,0
BTC.V,5,20201120,220000,18641.8,18641.8,18603.8,18619.3,0,0
BTC.V,5,20201120,220500,18616.3,18630.6,18604.4,18620.8,0,0
BTC.V,5,20201120,221000,18616.2,18649,18603.6,18649,0,0
BTC.V,5,20201120,221500,18649.3,18652.8,18594.9,18594.9,0,0
BTC.V,5,20201120,222000,18594.1,18595.6,18583.8,18595.2,0,0
BTC.V,5,20201120,222500,18592.7,18592.7,18528.4,18561.8,0,0
BTC.V,5,20201120,223000,18560.2,18587.4,18560.2,18587,0,0
BTC.V,5,20201120,223500,18573.8,18597.1,18564.9,18597,0,0
BTC.V,5,20201120,224000,18594.8,18596.1,18550.5,18596.1,0,0
BTC.V,5,20201120,224500,18602.9,18635.8,18602.9,18610.4,0,0
BTC.V,5,20201120,225000,18607.3,18607.3,18576.7,18589.9,0,0
BTC.V,5,20201120,225500,18581.5,18615.3,18567.9,18590.2,0,0
BTC.V,5,20201120,230000,18583.1,18602.4,18551.6,18563.6,0,0
BTC.V,5,20201120,230500,18563.2,18563.2,18510.4,18515,0,0
BTC.V,5,20201120,231000,18509.8,18549.3,18505.7,18531.9,0,0
BTC.V,5,20201120,231500,18525.2,18544.5,18509.7,18544.5,0,0
BTC.V,5,20201120,232000,18545.3,18554.2,18534.2,18554.2,0,0
BTC.V,5,20201120,232500,18555.2,18566.2,18545.2,18559.3,0,0
BTC.V,5,20201120,233000,18544.2,18559.5,18512.3,18554.4,0,0
BTC.V,5,20201120,233500,18563.9,18613.1,18563.9,18609,0,0
BTC.V,5,20201120,234000,18611.3,18628.1,18603.2,18628.1,0,0
BTC.V,5,20201120,234500,18626.1,18626.1,18612.6,18619.2,0,0
BTC.V,5,20201120,235000,18618,18626.1,18610.1,18624.4,0,0
BTC.V,5,20201120,235500,18623.2,18626.8,18605.8,18626,0,0
BTC.V,5,20201121,000000,18629,18631.2,18615.8,18622.2,0,0
BTC.V,5,20201121,000500,18624.8,18694.3,18604.1,18694.3,0,0
BTC.V,5,20201121,001000,18699.5,18699.5,18607.2,18608.2,0,0
BTC.V,5,20201121,001500,18596.3,18638.6,18562.5,18629.9,0,0
BTC.V,5,20201121,002000,18641.2,18706.1,18641.2,18679.7,0,0
BTC.V,5,20201121,002500,18684.2,18689.7,18649.7,18649.7,0,0
BTC.V,5,20201121,003000,18653,18653.2,18632.9,18636.9,0,0
BTC.V,5,20201121,003500,18635.8,18643,18633.9,18643,0,0
BTC.V,5,20201121,004000,18642.8,18664.6,18641,18663,0,0
BTC.V,5,20201121,004500,18666.1,18676.7,18649.8,18661.8,0,0
BTC.V,5,20201121,005000,18659.9,18659.9,18635,18651.1,0,0
BTC.V,5,20201121,005500,18646.7,18681.8,18640.2,18680.6,0,0
BTC.V,5,20201121,010000,18676,18692.1,18670.3,18672.8,0,0
BTC.V,5,20201121,010500,18666.6,18666.6,18651.3,18652.2,0,0
BTC.V,5,20201121,011000,18650.9,18652.4,18637.1,18645.3,0,0
BTC.V,5,20201121,011500,18651.2,18720.6,18642.4,18710.8,0,0
BTC.V,5,20201121,012000,18719.7,18748.5,18719.7,18744.6,0,0
BTC.V,5,20201121,012500,18751.4,18759.2,18743.7,18751.5,0,0
BTC.V,5,20201121,013000,18757.9,18759.7,18742.6,18742.6,0,0
BTC.V,5,20201121,013500,18729.4,18756.8,18729.4,18752.7,0,0
BTC.V,5,20201121,014000,18754.2,18779.8,18754.2,18771.9,0,0
BTC.V,5,20201121,014500,18776.7,18794.8,18776.7,18794.7,0,0
BTC.V,5,20201121,015000,18784,18784,18738.2,18765.9,0,0
BTC.V,5,20201121,015500,18776.1,18861.8,18773,18861.8,0,0
BTC.V,5,20201121,020000,18865.1,18907.6,18828.2,18903.1,0,0
BTC.V,5,20201121,020500,18904.8,18904.8,18795.4,18824.6,0,0
BTC.V,5,20201121,021000,18820.2,18840.7,18797.7,18835.9,0,0
BTC.V,5,20201121,021500,18836,18846,18798,18836.4,0,0
BTC.V,5,20201121,022000,18834.2,18897.2,18830.7,18897.2,0,0
BTC.V,5,20201121,022500,18902.6,18902.6,18863.9,18891.6,0,0
BTC.V,5,20201121,023000,18892.3,18895.2,18844.2,18844.2,0,0
BTC.V,5,20201121,023500,18848.5,18897.5,18848.5,18897.5,0,0
BTC.V,5,20201121,024000,18895,18895.2,18835.9,18854.1,0,0
BTC.V,5,20201121,024500,18853.3,18858.8,18841.4,18848.8,0,0
BTC.V,5,20201121,025000,18856.7,18861.4,18847.4,18861.1,0,0
BTC.V,5,20201121,025500,18866.3,18866.3,18845.7,18850,0,0
BTC.V,5,20201121,030000,18846.2,18873.5,18838.1,18862,0,0
BTC.V,5,20201121,030500,18872,18903.5,18872,18903.5,0,0
BTC.V,5,20201121,031000,18914.4,18926.5,18903.8,18923.5,0,0
BTC.V,5,20201121,031500,18922.7,18938.8,18902.8,18938.8,0,0
BTC.V,5,20201121,032000,18941.4,18944.6,18915.8,18922.6,0,0
BTC.V,5,20201121,032500,18933.9,18965.9,18933.9,18957.4,0,0
BTC.V,5,20201121,033000,18959.7,18959.7,18891.7,18891.7,0,0
BTC.V,5,20201121,033500,18899.4,18899.4,18770.4,18816.6,0,0
BTC.V,5,20201121,034000,18796,18812.4,18700.2,18767.4,0,0
BTC.V,5,20201121,034500,18773.6,18811.3,18740.8,18795.9,0,0
BTC.V,5,20201121,035000,18792.6,18819.2,18792.6,18797.7,0,0
BTC.V,5,20201121,035500,18798.1,18803.5,18727.6,18727.6,0,0
BTC.V,5,20201121,040000,18735.9,18771,18688.2,18768,0,0
BTC.V,5,20201121,040500,18768.3,18788.6,18768.3,18788.6,0,0
BTC.V,5,20201121,041000,18784.6,18806.1,18769.1,18802.3,0,0
BTC.V,5,20201121,041500,18794.4,18817.9,18791,18806,0,0
BTC.V,5,20201121,042000,18799.7,18810.9,18784,18798.3,0,0
BTC.V,5,20201121,042500,18798.2,18809.5,18788,18791.2,0,0
BTC.V,5,20201121,043000,18790,18814.3,18787.4,18813.9,0,0
BTC.V,5,20201121,043500,18814.6,18818.7,18805.4,18808.5,0,0
BTC.V,5,20201121,044000,18805,18805,18732.2,18734.8,0,0
BTC.V,5,20201121,044500,18744.6,18744.6,18671.1,18695.9,0,0
BTC.V,5,20201121,045000,18688.3,18711.2,18654.3,18699.9,0,0
BTC.V,5,20201121,045500,18699.7,18699.7,18646,18681.5,0,0
BTC.V,5,20201121,050000,18673.1,18673.1,18569.6,18573.3,0,0
BTC.V,5,20201121,050500,18581.3,18591.3,18481.2,18492.8,0,0
BTC.V,5,20201121,051000,18499.9,18575.7,18461.2,18556.1,0,0
BTC.V,5,20201121,051500,18555.7,18600.6,18541.3,18600.6,0,0
BTC.V,5,20201121,052000,18607.7,18607.7,18575.1,18589.1,0,0
BTC.V,5,20201121,052500,18596.3,18603.5,18571.6,18589.5,0,0
BTC.V,5,20201121,053000,18588.4,18604.3,18580.3,18598.8,0,0
BTC.V,5,20201121,053500,18600,18603.2,18545.5,18545.5,0,0
BTC.V,5,20201121,054000,18540.8,18624.9,18534,18623,0,0
BTC.V,5,20201121,054500,18619.5,18627.2,18612.8,18618,0,0
BTC.V,5,20201121,055000,18621.6,18621.6,18590.1,18609.9,0,0
BTC.V,5,20201121,055500,18603.9,18606.5,18566.6,18580.8,0,0
BTC.V,5,20201121,060000,18584.5,18611.7,18576.7,18603.7,0,0
BTC.V,5,20201121,060500,18610.3,18617.8,18565.5,18566.3,0,0
BTC.V,5,20201121,061000,18575.7,18630.8,18572.5,18630.8,0,0
