<DATE>,returns,lag_1,lag_2,lag_3,lag_4,lag_5,direction,position,strategy,strategy_tc
2021-01-18,0.0005969283241484265,0.0,0.0,0.0,0.0,0.0,1,-1,-0.0005969283241484265,-0.0005969283241484265
2021-01-18,0.0023000902166548658,1.0,0.0,0.0,0.0,0.0,1,1,0.0023000902166548658,-0.0026999097833451343
2021-01-18,0.0019633739428738884,1.0,1.0,0.0,0.0,0.0,1,1,0.0019633739428738884,0.0019633739428738884
2021-01-18,0.00023380585143761536,1.0,1.0,1.0,0.0,0.0,1,1,0.00023380585143761536,0.00023380585143761536
2021-01-18,-0.0013045095491155346,1.0,1.0,1.0,1.0,0.0,-1,1,-0.0013045095491155346,-0.0013045095491155346
2021-01-18,-0.005794491851620839,0.0,1.0,1.0,1.0,1.0,-1,-1,0.005794491851620839,0.0007944918516208386
2021-01-18,-0.006275536151130088,0.0,0.0,1.0,1.0,1.0,-1,-1,0.006275536151130088,0.006275536151130088
2021-01-18,-0.0017184938955782918,0.0,0.0,0.0,1.0,1.0,-1,-1,0.0017184938955782918,0.0017184938955782918
2021-01-18,-0.002303391670947146,0.0,0.0,0.0,0.0,1.0,-1,-1,0.002303391670947146,0.002303391670947146
2021-01-18,-0.0008091226920179183,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0008091226920179183,0.0008091226920179183
2021-01-18,0.001778367770795186,0.0,0.0,0.0,0.0,0.0,1,-1,-0.001778367770795186,-0.001778367770795186
2021-01-18,0.002112856317942574,1.0,0.0,0.0,0.0,0.0,1,1,0.002112856317942574,-0.002887143682057426
2021-01-18,0.00035287119661033944,1.0,1.0,0.0,0.0,0.0,1,1,0.00035287119661033944,0.00035287119661033944
2021-01-18,0.00025376711844183583,1.0,1.0,1.0,0.0,0.0,1,1,0.00025376711844183583,0.00025376711844183583
2021-01-18,0.0011369781018946922,1.0,1.0,1.0,1.0,0.0,1,1,0.0011369781018946922,0.0011369781018946922
2021-01-18,0.0008936264985621807,1.0,1.0,1.0,1.0,1.0,1,1,0.0008936264985621807,0.0008936264985621807
2021-01-18,-0.002061276325172062,1.0,1.0,1.0,1.0,1.0,-1,1,-0.002061276325172062,-0.002061276325172062
2021-01-18,0.000668987707214733,0.0,1.0,1.0,1.0,1.0,1,-1,-0.000668987707214733,-0.005668987707214733
2021-01-18,-1.532595876104195e-05,1.0,0.0,1.0,1.0,1.0,-1,1,-1.532595876104195e-05,-0.005015325958761042
2021-01-18,0.0005933610594960231,0.0,1.0,0.0,1.0,1.0,1,-1,-0.0005933610594960231,-0.005593361059496023
2021-01-18,0.0010131924637940381,1.0,0.0,1.0,0.0,1.0,1,1,0.0010131924637940381,-0.003986807536205962
2021-01-18,-0.0009505340336735873,1.0,1.0,0.0,1.0,0.0,-1,1,-0.0009505340336735873,-0.0009505340336735873
2021-01-18,-0.0029519915293654765,0.0,1.0,1.0,0.0,1.0,-1,-1,0.0029519915293654765,-0.0020480084706345236
2021-01-18,-0.0018632456186778912,0.0,0.0,1.0,1.0,0.0,-1,-1,0.0018632456186778912,0.0018632456186778912
2021-01-18,-0.0009700374008057077,0.0,0.0,0.0,1.0,1.0,-1,-1,0.0009700374008057077,0.0009700374008057077
2021-01-18,-0.0005407177389100756,0.0,0.0,0.0,0.0,1.0,-1,-1,0.0005407177389100756,0.0005407177389100756
2021-01-18,0.0037998371668601077,0.0,0.0,0.0,0.0,0.0,1,-1,-0.0037998371668601077,-0.0037998371668601077
2021-01-18,0.0023381680510705808,1.0,0.0,0.0,0.0,0.0,1,1,0.0023381680510705808,-0.0026618319489294193
2021-01-18,0.0014862214171536693,1.0,1.0,0.0,0.0,0.0,1,1,0.0014862214171536693,0.0014862214171536693
2021-01-18,0.0011284973145019104,1.0,1.0,1.0,0.0,0.0,1,1,0.0011284973145019104,0.0011284973145019104
2021-01-18,0.00041661054599442246,1.0,1.0,1.0,1.0,0.0,1,1,0.00041661054599442246,0.00041661054599442246
2021-01-18,0.001459544387419719,1.0,1.0,1.0,1.0,1.0,1,1,0.001459544387419719,0.001459544387419719
2021-01-18,0.0009644605381172241,1.0,1.0,1.0,1.0,1.0,1,1,0.0009644605381172241,0.0009644605381172241
2021-01-18,-0.001384624241738889,1.0,1.0,1.0,1.0,1.0,-1,1,-0.001384624241738889,-0.001384624241738889
2021-01-18,-0.0006978895023347419,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0006978895023347419,-0.0043021104976652584
2021-01-18,-0.0003220535941669724,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0003220535941669724,0.0003220535941669724
2021-01-18,-0.0002193889886636975,0.0,0.0,0.0,1.0,1.0,-1,-1,0.0002193889886636975,0.0002193889886636975
2021-01-18,0.0013308679319148575,0.0,0.0,0.0,0.0,1.0,1,-1,-0.0013308679319148575,-0.0013308679319148575
2021-01-18,-0.0023590270759149224,1.0,0.0,0.0,0.0,0.0,-1,1,-0.0023590270759149224,-0.0073590270759149225
2021-01-18,-0.0035706316197246205,0.0,1.0,0.0,0.0,0.0,-1,-1,0.0035706316197246205,-0.0014293683802753796
2021-01-18,0.0009969930680757992,0.0,0.0,1.0,0.0,0.0,1,-1,-0.0009969930680757992,-0.0009969930680757992
2021-01-18,-0.00016865204544524523,1.0,0.0,0.0,1.0,0.0,-1,1,-0.00016865204544524523,-0.005168652045445245
2021-01-18,-0.0023110265461418656,0.0,1.0,0.0,0.0,1.0,-1,-1,0.0023110265461418656,-0.0026889734538581346
2021-01-18,-0.0008610219016233095,0.0,0.0,1.0,0.0,0.0,-1,-1,0.0008610219016233095,0.0008610219016233095
2021-01-18,-0.00038742207461692067,0.0,0.0,0.0,1.0,0.0,-1,-1,0.00038742207461692067,0.00038742207461692067
2021-01-18,0.0009605873324496216,0.0,0.0,0.0,0.0,1.0,1,-1,-0.0009605873324496216,-0.0009605873324496216
2021-01-18,-4.751828756180758e-05,1.0,0.0,0.0,0.0,0.0,-1,1,-4.751828756180758e-05,-0.005047518287561808
2021-01-18,-0.002345175486694033,0.0,1.0,0.0,0.0,0.0,-1,-1,0.002345175486694033,-0.0026548245133059672
2021-01-18,-0.006403008062419111,0.0,0.0,1.0,0.0,0.0,-1,-1,0.006403008062419111,0.006403008062419111
2021-01-18,-0.0064769090407565495,0.0,0.0,0.0,1.0,0.0,-1,-1,0.0064769090407565495,0.0064769090407565495
2021-01-18,-0.003766204336152109,0.0,0.0,0.0,0.0,1.0,-1,-1,0.003766204336152109,0.003766204336152109
2021-01-18,-0.0007096160391707712,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0007096160391707712,0.0007096160391707712
2021-01-18,-0.0002936832461987674,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0002936832461987674,0.0002936832461987674
2021-01-18,-0.0014982708479657622,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0014982708479657622,0.0014982708479657622
2021-01-18,-0.0020670142873264415,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0020670142873264415,0.0020670142873264415
2021-01-18,0.002079866151739332,0.0,0.0,0.0,0.0,0.0,1,-1,-0.002079866151739332,-0.002079866151739332
2021-01-18,0.0033970895847079104,1.0,0.0,0.0,0.0,0.0,1,1,0.0033970895847079104,-0.0016029104152920897
2021-01-18,0.00023336658438723716,1.0,1.0,0.0,0.0,0.0,1,1,0.00023336658438723716,0.00023336658438723716
2021-01-18,-0.0009110074521303379,1.0,1.0,1.0,0.0,0.0,-1,1,-0.0009110074521303379,-0.0009110074521303379
2021-01-18,0.0005338941009082182,0.0,1.0,1.0,1.0,0.0,1,-1,-0.0005338941009082182,-0.0055338941009082186
2021-01-18,0.0011792512908384688,1.0,0.0,1.0,1.0,1.0,1,1,0.0011792512908384688,-0.0038207487091615313
2021-01-18,0.0021727778057550806,1.0,1.0,0.0,1.0,1.0,1,1,0.0021727778057550806,0.0021727778057550806
2021-01-18,-0.0021784644624415653,1.0,1.0,1.0,0.0,1.0,-1,1,-0.0021784644624415653,-0.0021784644624415653
2021-01-18,-0.003981478233641086,0.0,1.0,1.0,1.0,0.0,-1,-1,0.003981478233641086,-0.0010185217663589144
2021-01-18,0.0010770613389757535,0.0,0.0,1.0,1.0,1.0,1,-1,-0.0010770613389757535,-0.0010770613389757535
2021-01-18,-0.0005134209779643276,1.0,0.0,0.0,1.0,1.0,-1,1,-0.0005134209779643276,-0.005513420977964327
2021-01-18,-0.00024254045551002466,0.0,1.0,0.0,0.0,1.0,-1,-1,0.00024254045551002466,-0.004757459544489975
2021-01-18,0.0022348511966320396,0.0,0.0,1.0,0.0,0.0,1,-1,-0.0022348511966320396,-0.0022348511966320396
2021-01-18,0.0014795490644258463,1.0,0.0,0.0,1.0,0.0,1,1,0.0014795490644258463,-0.003520450935574154
2021-01-18,0.000831285364174675,1.0,1.0,0.0,0.0,1.0,1,1,0.000831285364174675,0.000831285364174675
2021-01-18,-0.001151194597990486,1.0,1.0,1.0,0.0,0.0,-1,1,-0.001151194597990486,-0.001151194597990486
2021-01-18,-0.0014629331282309946,0.0,1.0,1.0,1.0,0.0,-1,-1,0.0014629331282309946,-0.0035370668717690052
2021-01-18,-0.0044932348900067875,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0044932348900067875,0.0044932348900067875
2021-01-18,-0.0029713531479771804,0.0,0.0,0.0,1.0,1.0,-1,-1,0.0029713531479771804,0.0029713531479771804
2021-01-18,0.0014266063746388722,0.0,0.0,0.0,0.0,1.0,1,-1,-0.0014266063746388722,-0.0014266063746388722
2021-01-18,0.0028814093335844636,1.0,0.0,0.0,0.0,0.0,1,1,0.0028814093335844636,-0.0021185906664155365
2021-01-18,0.005148366797760113,1.0,1.0,0.0,0.0,0.0,1,1,0.005148366797760113,0.005148366797760113
2021-01-18,0.004509532950744651,1.0,1.0,1.0,0.0,0.0,1,1,0.004509532950744651,0.004509532950744651
2021-01-18,0.0015735444252681515,1.0,1.0,1.0,1.0,0.0,1,1,0.0015735444252681515,0.0015735444252681515
2021-01-18,2.1189897505384627e-05,1.0,1.0,1.0,1.0,1.0,1,1,2.1189897505384627e-05,2.1189897505384627e-05
2021-01-18,-0.001098227893000315,1.0,1.0,1.0,1.0,1.0,-1,1,-0.001098227893000315,-0.001098227893000315
2021-01-18,-0.0014916757649968797,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0014916757649968797,-0.0035083242350031204
2021-01-18,-0.00032155365938123297,0.0,0.0,1.0,1.0,1.0,-1,-1,0.00032155365938123297,0.00032155365938123297
2021-01-18,-0.001048955110185945,0.0,0.0,0.0,1.0,1.0,-1,-1,0.001048955110185945,0.001048955110185945
2021-01-18,-0.0003219947246218747,0.0,0.0,0.0,0.0,1.0,-1,-1,0.0003219947246218747,0.0003219947246218747
2021-01-18,0.00045388333424651385,0.0,0.0,0.0,0.0,0.0,1,-1,-0.00045388333424651385,-0.00045388333424651385
2021-01-18,0.0009184832632728625,1.0,0.0,0.0,0.0,0.0,1,1,0.0009184832632728625,-0.004081516736727138
2021-01-18,-0.0016845309347114723,1.0,1.0,0.0,0.0,0.0,-1,1,-0.0016845309347114723,-0.0016845309347114723
2021-01-18,-0.0026132289082617445,0.0,1.0,1.0,0.0,0.0,-1,-1,0.0026132289082617445,-0.0023867710917382557
2021-01-18,4.837619607527622e-05,0.0,0.0,1.0,1.0,0.0,1,-1,-4.837619607527622e-05,-4.837619607527622e-05
2021-01-18,0.0003627468941343455,1.0,0.0,0.0,1.0,1.0,1,1,0.0003627468941343455,-0.004637253105865655
2021-01-18,0.0008260027837199613,1.0,1.0,0.0,0.0,1.0,1,1,0.0008260027837199613,0.0008260027837199613
2021-01-18,0.0015690888518927893,1.0,1.0,1.0,0.0,0.0,1,1,0.0015690888518927893,0.0015690888518927893
2021-01-18,0.00974263353767186,1.0,1.0,1.0,1.0,0.0,1,1,0.00974263353767186,0.00974263353767186
2021-01-18,0.008060914418420799,1.0,1.0,1.0,1.0,1.0,1,1,0.008060914418420799,0.008060914418420799
2021-01-18,0.0017254769708807485,1.0,1.0,1.0,1.0,1.0,1,1,0.0017254769708807485,0.0017254769708807485
2021-01-18,0.0025819519604238397,1.0,1.0,1.0,1.0,1.0,1,1,0.0025819519604238397,0.0025819519604238397
2021-01-18,0.001008456834531099,1.0,1.0,1.0,1.0,1.0,1,1,0.001008456834531099,0.001008456834531099
2021-01-18,0.0009866648620697287,1.0,1.0,1.0,1.0,1.0,1,1,0.0009866648620697287,0.0009866648620697287
2021-01-18,0.0026447759681177763,1.0,1.0,1.0,1.0,1.0,1,1,0.0026447759681177763,0.0026447759681177763
2021-01-18,-0.002205801389051276,1.0,1.0,1.0,1.0,1.0,-1,1,-0.002205801389051276,-0.002205801389051276
2021-01-18,-0.0015573607827491056,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0015573607827491056,-0.0034426392172508943
2021-01-18,-0.0005589687934430164,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0005589687934430164,0.0005589687934430164
2021-01-18,0.0016413422208967623,0.0,0.0,0.0,1.0,1.0,1,-1,-0.0016413422208967623,-0.0016413422208967623
2021-01-18,0.000545593034374824,1.0,0.0,0.0,0.0,1.0,1,1,0.000545593034374824,-0.004454406965625176
2021-01-18,0.00047611205587412157,1.0,1.0,0.0,0.0,0.0,1,1,0.00047611205587412157,0.00047611205587412157
2021-01-18,0.0010607483349477137,1.0,1.0,1.0,0.0,0.0,1,1,0.0010607483349477137,0.0010607483349477137
2021-01-18,0.00283374092035639,1.0,1.0,1.0,1.0,0.0,1,1,0.00283374092035639,0.00283374092035639
2021-01-18,0.0011144548969295638,1.0,1.0,1.0,1.0,1.0,1,1,0.0011144548969295638,0.0011144548969295638
2021-01-18,-0.0008291794491489198,1.0,1.0,1.0,1.0,1.0,-1,1,-0.0008291794491489198,-0.0008291794491489198
2021-01-18,-0.002019350025363754,0.0,1.0,1.0,1.0,1.0,-1,-1,0.002019350025363754,-0.002980649974636246
2021-01-18,-0.0010816972509929792,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0010816972509929792,0.0010816972509929792
2021-01-18,3.5937214924796254e-05,0.0,0.0,0.0,1.0,1.0,1,-1,-3.5937214924796254e-05,-3.5937214924796254e-05
2021-01-18,0.0015592601301741508,1.0,0.0,0.0,0.0,1.0,1,1,0.0015592601301741508,-0.0034407398698258493
2021-01-18,0.0010854881520781776,1.0,1.0,0.0,0.0,0.0,1,1,0.0010854881520781776,0.0010854881520781776
2021-01-18,-0.0008798859750067116,1.0,1.0,1.0,0.0,0.0,-1,1,-0.0008798859750067116,-0.0008798859750067116
2021-01-18,0.002747421027925178,0.0,1.0,1.0,1.0,0.0,1,-1,-0.002747421027925178,-0.007747421027925179
2021-01-18,0.0023116789887865485,1.0,0.0,1.0,1.0,1.0,1,1,0.0023116789887865485,-0.0026883210112134516
2021-01-18,0.002103624109240915,1.0,1.0,0.0,1.0,1.0,1,1,0.002103624109240915,0.002103624109240915
2021-01-18,0.0009762557058972697,1.0,1.0,1.0,0.0,1.0,1,1,0.0009762557058972697,0.0009762557058972697
2021-01-18,-0.001945238069348657,1.0,1.0,1.0,1.0,0.0,-1,1,-0.001945238069348657,-0.001945238069348657
2021-01-18,-0.0013721601871927774,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0013721601871927774,-0.0036278398128072225
2021-01-18,-0.0010564733323290387,0.0,0.0,1.0,1.0,1.0,-1,-1,0.0010564733323290387,0.0010564733323290387
2021-01-18,-0.0005595997976380874,0.0,0.0,0.0,1.0,1.0,-1,-1,0.0005595997976380874,0.0005595997976380874
2021-01-18,0.00014852383834901292,0.0,0.0,0.0,0.0,1.0,1,-1,-0.00014852383834901292,-0.00014852383834901292
2021-01-18,-5.500625697561885e-05,1.0,0.0,0.0,0.0,0.0,-1,1,-5.500625697561885e-05,-0.005055006256975619
2021-01-18,0.0006268920383802789,0.0,1.0,0.0,0.0,0.0,1,-1,-0.0006268920383802789,-0.005626892038380279
2021-01-18,0.002066234156340753,1.0,0.0,1.0,0.0,0.0,1,1,0.002066234156340753,-0.002933765843659247
2021-01-18,0.002373981847748479,1.0,1.0,0.0,1.0,0.0,1,1,0.002373981847748479,0.002373981847748479
2021-01-18,-0.002309523629337659,1.0,1.0,1.0,0.0,1.0,-1,1,-0.002309523629337659,-0.002309523629337659
2021-01-18,-0.0023148698784027956,0.0,1.0,1.0,1.0,0.0,-1,-1,0.0023148698784027956,-0.0026851301215972045
2021-01-18,-0.003005231470744957,0.0,0.0,1.0,1.0,1.0,-1,-1,0.003005231470744957,0.003005231470744957
2021-01-18,-0.002356253475557659,0.0,0.0,0.0,1.0,1.0,-1,-1,0.002356253475557659,0.002356253475557659
2021-01-18,0.00121539925629662,0.0,0.0,0.0,0.0,1.0,1,-1,-0.00121539925629662,-0.00121539925629662
2021-01-18,0.0005298934541396595,1.0,0.0,0.0,0.0,0.0,1,1,0.0005298934541396595,-0.004470106545860341
2021-01-18,0.0008425593616764349,1.0,1.0,0.0,0.0,0.0,1,1,0.0008425593616764349,0.0008425593616764349
2021-01-18,0.00028528881551254294,1.0,1.0,1.0,0.0,0.0,1,1,0.00028528881551254294,0.00028528881551254294
2021-01-18,0.0001777475259539526,1.0,1.0,1.0,1.0,0.0,1,1,0.0001777475259539526,0.0001777475259539526
2021-01-18,-0.0014118278757252762,1.0,1.0,1.0,1.0,1.0,-1,1,-0.0014118278757252762,-0.0014118278757252762
2021-01-18,-0.0007908875812957112,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0007908875812957112,-0.004209112418704289
2021-01-18,-0.002798658913778406,0.0,0.0,1.0,1.0,1.0,-1,-1,0.002798658913778406,0.002798658913778406
2021-01-18,-0.005271474465231775,0.0,0.0,0.0,1.0,1.0,-1,-1,0.005271474465231775,0.005271474465231775
2021-01-18,-0.0004803525462286991,0.0,0.0,0.0,0.0,1.0,-1,-1,0.0004803525462286991,0.0004803525462286991
2021-01-18,0.0013875196454421694,0.0,0.0,0.0,0.0,0.0,1,-1,-0.0013875196454421694,-0.0013875196454421694
2021-01-18,-0.00012239170088304395,1.0,0.0,0.0,0.0,0.0,-1,1,-0.00012239170088304395,-0.005122391700883044
2021-01-18,0.0007660923203050174,0.0,1.0,0.0,0.0,0.0,1,-1,-0.0007660923203050174,-0.005766092320305017
2021-01-18,-0.00010007310904943284,1.0,0.0,1.0,0.0,0.0,-1,1,-0.00010007310904943284,-0.005100073109049433
2021-01-18,7.227602774124077e-05,0.0,1.0,0.0,1.0,0.0,1,-1,-7.227602774124077e-05,-0.005072276027741241
2021-01-18,-0.00018904064708210135,1.0,0.0,1.0,0.0,1.0,-1,1,-0.00018904064708210135,-0.005189040647082101
2021-01-18,0.000251582993482744,0.0,1.0,0.0,1.0,0.0,1,-1,-0.000251582993482744,-0.005251582993482744
2021-01-18,0.008191117280815563,1.0,0.0,1.0,0.0,1.0,1,1,0.008191117280815563,0.003191117280815563
2021-01-18,0.00476495551136389,1.0,1.0,0.0,1.0,0.0,1,1,0.00476495551136389,0.00476495551136389
2021-01-18,0.0014052060733188662,1.0,1.0,1.0,0.0,1.0,1,1,0.0014052060733188662,0.0014052060733188662
2021-01-18,0.01038505939230663,1.0,1.0,1.0,1.0,0.0,1,1,0.01038505939230663,0.01038505939230663
2021-01-18,0.009741392488533935,1.0,1.0,1.0,1.0,1.0,1,1,0.009741392488533935,0.009741392488533935
2021-01-18,0.0015737164481321013,1.0,1.0,1.0,1.0,1.0,1,1,0.0015737164481321013,0.0015737164481321013
2021-01-18,0.0006995284498827178,1.0,1.0,1.0,1.0,1.0,1,1,0.0006995284498827178,0.0006995284498827178
2021-01-18,-0.002737917688100429,1.0,1.0,1.0,1.0,1.0,-1,1,-0.002737917688100429,-0.002737917688100429
2021-01-18,-0.002354883636629201,0.0,1.0,1.0,1.0,1.0,-1,-1,0.002354883636629201,-0.002645116363370799
2021-01-18,1.615743807695974e-05,0.0,0.0,1.0,1.0,1.0,1,-1,-1.615743807695974e-05,-1.615743807695974e-05
