<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,5,20201208,055000,19186.4,19186.4,19174.3,19174.3,0,0
BTC.V,5,20201208,055500,19176,19184,19174,19184,0,0
BTC.V,5,20201208,060000,19182.6,19207.2,19182.6,19206.9,0,0
BTC.V,5,20201208,060500,19207.3,19211.3,19206.3,19209,0,0
BTC.V,5,20201208,061000,19209.2,19210.7,19207.6,19209,0,0
BTC.V,5,20201208,061500,19209.2,19212.2,19208.1,19210.6,0,0
BTC.V,5,20201208,062000,19209.9,19216.7,19209.9,19215.2,0,0
BTC.V,5,20201208,062500,19215,19217.2,19207.7,19208.8,0,0
BTC.V,5,20201208,063000,19208.8,19211,19208.5,19209.6,0,0
BTC.V,5,20201208,063500,19209.2,19211.8,19209.1,19211.4,0,0
BTC.V,5,20201208,064000,19202.5,19204.2,19200.2,19204.2,0,0
BTC.V,5,20201208,064500,19198.5,19210,19197.5,19207.3,0,0
BTC.V,5,20201208,065000,19207,19208.9,19199.8,19208.2,0,0
BTC.V,5,20201208,065500,19208.5,19268.3,19208,19268.3,0,0
BTC.V,5,20201208,070000,19294.8,19294.8,19255.5,19267.7,0,0
BTC.V,5,20201208,070500,19268,19268,19247.4,19249.2,0,0
BTC.V,5,20201208,071000,19243.2,19254.4,19242.2,19245.5,0,0
BTC.V,5,20201208,071500,19245.8,19245.8,19116.9,19136.9,0,0
BTC.V,5,20201208,072000,19139.1,19180.3,19139.1,19173.4,0,0
BTC.V,5,20201208,072500,19177.4,19177.4,19163.8,19168.8,0,0
BTC.V,5,20201208,073000,19167.8,19178.2,19164.3,19176.7,0,0
BTC.V,5,20201208,073500,19177,19188.3,19175.7,19182.3,0,0
BTC.V,5,20201208,074000,19183,19186.3,19182.7,19186.3,0,0
BTC.V,5,20201208,074500,19186.3,19186.3,19175.1,19179.4,0,0
BTC.V,5,20201208,075000,19179.6,19179.6,19161.4,19161.4,0,0
BTC.V,5,20201208,075500,19163.3,19172.3,19162.9,19164.5,0,0
BTC.V,5,20201208,080000,19164.7,19193.2,19164.7,19192.3,0,0
BTC.V,5,20201208,080500,19191.4,19191.8,19164.3,19164.3,0,0
BTC.V,5,20201208,081000,19161.2,19161.2,19143.4,19145.4,0,0
BTC.V,5,20201208,081500,19145.4,19150.9,19145.4,19150.8,0,0
BTC.V,5,20201208,082000,19150.7,19161.6,19149.4,19161.5,0,0
BTC.V,5,20201208,082500,19161.3,19172,19157.3,19161.2,0,0
BTC.V,5,20201208,083000,19160.7,19163.8,19157.9,19162.9,0,0
BTC.V,5,20201208,083500,19163.9,19179.8,19163.2,19179.2,0,0
BTC.V,5,20201208,084000,19177.1,19181,19172.7,19173.6,0,0
BTC.V,5,20201208,084500,19173.6,19175.8,19167.8,19168.8,0,0
BTC.V,5,20201208,085000,19166.7,19169.7,19141.2,19144.4,0,0
BTC.V,5,20201208,085500,19144.2,19169.5,19144.2,19158.8,0,0
BTC.V,5,20201208,090000,19153.6,19166.1,19144.4,19145,0,0
BTC.V,5,20201208,090500,19146.6,19146.6,19106.2,19121.5,0,0
BTC.V,5,20201208,091000,19124,19162.5,19124,19156,0,0
BTC.V,5,20201208,091500,19147.9,19150.2,19114.4,19124.2,0,0
BTC.V,5,20201208,092000,19122.1,19137.1,19117.9,19126.7,0,0
BTC.V,5,20201208,092500,19127.3,19134.2,19125.8,19133.3,0,0
BTC.V,5,20201208,093000,19134.4,19138,19128.8,19130.8,0,0
BTC.V,5,20201208,093500,19130.6,19137.8,19113.1,19121.1,0,0
BTC.V,5,20201208,094000,19120.8,19120.8,19053.1,19053.3,0,0
