<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,60,20200420,210000,6882.49,6974.8,6851.1,6880.86,0,0
BTC.V,60,20200420,220000,6879.26,6901.53,6782.1,6782.1,0,0
BTC.V,60,20200420,230000,6780.77,6877.9,6772.31,6869,0,0
BTC.V,60,20200420,235900,6874.93,6900.59,6844.31,6861.8,0,0
BTC.V,60,20200421,010000,6860.42,6900.57,6855.62,6892.69,0,0
BTC.V,60,20200421,020000,6892.11,6896.4,6833.77,6843.87,0,0
BTC.V,60,20200421,030000,6843.98,6925.83,6827.98,6892.86,0,0
BTC.V,60,20200421,040000,6891.99,6920.97,6882.15,6884.84,0,0
BTC.V,60,20200421,050000,6891.96,6898.13,6853.08,6858.87,0,0
BTC.V,60,20200421,060000,6858.74,6882.73,6854.03,6869.7,0,0
BTC.V,60,20200421,070000,6869.01,6877.57,6842.9,6865.61,0,0
BTC.V,60,20200421,080000,6865.61,6901.1,6857.72,6899.49,0,0
BTC.V,60,20200421,090000,6898.95,6911.81,6885.99,6895.71,0,0
BTC.V,60,20200421,100000,6894.97,6897.97,6878.02,6896.37,0,0
BTC.V,60,20200421,110000,6896.66,6906.84,6865.94,6878.88,0,0
BTC.V,60,20200421,120000,6878.69,6885.65,6786.96,6830.17,0,0
BTC.V,60,20200421,130000,6841.66,6861.02,6820.97,6826.92,0,0
BTC.V,60,20200421,140000,6825.2,6840,6781.25,6807.07,0,0
BTC.V,60,20200421,150000,6805.94,6850.18,6800.69,6819.04,0,0
BTC.V,60,20200421,160000,6819.17,6851.64,6796.65,6848.46,0,0
BTC.V,60,20200421,170000,6848.47,6887.59,6828.07,6828.07,0,0
BTC.V,60,20200421,180000,6830.43,6850.36,6816.26,6845.46,0,0
BTC.V,60,20200421,190000,6842.55,6869.52,6834.43,6859.79,0,0
BTC.V,60,20200421,200000,6858.96,6947.49,6836.41,6903.36,0,0
BTC.V,60,20200421,210000,6899.84,6919,6886.08,6892.72,0,0
BTC.V,60,20200421,220000,6890.68,6912.34,6886.95,6890.59,0,0
BTC.V,60,20200421,230000,6886.41,6903.03,6872.67,6903.03,0,0
BTC.V,60,20200421,235900,6904.07,6920.1,6881.2,6902.73,0,0
BTC.V,60,20200422,010000,6903.1,6909.13,6886.92,6904.31,0,0
BTC.V,60,20200422,020000,6904.91,6910.9,6850.16,6856.83,0,0
BTC.V,60,20200422,030000,6855.11,6872.83,6831.66,6850.56,0,0
BTC.V,60,20200422,040000,6850.05,6861.83,6833.25,6861.83,0,0
BTC.V,60,20200422,050000,6862.03,6896.9,6857.39,6883.64,0,0
BTC.V,60,20200422,060000,6882.77,6886.42,6863.95,6874.21,0,0
BTC.V,60,20200422,070000,6874.62,6884.12,6860.13,6867.45,0,0
BTC.V,60,20200422,080000,6867.68,6919.68,6864.87,6913.94,0,0
BTC.V,60,20200422,090000,6914.2,6944.22,6898.54,6944.22,0,0
BTC.V,60,20200422,100000,6947.25,6969.98,6929.49,6950.03,0,0
BTC.V,60,20200422,110000,6950.81,6965.88,6936.19,6961.38,0,0
BTC.V,60,20200422,120000,6961.2,6986.12,6954.55,6967.1,0,0
BTC.V,60,20200422,130000,6965.01,6967.73,6942.63,6951.66,0,0
BTC.V,60,20200422,140000,6952.28,6977.94,6951.24,6963.42,0,0
BTC.V,60,20200422,150000,6966.08,6976.95,6943.24,6970.19,0,0
BTC.V,60,20200422,160000,6968.34,7108.36,6960.4,7072.6,0,0
BTC.V,60,20200422,170000,7071.94,7135.26,7063.47,7105.08,0,0
BTC.V,60,20200422,180000,7105.54,7125.79,7095.89,7123.77,0,0
BTC.V,60,20200422,190000,7123.57,7164.36,7113.5,7132.99,0,0
BTC.V,60,20200422,200000,7133.49,7137.49,7084.36,7089.35,0,0
BTC.V,60,20200422,210000,7091.51,7130.4,7091.2,7107.35,0,0
BTC.V,60,20200422,220000,7107.29,7127.62,7099.06,7099.06,0,0
BTC.V,60,20200422,230000,7097.88,7122.47,7095.21,7122.47,0,0
BTC.V,60,20200422,235900,7119.9,7139.92,7100.59,7102.66,0,0
BTC.V,60,20200423,010000,7102.77,7124.16,7096.37,7121.09,0,0
BTC.V,60,20200423,020000,7120.73,7133.82,7113.48,7133.82,0,0
BTC.V,60,20200423,030000,7134.58,7152.42,7112.01,7126.91,0,0
BTC.V,60,20200423,040000,7126.88,7186.64,7123.72,7182.1,0,0
BTC.V,60,20200423,050000,7184.35,7189.43,7135.78,7137.25,0,0
BTC.V,60,20200423,060000,7135.7,7161.04,7122.62,7122.62,0,0
BTC.V,60,20200423,070000,7122.81,7138.01,7109.66,7137.61,0,0
BTC.V,60,20200423,080000,7137.52,7142.5,7106.53,7109.57,0,0
BTC.V,60,20200423,090000,7110.58,7110.58,7041.81,7047.87,0,0
BTC.V,60,20200423,100000,7048.57,7082.09,7044.02,7066.83,0,0
BTC.V,60,20200423,110000,7067.54,7106.47,7057.98,7090.28,0,0
BTC.V,60,20200423,120000,7090.44,7105.81,7067.21,7105.81,0,0
BTC.V,60,20200423,130000,7106.22,7109.71,7074.86,7074.86,0,0
BTC.V,60,20200423,140000,7074.56,7149.32,7072.65,7139.68,0,0
BTC.V,60,20200423,150000,7138.98,7189.25,7126.43,7180.68,0,0
