<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,D,20101224,000000,0.25,0.25,0.242,0.248,0,0
BTC.V,D,20101225,000000,0.248,0.25,0.2475,0.2499,0,0
BTC.V,D,20101226,000000,0.2499,0.27,0.2464,0.265,0,0
BTC.V,D,20101227,000000,0.265,0.27,0.251,0.265,0,0
BTC.V,D,20101228,000000,0.265,0.281,0.2612,0.281,0,0
BTC.V,D,20101229,000000,0.281,0.301,0.271,0.3,0,0
BTC.V,D,20101230,000000,0.3,0.3,0.291,0.3,0,0
BTC.V,D,20101231,000000,0.3,0.3,0.292,0.3,0,0
BTC.V,D,20110101,000000,0.3,0.3,0.292,0.3,0,0
BTC.V,D,20110102,000000,0.3,0.3,0.289,0.3,0,0
BTC.V,D,20110103,000000,0.3,0.3,0.29,0.295,0,0
BTC.V,D,20110104,000000,0.295,0.2999,0.289,0.2989,0,0
BTC.V,D,20110105,000000,0.2989,0.299,0.29,0.299,0,0
BTC.V,D,20110106,000000,0.299,0.299,0.29,0.298,0,0
BTC.V,D,20110107,000000,0.298,0.322,0.2975,0.32,0,0
BTC.V,D,20110108,000000,0.32,0.3229,0.309,0.3229,0,0
BTC.V,D,20110109,000000,0.3229,0.323,0.3229,0.323,0,0
BTC.V,D,20110110,000000,0.323,0.329,0.3175,0.3266,0,0
BTC.V,D,20110111,000000,0.3266,0.3266,0.3176,0.3266,0,0
BTC.V,D,20110112,000000,0.3266,0.3557,0.318,0.3188,0,0
BTC.V,D,20110113,000000,0.3188,0.405,0.3176,0.3176,0,0
BTC.V,D,20110114,000000,0.3176,0.45,0.3176,0.4,0,0
BTC.V,D,20110115,000000,0.4,0.4,0.385,0.386,0,0
BTC.V,D,20110116,000000,0.386,0.4,0.386,0.3868,0,0
BTC.V,D,20110117,000000,0.3868,0.3868,0.315,0.3495,0,0
BTC.V,D,20110118,000000,0.3495,0.3495,0.305,0.313,0,0
BTC.V,D,20110119,000000,0.313,0.313,0.305,0.313,0,0
BTC.V,D,20110120,000000,0.313,0.39,0.31,0.39,0,0
BTC.V,D,20110121,000000,0.39,0.44,0.368,0.4199,0,0
BTC.V,D,20110122,000000,0.4199,0.4443,0.39,0.4443,0,0
BTC.V,D,20110123,000000,0.4443,0.4443,0.42,0.4424,0,0
BTC.V,D,20110124,000000,0.4424,0.4424,0.381,0.4199,0,0
BTC.V,D,20110125,000000,0.4199,0.425,0.4,0.41,0,0
BTC.V,D,20110126,000000,0.41,0.42,0.3904,0.417,0,0
BTC.V,D,20110127,000000,0.417,0.45,0.4085,0.4212,0,0
BTC.V,D,20110128,000000,0.4212,0.446,0.4212,0.446,0,0
BTC.V,D,20110129,000000,0.446,0.446,0.43,0.439,0,0
BTC.V,D,20110130,000000,0.439,0.48,0.439,0.4799,0,0
BTC.V,D,20110131,000000,0.4799,0.95,0.47,0.52,0,0
BTC.V,D,20110201,000000,0.52,0.85,0.52,0.7,0,0
BTC.V,D,20110202,000000,0.7,0.76,0.69,0.716,0,0
BTC.V,D,20110203,000000,0.716,0.75,0.6501,0.69,0,0
BTC.V,D,20110204,000000,0.69,0.88,0.67,0.811,0,0
BTC.V,D,20110205,000000,0.811,0.92,0.811,0.92,0,0
BTC.V,D,20110206,000000,0.92,0.92,0.83,0.8997,0,0
BTC.V,D,20110207,000000,0.8997,0.9,0.83,0.89,0,0
BTC.V,D,20110208,000000,0.89,0.918,0.8617,0.918,0,0
BTC.V,D,20110209,000000,0.918,1.09,0.82,1.09,0,0
BTC.V,D,20110210,000000,1.09,1.1,0.8,0.9803,0,0
BTC.V,D,20110211,000000,0.9803,1.09,0.9264,1.07,0,0
BTC.V,D,20110212,000000,1.07,1.08,0.9906,1.08,0,0
BTC.V,D,20110213,000000,1.08,1.08,1.02,1.05,0,0
BTC.V,D,20110214,000000,1.05,1.08,1.03,1.07,0,0
BTC.V,D,20110215,000000,1.07,1.09,1.03,1.05,0,0
BTC.V,D,20110216,000000,1.05,1.05,1.02,1.05,0,0
BTC.V,D,20110217,000000,1.05,1.05,1.02,1.04,0,0
BTC.V,D,20110218,000000,1.04,1.04,0.7801,0.8989,0,0
BTC.V,D,20110219,000000,0.8989,0.98,0.8376,0.949,0,0
BTC.V,D,20110220,000000,0.949,0.949,0.83,0.85,0,0
BTC.V,D,20110221,000000,0.85,0.8796,0.8313,0.8345,0,0
BTC.V,D,20110222,000000,0.8345,0.95,0.8313,0.8702,0,0
BTC.V,D,20110223,000000,0.8702,0.945,0.8681,0.9,0,0
BTC.V,D,20110224,000000,0.9,1,0.9,0.9974,0,0
BTC.V,D,20110225,000000,0.9974,0.9998,0.9111,0.9111,0,0
BTC.V,D,20110226,000000,0.9111,0.97,0.9106,0.958,0,0
BTC.V,D,20110227,000000,0.958,0.958,0.89,0.89,0,0
BTC.V,D,20110228,000000,0.89,0.92,0.845,0.86,0,0
BTC.V,D,20110301,000000,0.86,0.97,0.8502,0.9202,0,0
BTC.V,D,20110302,000000,0.9202,0.94,0.9102,0.9399,0,0
BTC.V,D,20110303,000000,0.9399,0.9399,0.91,0.9391,0,0
BTC.V,D,20110304,000000,0.9391,0.9391,0.9001,0.901,0,0
BTC.V,D,20110305,000000,0.901,0.9189,0.8111,0.9103,0,0
BTC.V,D,20110306,000000,0.9103,0.9103,0.81,0.8999,0,0
BTC.V,D,20110307,000000,0.8999,0.909,0.846,0.885,0,0
BTC.V,D,20110308,000000,0.885,0.885,0.85,0.87,0,0
BTC.V,D,20110309,000000,0.87,0.87,0.85,0.8645,0,0
BTC.V,D,20110310,000000,0.8645,0.9329,0.8497,0.9329,0,0
BTC.V,D,20110311,000000,0.9329,0.9329,0.8601,0.88,0,0
BTC.V,D,20110312,000000,0.88,0.9197,0.88,0.918,0,0
BTC.V,D,20110313,000000,0.918,0.918,0.8898,0.8925,0,0
BTC.V,D,20110314,000000,0.8925,0.9,0.88,0.8949,0,0
BTC.V,D,20110315,000000,0.8949,0.8949,0.87,0.87,0,0
BTC.V,D,20110316,000000,0.87,0.88,0.836,0.86,0,0
BTC.V,D,20110317,000000,0.86,0.88,0.81,0.8254,0,0
BTC.V,D,20110318,000000,0.8254,0.8506,0.71,0.8165,0,0
BTC.V,D,20110319,000000,0.8165,0.8165,0.7313,0.765,0,0
BTC.V,D,20110320,000000,0.765,0.79,0.7402,0.7411,0,0
BTC.V,D,20110321,000000,0.7411,0.7724,0.7405,0.759,0,0
BTC.V,D,20110322,000000,0.759,0.81,0.7405,0.809,0,0
BTC.V,D,20110323,000000,0.809,0.85,0.78,0.8497,0,0
BTC.V,D,20110324,000000,0.8497,0.9,0.8266,0.8669,0,0
BTC.V,D,20110325,000000,0.8669,0.89,0.861,0.8838,0,0
BTC.V,D,20110326,000000,0.8838,0.905,0.841,0.8552,0,0
BTC.V,D,20110327,000000,0.8552,0.8721,0.8152,0.82,0,0
BTC.V,D,20110328,000000,0.82,0.85,0.76,0.799,0,0
BTC.V,D,20110329,000000,0.799,0.7997,0.7648,0.7925,0,0
BTC.V,D,20110330,000000,0.7925,0.795,0.766,0.7897,0,0
BTC.V,D,20110331,000000,0.7897,0.801,0.768,0.7846,0,0
BTC.V,D,20110401,000000,0.7846,0.797,0.7741,0.7741,0,0
BTC.V,D,20110402,000000,0.7741,0.7998,0.7741,0.782,0,0
BTC.V,D,20110403,000000,0.782,0.7949,0.777,0.779,0,0
BTC.V,D,20110404,000000,0.779,0.785,0.5619,0.68,0,0
BTC.V,D,20110405,000000,0.68,0.7478,0.58,0.71,0,0
BTC.V,D,20110406,000000,0.71,0.75,0.6902,0.74,0,0
BTC.V,D,20110407,000000,0.74,0.7849,0.7205,0.7538,0,0
BTC.V,D,20110408,000000,0.7538,0.799,0.7309,0.75,0,0
BTC.V,D,20110409,000000,0.75,0.7676,0.7205,0.73,0,0
BTC.V,D,20110410,000000,0.73,0.7589,0.71,0.7369,0,0
BTC.V,D,20110411,000000,0.7369,0.799,0.7103,0.77,0,0
BTC.V,D,20110412,000000,0.77,0.899,0.77,0.86,0,0
BTC.V,D,20110413,000000,0.86,1,0.86,0.9225,0,0
BTC.V,D,20110414,000000,0.9225,1,0.91,1,0,0
BTC.V,D,20110415,000000,1,1.09,0.911,0.9899,0,0
BTC.V,D,20110416,000000,0.9899,1.1,0.9541,1.05,0,0
BTC.V,D,20110417,000000,1.05,1.14,1.03,1.11,0,0
BTC.V,D,20110418,000000,1.11,1.2,1.11,1.16,0,0
BTC.V,D,20110419,000000,1.16,1.2,1.14,1.2,0,0
BTC.V,D,20110420,000000,1.2,1.2,1.13,1.14,0,0
BTC.V,D,20110421,000000,1.14,1.21,1.14,1.21,0,0
BTC.V,D,20110422,000000,1.21,1.41,1.19,1.41,0,0
BTC.V,D,20110423,000000,1.41,1.95,1.32,1.7,0,0
BTC.V,D,20110424,000000,1.7,1.95,1.6,1.63,0,0
BTC.V,D,20110425,000000,1.63,1.7,1.52,1.56,0,0
BTC.V,D,20110426,000000,1.56,1.79,1.53,1.79,0,0
BTC.V,D,20110427,000000,1.79,1.95,1.72,1.9,0,0
BTC.V,D,20110428,000000,1.9,2.65,1.66,2.21,0,0
BTC.V,D,20110429,000000,2.21,2.95,2.21,2.88,0,0
BTC.V,D,20110430,000000,2.88,4.15,2.75,3.5,0,0
BTC.V,D,20110501,000000,3.5,3.87,2.5,3.03,0,0
BTC.V,D,20110502,000000,3.03,3.5,3.03,3.2,0,0
BTC.V,D,20110503,000000,3.2,3.49,3.11,3.41,0,0
BTC.V,D,20110504,000000,3.41,3.58,3.25,3.41,0,0
BTC.V,D,20110505,000000,3.41,3.45,3.33,3.33,0,0
BTC.V,D,20110506,000000,3.33,3.61,3.29,3.45,0,0
BTC.V,D,20110507,000000,3.45,3.7,3.43,3.64,0,0
BTC.V,D,20110508,000000,3.64,3.94,3.63,3.87,0,0
BTC.V,D,20110509,000000,3.87,3.9,3.69,3.8,0,0
BTC.V,D,20110510,000000,3.8,5.99,3.8,5.81,0,0
BTC.V,D,20110511,000000,5.81,6.07,4.6,5.5,0,0
BTC.V,D,20110512,000000,5.5,6.49,5.22,6.3,0,0
BTC.V,D,20110513,000000,6.3,8.45,6.3,8.2,0,0
BTC.V,D,20110514,000000,8.2,8.9,5.83,7.2,0,0
BTC.V,D,20110515,000000,7.2,7.78,6.2,6.99,0,0
BTC.V,D,20110516,000000,6.99,8.5,6.75,8.03,0,0
BTC.V,D,20110517,000000,8.03,8.39,6.98,7.19,0,0
BTC.V,D,20110518,000000,7.19,7.5,6.6,6.88,0,0
BTC.V,D,20110519,000000,6.88,7.34,6.61,6.81,0,0
BTC.V,D,20110520,000000,6.81,7.1,5.58,5.59,0,0
BTC.V,D,20110521,000000,5.59,6.52,5.58,6.12,0,0
BTC.V,D,20110522,000000,6.12,6.76,5.99,6.69,0,0
BTC.V,D,20110523,000000,6.69,7.45,6.69,7.15,0,0
BTC.V,D,20110524,000000,7.15,7.51,6.96,7.42,0,0
BTC.V,D,20110525,000000,7.42,9.33,7.22,8.4,0,0
BTC.V,D,20110526,000000,8.4,8.99,8.01,8.8,0,0
BTC.V,D,20110527,000000,8.8,8.83,8.5,8.5,0,0
BTC.V,D,20110528,000000,8.5,8.7,8.11,8.3,0,0
BTC.V,D,20110529,000000,8.3,8.49,8.1,8.43,0,0
BTC.V,D,20110530,000000,8.43,9,8.25,8.8,0,0
BTC.V,D,20110531,000000,8.8,9.5,8.1,8.74,0,0
BTC.V,D,20110601,000000,8.74,9.7,8.3,9.57,0,0
BTC.V,D,20110602,000000,9.57,10.89,9.5,10.6,0,0
BTC.V,D,20110603,000000,10.6,14.5,10.58,14.29,0,0
BTC.V,D,20110604,000000,14.29,18.89,14.04,18.89,0,0
BTC.V,D,20110605,000000,18.89,19,16.2,16.7,0,0
BTC.V,D,20110606,000000,16.7,19.23,16.45,18.55,0,0
BTC.V,D,20110607,000000,18.55,24.32,18.26,23.92,0,0
BTC.V,D,20110608,000000,23.92,31.91,22.21,29.6,0,0
BTC.V,D,20110609,000000,29.6,31.5,26.15,28.92,0,0
BTC.V,D,20110610,000000,28.92,29.4,20.01,23.95,0,0
BTC.V,D,20110611,000000,23.95,23.99,13,14.65,0,0
BTC.V,D,20110612,000000,14.65,24.99,10.25,18.55,0,0
BTC.V,D,20110613,000000,18.55,24.5,16,19.84,0,0
BTC.V,D,20110614,000000,19.84,20.5,18,19.28,0,0
BTC.V,D,20110615,000000,19.28,20,19.02,19.49,0,0
BTC.V,D,20110616,000000,19.49,19.89,17,17,0,0
BTC.V,D,20110617,000000,17,18.34,13,15.68,0,0
BTC.V,D,20110618,000000,15.68,16.95,15.05,16.89,0,0
BTC.V,D,20110619,000000,16.89,18.88,16.85,17.51,0,0
BTC.V,D,20110620,000000,17.51,17.51,17.51,17.51,0,0
BTC.V,D,20110621,000000,17.51,17.51,17.51,17.51,0,0
BTC.V,D,20110622,000000,17.51,17.51,17.51,17.51,0,0
BTC.V,D,20110623,000000,17.51,17.51,17.51,17.51,0,0
BTC.V,D,20110624,000000,17.51,17.51,17.51,17.51,0,0
BTC.V,D,20110625,000000,17.51,17.51,17.51,17.51,0,0
BTC.V,D,20110626,000000,17.51,17.51,14.01,16.45,0,0
BTC.V,D,20110627,000000,16.45,18,15,16.75,0,0
BTC.V,D,20110628,000000,16.75,17.52,16.5,16.95,0,0
BTC.V,D,20110629,000000,16.95,17.2,16.67,16.85,0,0
BTC.V,D,20110630,000000,16.85,17,15.73,16.1,0,0
BTC.V,D,20110701,000000,16.1,16.74,15.26,15.4,0,0
BTC.V,D,20110702,000000,15.4,15.8,15.27,15.4,0,0
BTC.V,D,20110703,000000,15.4,15.69,15.31,15.44,0,0
BTC.V,D,20110704,000000,15.44,15.49,13.14,13.86,0,0
BTC.V,D,20110705,000000,13.86,15,11,12.91,0,0
BTC.V,D,20110706,000000,12.91,16.5,12.67,14.78,0,0
BTC.V,D,20110707,000000,14.78,15.9,14.5,14.78,0,0
BTC.V,D,20110708,000000,14.78,15.64,13.9,14.31,0,0
BTC.V,D,20110709,000000,14.31,14.7,14.02,14.38,0,0
BTC.V,D,20110710,000000,14.38,15.68,14.35,14.9,0,0
BTC.V,D,20110711,000000,14.9,15.2,13.8,14.21,0,0
BTC.V,D,20110712,000000,14.21,14.64,13.9,14.01,0,0
BTC.V,D,20110713,000000,14.01,14.15,13.91,13.95,0,0
BTC.V,D,20110714,000000,13.95,14.07,13.7,13.99,0,0
BTC.V,D,20110715,000000,13.99,14.09,13.5,13.81,0,0
BTC.V,D,20110716,000000,13.81,13.81,13.5,13.72,0,0
BTC.V,D,20110717,000000,13.72,13.75,13.02,13.16,0,0
BTC.V,D,20110718,000000,13.16,13.92,12.51,13.48,0,0
BTC.V,D,20110719,000000,13.48,14.7,13.44,13.85,0,0
BTC.V,D,20110720,000000,13.85,14,13.4,13.69,0,0
BTC.V,D,20110721,000000,13.69,13.78,13.4,13.61,0,0
BTC.V,D,20110722,000000,13.61,13.81,13.45,13.7,0,0
BTC.V,D,20110723,000000,13.7,13.76,13.51,13.68,0,0
BTC.V,D,20110724,000000,13.68,14.1,13.6,13.98,0,0
BTC.V,D,20110725,000000,13.98,14.72,13.76,14.05,0,0
BTC.V,D,20110726,000000,14.05,14.05,13.77,13.88,0,0
BTC.V,D,20110727,000000,13.88,14.13,13.85,13.94,0,0
BTC.V,D,20110728,000000,13.94,13.94,13.31,13.49,0,0
BTC.V,D,20110729,000000,13.49,13.7,13.33,13.5,0,0
BTC.V,D,20110730,000000,13.5,13.63,13.45,13.53,0,0
BTC.V,D,20110731,000000,13.53,14.9,12.83,13.35,0,0
BTC.V,D,20110801,000000,13.35,13.55,12.85,13.09,0,0
BTC.V,D,20110802,000000,13.09,13.1,11.5,12.05,0,0
