trade_id,<CLOSE>,size,time,bid,ask,volume,std_dev
159939379,50302.66,0.00136936,2021-04-23T03:59:39.69906Z,50302.66,50302.67,35286.43768,11.28030601
159939601,50292.62,0.00098923,2021-04-23T04:00:09.416036Z,50291.87,50295.82,35295.02821,15.14397226
159939846,50228.35,0.00977247,2021-04-23T04:00:39.589344Z,50229.3,50229.31,35295.02821,37.08300689
159940059,50270.06,0.00432255,2021-04-23T04:01:07.820982Z,50270,50270.87,34794.99035,36.09190635
159940331,50247.59,0.00362097,2021-04-23T04:01:39.86559Z,50244.22,50247.59,34794.99035,27.56833879
159940587,50395.29,0.01946302,2021-04-23T04:02:09.901401Z,50395.28,50395.29,34819.30366,58.37466073
159941014,50537.96,0.00527809,2021-04-23T04:02:40.010183Z,50537.95,50537.96,34837.79565,116.6670197
159941538,50463.06,0.3808,2021-04-23T04:03:09.902477Z,50458.15,50459.28,34837.79565,111.0534508
159941888,50355.48,0.00492953,2021-04-23T04:03:39.286188Z,50355.47,50355.48,34905.7716,98.22674882
159942139,50378.14,0.01946687,2021-04-23T04:04:10.024973Z,50364.52,50378.14,34905.7716,66.5059972
159942408,50280.22,0.00094976,2021-04-23T04:04:39.725133Z,50280.21,50280.22,34928.35048,89.18800332
159942701,50272.07,0.00036607,2021-04-23T04:05:09.943715Z,50272.06,50272.07,34957.03804,70.06650372
159943063,50225.02,0.00390491,2021-04-23T04:05:39.139472Z,50225.01,50225.02,34957.03804,56.48598183
159943394,50149.58,0.005,2021-04-23T04:06:09.628465Z,50149.57,50149.58,34986.4885,74.72979261
159943785,50049.06,0.00192777,2021-04-23T04:06:39.897738Z,50037.02,50049.05,34986.4885,86.5617851
159944354,49955.57,0.00398959,2021-04-23T04:07:09.394015Z,49930.07,49941.74,35014.3839,115.3887622
159944774,49899.99,0.0012368,2021-04-23T04:07:39.838059Z,49899.98,49899.99,35054.39979,119.8318186
159945204,49950,0.3788851,2021-04-23T04:08:09.228786Z,49963.27,49974.9,35054.39979,88.6042403
159945557,49949.99,0.34123977,2021-04-23T04:08:40.031784Z,49949.99,49950,35125.73427,48.47361814
159945862,49894.65,0.0039885,2021-04-23T04:09:09.87594Z,49894.64,49894.65,35125.73427,26.84637629
159946173,49862.75,0.00193618,2021-04-23T04:09:39.825886Z,49862.74,49862.75,35147.33942,33.93137875
159946555,49885.03,0.00534176,2021-04-23T04:10:09.957184Z,49889.99,49890,35165.89534,35.43838235
159946844,49943.82,0.00199228,2021-04-23T04:10:39.900475Z,49939.54,49943.81,35165.89534,34.04940786
159947213,49888.9,0.00095672,2021-04-23T04:11:09.288706Z,49888.89,49888.9,35188.28644,26.68401693
159947597,49862.34,0.0306,2021-04-23T04:11:40.083345Z,49863.95,49888.84,35188.28644,29.73176173
159947930,49870.52,0.00958793,2021-04-23T04:12:10.095603Z,49870.51,49870.52,35218.82177,28.52008022
159948434,49727.46,0.002005,2021-04-23T04:12:39.750526Z,49727.46,49727.47,35234.44189,71.46231409
159948948,49689.52,0.05013694,2021-04-23T04:13:10.122434Z,49674.52,49687.48,35234.44189,82.37752179
159949449,49589.91,0.05924583,2021-04-23T04:13:39.578925Z,49563.47,49584,35270.79617,106.6949142
159949951,49697.04,0.01497102,2021-04-23T04:14:09.914016Z,49693.9,49693.91,35270.79617,90.51073041
159950317,49704.99,0.02293771,2021-04-23T04:14:39.309948Z,49707.44,49707.45,35315.95126,47.6618055
159950654,49805.47,0.00095985,2021-04-23T04:15:09.990351Z,49805.46,49805.47,35353.79199,68.34187021
159950946,49836.83,0.01446105,2021-04-23T04:15:39.799341Z,49836.83,49847.62,35353.79199,87.63077551
159951297,49785.43,0.01967834,2021-04-23T04:16:09.917767Z,49777.05,49787.43,35378.28934,55.55175043
159951646,49727.46,0.01976,2021-04-23T04:16:40.004128Z,49727.02,49750.01,35378.28934,48.94421298
159951942,49885.6,0.02,2021-04-23T04:17:09.84177Z,49878.52,49888.26,35394.57208,52.64086146
159952248,49822.13,0.01956517,2021-04-23T04:17:39.816963Z,49808.57,49822.35,35407.74798,52.89193095
159952487,49846.79,0.00293292,2021-04-23T04:18:09.82508Z,49846.78,49851.78,35407.74798,53.98502733
159952859,49897.02,0.0197,2021-04-23T04:18:39.942604Z,49897.02,49903.87,35423.94961,60.45350775
159953150,49888.45,0.0127,2021-04-23T04:19:09.656357Z,49888,49890.9,35423.94961,28.71948425
159953459,49923.56,0.00499325,2021-04-23T04:19:39.888886Z,49916.21,49923.56,35452.31825,36.36799967
159953767,49875.01,0.00329961,2021-04-23T04:20:09.844071Z,49875,49875.01,35466.33061,25.28344486
159954027,49872,0.01375921,2021-04-23T04:20:39.617232Z,49862.77,49868.39,35466.33061,18.54378752
159954249,49892.94,0.00085798,2021-04-23T04:21:12.098302Z,49885.75,49892.94,35476.57196,18.35892959
159954466,49936.5,0.00597774,2021-04-23T04:21:41.973264Z,49936.49,49936.5,35476.57196,25.86761403
159954880,49887.24,0.0043607,2021-04-23T04:22:11.444002Z,49874.96,49888.73,35485.07876,23.19365464
159955246,49905.49,0.00797527,2021-04-23T04:22:41.363126Z,49900.71,49905.53,35517.13514,21.68987561
159955518,49907.65,0.0147637,2021-04-23T04:23:11.407393Z,49903.36,49903.37,35517.13514,17.06298519
159955786,49866.34,0.0002993,2021-04-23T04:23:42.238326Z,49866.33,49866.34,35550.72488,23.30086745
159956118,49816.66,0.01976,2021-04-23T04:24:12.063995Z,49816.16,49818.46,35550.72488,33.4962282
159956344,49806.33,0.00095918,2021-04-23T04:24:42.014581Z,49801.1,49806.33,35571.45717,42.74964917
159956647,49818.36,0.01476655,2021-04-23T04:25:11.819893Z,49806.34,49818.36,35580.81097,38.3926271
159956969,49928.06,0.10022006,2021-04-23T04:25:42.493648Z,49928.05,49928.06,35580.81097,45.47408229
159957220,49942.71,0.00996234,2021-04-23T04:26:11.844292Z,49932.19,49942.71,35593.54499,59.89397786
159957550,49917.45,0.00589752,2021-04-23T04:26:41.958007Z,49908.71,49917.45,35593.54499,58.03143127
159957751,49924.04,0.00095688,2021-04-23T04:27:11.461077Z,49924.03,49924.04,35634.27926,44.65759626
159958095,49950.01,0.00193158,2021-04-23T04:27:41.438965Z,49950,49950.01,35649.70641,12.07163053
159958447,49893.69,0.00157363,2021-04-23T04:28:11.468046Z,49888,49888.01,35649.70641,19.87814075
159958724,49888.55,0.00036893,2021-04-23T04:28:41.68129Z,49884.57,49888.54,35710.70723,22.21182243
159958972,49941.54,0.01217989,2021-04-23T04:29:11.856581Z,49941.53,49941.54,35710.70723,24.74376737
159959276,49966.37,0.00114958,2021-04-23T04:29:41.798011Z,49966.36,49966.37,35730.31747,31.22019244
159959559,49941.35,0.00193325,2021-04-23T04:30:11.596984Z,49941.34,49941.35,35758.97205,30.17561797
159959849,49974.74,0.00193138,2021-04-23T04:30:41.731421Z,49968.31,49974.74,35758.97205,30.07337892
159960065,49977,0.0209,2021-04-23T04:31:11.735045Z,49977,49977.01,35776.72245,15.71775174
159960296,49979.36,0.00191449,2021-04-23T04:31:41.958509Z,49979.35,49979.36,35776.72245,13.91458313
159960529,50000,0.00287068,2021-04-23T04:32:11.974935Z,49999.99,50000,35783.32418,18.86318742
159960906,50015.77,0.12215942,2021-04-23T04:32:41.817903Z,50012.22,50015.77,35806.47671,15.98255749
159961121,50011.12,0.00399843,2021-04-23T04:33:11.928437Z,50000,50011.13,35806.47671,15.94518359
159961494,49966.69,0.00498588,2021-04-23T04:33:41.853567Z,49966.68,49966.69,35938.99883,18.76946605
159961746,49909.75,0.00399325,2021-04-23T04:34:11.886625Z,49909.74,49909.75,35938.99883,39.39022244
159962060,49906.24,0.00095706,2021-04-23T04:34:41.806034Z,49901.95,49914,35956.16908,47.25502411
159962296,49862.11,0.00053652,2021-04-23T04:35:11.905929Z,49862.11,49862.12,35971.14856,51.96783059
159962523,49852.33,0.00097802,2021-04-23T04:35:41.722394Z,49851.01,49852.35,35971.14856,40.71358083
159962775,49839.99,0.00393144,2021-04-23T04:36:11.851487Z,49839.79,49840,35981.97088,28.58351245
159963010,49907.69,0.00282763,2021-04-23T04:36:41.703796Z,49907.69,49907.7,35981.97088,28.07681207
159963232,49894.78,0.00982462,2021-04-23T04:37:11.650581Z,49894.77,49894.78,35992.13875,25.69102411
159963434,49865.39,0.0269,2021-04-23T04:37:42.121189Z,49865.38,49865.39,36004.23661,25.48701285
159963709,49855.63,0.00491428,2021-04-23T04:38:12.002039Z,49851.23,49855.63,36004.23661,25.00636526
159964014,49767.46,0.00006676,2021-04-23T04:38:41.496474Z,49767.48,49767.49,36031.41142,49.15161157
159964408,49780.31,0.00986177,2021-04-23T04:39:11.758506Z,49775.09,49780.31,36031.41142,49.89852927
159964706,49648.98,0.00192583,2021-04-23T04:39:41.77634Z,49645.8,49651.53,36048.50245,77.80974556
159965139,49618.83,0.00027942,2021-04-23T04:40:13.501807Z,49606.4,49615.01,36069.06841,87.80692578
159965502,49558.68,0.00194815,2021-04-23T04:40:43.991844Z,49550.13,49551.92,36069.06841,86.02486836
159965893,49519.29,0.0098862,2021-04-23T04:41:13.845962Z,49510.24,49519.29,36099.82696,89.78531537
159966527,49500.01,0.00269499,2021-04-23T04:41:43.664252Z,49505.01,49505.02,36099.82696,56.95069987
159966928,49596.69,0.00472368,2021-04-23T04:42:13.802381Z,49596.68,49596.69,36138.98423,44.8475676
159967192,49522.75,0.00294919,2021-04-23T04:42:41.765872Z,49522.74,49529.01,36167.91714,34.31336159
159967525,49454.2,0.45526598,2021-04-23T04:43:13.875533Z,49454.52,49466.07,36167.91714,46.06233619
159967849,49559.51,0.01608177,2021-04-23T04:43:43.813013Z,49554.57,49559.51,36181.22415,48.9066083
159968135,49589.62,0.00030097,2021-04-23T04:44:13.937274Z,49577.67,49589.62,36181.22415,52.17671611
159968474,49512.75,0.1627966,2021-04-23T04:44:43.949439Z,49518.92,49526.9,36211.45642,45.81745458
159968765,49540.98,0.04016976,2021-04-23T04:45:13.644083Z,49540.97,49540.98,36226.42933,45.99821448
159969068,49563.17,0.04935815,2021-04-23T04:45:43.847014Z,49563.17,49572.8,36226.42933,25.49966321
159969360,49643.07,0.03233051,2021-04-23T04:46:14.042257Z,49614.89,49641.44,36240.23067,44.47585295
159969639,49611.5,0.07109724,2021-04-23T04:46:43.92252Z,49617.3,49636.72,36240.23067,47.19248779
159969886,49593.63,0.02006356,2021-04-23T04:47:13.896592Z,49585.81,49593.3,36253.32684,35.81495944
159970119,49600.95,0.0118808,2021-04-23T04:47:43.682495Z,49600.94,49600.95,36264.52758,25.90307595
159970339,49684.48,0.11091695,2021-04-23T04:48:13.508725Z,49677.77,49682.6,36264.52758,33.44915341
159970641,49616.63,0.00043056,2021-04-23T04:48:44.187838Z,49616.63,49619.01,36288.07107,32.52450608
159970881,49609.77,0.0403,2021-04-23T04:49:13.92049Z,49609.76,49609.78,36288.07107,32.63739352
159971104,49516.97,0.09889926,2021-04-23T04:49:43.753051Z,49512.39,49514.48,36322.14523,53.36267534
159971406,49484.01,0.01980411,2021-04-23T04:50:14.006831Z,49477.63,49483.36,36331.87398,72.52973084
159971756,49428.67,0.00594298,2021-04-23T04:50:44.18599Z,49423.22,49428.43,36331.87398,72.68193613
159972025,49510.07,0.00200974,2021-04-23T04:51:13.548299Z,49512.61,49518.41,36349.18329,58.80924362
159972360,49535.34,0.01003809,2021-04-23T04:51:43.843182Z,49535.34,49535.35,36349.18329,37.03390252
159972619,49444.23,0.01006209,2021-04-23T04:52:13.599506Z,49435.03,49438.71,36379.12167,39.73911403
159972839,49453.57,0.00387145,2021-04-23T04:52:43.964427Z,49448.18,49453.57,36392.27414,41.03993255
159973133,49413.76,0.85503391,2021-04-23T04:53:13.850964Z,49409.97,49419.22,36392.27414,44.63671072
159973434,49380.68,0.00037271,2021-04-23T04:53:43.878698Z,49380.67,49380.68,36409.15286,51.66627937
159973830,49330.55,0.00404619,2021-04-23T04:54:13.863068Z,49324.71,49329.91,36409.15286,44.96234753
159974309,49231.4,0.00267096,2021-04-23T04:54:44.115718Z,49231.43,49236.42,36422.78656,76.75749746
159974781,49193.79,0.0020234,2021-04-23T04:55:13.934119Z,49193.78,49193.79,36462.28888,84.69571432
159975071,49232.73,0.00252603,2021-04-23T04:55:43.506677Z,49232.71,49232.72,36462.28888,70.04284032
159975332,49161.34,0.00101604,2021-04-23T04:56:13.531754Z,49161.33,49161.34,36499.1816,56.82441003
159975730,49101.1,0.00097256,2021-04-23T04:56:43.987281Z,49101.09,49101.1,36499.1816,49.19974935
159976071,49115.2,0.00055816,2021-04-23T04:57:13.911103Z,49110.32,49115.2,36520.54428,48.79754395
159976475,49121.81,0.00398983,2021-04-23T04:57:44.060664Z,49108.72,49122.91,36546.18702,47.55263214
159977013,49099.99,0.0102958,2021-04-23T04:58:13.754118Z,49099.99,49100,36546.18702,22.32872177
159977468,49103.79,0.00169194,2021-04-23T04:58:44.004607Z,49103.78,49105.54,36604.64811,8.617840548
159977793,49109.71,0.00187406,2021-04-23T04:59:14.002532Z,49099.01,49109.71,36604.64811,7.8142741
159978100,49144.78,0.00204471,2021-04-23T04:59:43.828222Z,49144.77,49144.78,36643.51366,16.16794061
159978393,49188.72,0.00195786,2021-04-23T05:00:13.937154Z,49188.72,49207.25,36660.43352,33.6568658
159978727,49231.9,0.02144,2021-04-23T05:00:43.823462Z,49232.35,49237.05,36660.43352,48.63271121
159978982,49255.77,0.1,2021-04-23T05:01:13.863239Z,49247.99,49255.77,36233.92466,53.85380009
159979276,49315.68,0.00777465,2021-04-23T05:01:43.783804Z,49302.65,49315.87,36233.92466,58.20767578
159979662,49380.15,0.00689472,2021-04-23T05:02:14.193271Z,49377.23,49380.15,36252.19919,66.90512763
159979958,49391.58,0.10169697,2021-04-23T05:02:43.97815Z,49391.57,49391.58,36276.46565,64.06759387
159980313,49333.87,0.00013253,2021-04-23T05:03:15.930653Z,49333.87,49333.88,36276.46565,48.76660866
159980650,49279.08,0.00195846,2021-04-23T05:03:45.520071Z,49278.75,49283.46,36297.12402,41.5036834
159980966,49399.67,0.01986251,2021-04-23T05:04:16.054378Z,49399.66,49399.67,36297.12402,45.07519628
159981246,49398.32,0.00155018,2021-04-23T05:04:44.809001Z,49398.31,49398.32,36324.00254,47.47416333
159981466,49420.63,0.01007916,2021-04-23T05:05:14.842604Z,49420.62,49420.63,36340.73023,52.43971495
159981748,49323.03,0.00050411,2021-04-23T05:05:44.95117Z,49313.14,49323.03,36340.73023,53.93887081
159982032,49201.88,0.00328286,2021-04-23T05:06:14.844391Z,49204.34,49206.66,36352.74861,80.55938346
159982429,49114.8,0.00047628,2021-04-23T05:06:44.618221Z,49109.8,49111.22,36352.74861,116.9047266
159982704,49152.52,0.000454,2021-04-23T05:07:14.520939Z,49143.73,49143.74,36369.81504,113.3746239
159983064,49058.55,0.0031852,2021-04-23T05:07:44.614388Z,49051.96,49058.55,36389.18692,89.67506512
159983951,49000.01,0.00196786,2021-04-23T05:08:15.087334Z,49000,49000.01,36389.18692,70.59589773
159984344,49122.05,0.007438,2021-04-23T05:08:44.821905Z,49122.05,49122.06,36457.38715,54.10626307
159984602,49003.15,0.0004762,2021-04-23T05:09:14.842851Z,49003,49003.15,36457.38715,61.61124949
159984922,49000.01,0.00037582,2021-04-23T05:09:44.531676Z,49000,49000.01,36509.20272,48.12472362
159985245,49064.37,0.00018306,2021-04-23T05:10:14.985482Z,49055.49,49064.37,36554.93762,48.70471944
159985513,49014.43,0.00018296,2021-04-23T05:10:44.716692Z,49008.63,49014.33,36554.93762,46.76287176
159985819,49032.04,0.01644537,2021-04-23T05:11:14.775138Z,49034.73,49041.13,36587.45719,23.6178153
159986116,49008.65,0.00210866,2021-04-23T05:11:44.480657Z,49001.01,49009.06,36587.45719,22.79059454
159986904,48949.54,0.00024853,2021-04-23T05:12:14.905573Z,48944.57,48949.55,36619.09624,37.54008343
159987249,48966.79,0.00027451,2021-04-23T05:12:44.515937Z,48958.31,48966.78,36710.38346,30.96999903
159987652,49106.62,0.80148754,2021-04-23T05:13:16.983801Z,49106.62,49116.31,36710.38346,55.33229487
159987928,49068.95,0.00614776,2021-04-23T05:13:46.709812Z,49065.05,49073.15,36741.08182,59.70561883
159988300,48980.02,0.06056851,2021-04-23T05:14:16.939712Z,48981.46,48995.76,36741.08182,61.86395674
159988736,48958.16,0.00424336,2021-04-23T05:14:46.627774Z,48958.16,48960.5,36776.58283,60.12865985
159989079,48946.63,0.00078429,2021-04-23T05:15:16.958006Z,48940.2,48949.65,36802.50833,63.86066226
159989777,48836.4,0.89161475,2021-04-23T05:15:44.729242Z,48831.93,48836.4,36802.50833,74.44547035
159990408,48775.71,0.0004794,2021-04-23T05:16:16.73748Z,48775.7,48775.71,36837.57092,79.31104553
159990820,48780.45,0.00949276,2021-04-23T05:16:46.896702Z,48780.45,48780.46,36837.57092,78.90336444
159991306,48847.08,0.00197901,2021-04-23T05:17:16.916528Z,48847.07,48847.08,36872.70913,61.76527717
159991757,48770.49,0.00050975,2021-04-23T05:17:46.785554Z,48770.48,48770.49,36902.41323,32.75365542
159992489,48700.88,0.00586193,2021-04-23T05:18:17.097608Z,48700.88,48700.89,36902.41323,46.34612622
159993306,48624.8,0.00408635,2021-04-23T05:18:46.84954Z,48608.88,48624.8,36945.22806,75.79056062
159994281,48521.18,0.00027681,2021-04-23T05:19:16.851411Z,48515.55,48515.56,36945.22806,113.1200498
159995739,48435,0.0020623,2021-04-23T05:19:46.840362Z,48420.01,48435,37005.57331,120.6218408
159996514,48820.48,0.929,2021-04-23T05:20:16.853175Z,48820.47,48820.48,37075.68789,134.7190722
159997095,48813.72,0.04082326,2021-04-23T05:20:46.897338Z,48813.72,48828.12,37075.68789,154.3242137
159997674,48959.35,0.00508087,2021-04-23T05:21:16.752655Z,48927.97,48959.35,37133.32955,198.2004385
159998169,48972.23,0.09684548,2021-04-23T05:21:46.357327Z,48930.33,48943.98,37133.32955,194.3646792
159998720,48928.77,0.00724,2021-04-23T05:22:16.952945Z,48928.76,48928.77,37168.79406,68.30671504
159999179,48978.64,0.00499925,2021-04-23T05:22:46.806841Z,48978.63,48978.64,37202.05253,60.87976261
159999514,49000,0.0115,2021-04-23T05:23:16.262809Z,49000,49004.07,37202.05253,23.53173975
159999906,48932.52,0.01014022,2021-04-23T05:23:46.215921Z,48919.61,48930.85,37224.61338,27.56052495
160000237,48939.57,0.00056982,2021-04-23T05:24:16.522194Z,48936.55,48939.57,37224.61338,28.3240103
160000674,48835.76,0.0036,2021-04-23T05:24:46.849526Z,48837.44,48844.85,37243.96242,56.53080307
160000995,49033.28,0.0006,2021-04-23T05:25:16.711347Z,49033.28,49033.29,37278.25125,67.65343438
160001461,49123.93,0.01024,2021-04-23T05:25:46.741181Z,49123.93,49123.94,37278.25125,97.98423902
160001867,49135.68,0.00196314,2021-04-23T05:26:16.826146Z,49135.67,49135.68,37297.09121,113.6406921
160002176,49152.81,0.00008283,2021-04-23T05:26:46.786557Z,49156.99,49170.99,37297.09121,117.7769019
160002468,49173.72,0.02342401,2021-04-23T05:27:16.931397Z,49173.71,49173.72,37318.79696,48.30853531
160002834,49230.14,0.01010498,2021-04-23T05:27:46.962002Z,49230.13,49230.14,37342.40694,37.41404474
160003175,49200,0.00284401,2021-04-23T05:28:16.517046Z,49188.13,49196.83,37342.40694,33.60152377
160003440,49200.64,0.02389301,2021-04-23T05:28:47.11723Z,49200.63,49219.58,37364.46106,26.31302521
160003653,49207.32,0.00291842,2021-04-23T05:29:17.015108Z,49193.64,49207.32,37364.46106,18.02835277
160003901,49134.59,0.01269936,2021-04-23T05:29:46.915084Z,49134.58,49134.59,37377.18733,31.91147906
160004147,49310.03,0.00058988,2021-04-23T05:30:16.637421Z,49310.02,49310.03,37388.67326,56.36688694
160004435,49312.76,0.03909196,2021-04-23T05:30:46.870616Z,49313.24,49317.81,37388.67326,68.82792381
160004713,49319.53,0.0019558,2021-04-23T05:31:16.62763Z,49319.53,49319.54,37402.80519,73.86954896
160004969,49400,0.07937176,2021-04-23T05:31:47.092025Z,49399.99,49400,37402.80519,87.06167685
160005254,49307.71,0.0322,2021-04-23T05:32:16.885112Z,49306.67,49307.72,37414.33062,35.22068517
160005487,49335.08,0.00214949,2021-04-23T05:32:46.75656Z,49328.75,49328.76,37429.8058,33.77480635
160005757,49328,0.0044365,2021-04-23T05:33:16.587147Z,49328.01,49328.02,37429.8058,32.28352806
160006091,49400,0.03972796,2021-04-23T05:33:46.92317Z,49399.99,49400,37441.71525,38.49313102
160006330,49400,0.00553835,2021-04-23T05:34:17.026765Z,49399.99,49400,37441.71525,38.49313102
160006569,49382.47,0.00195407,2021-04-23T05:34:46.262922Z,49383.05,49383.06,37473.66953,31.4163868
160006835,49302.62,0.0010674,2021-04-23T05:35:16.751962Z,49295.9,49302.62,37490.47423,39.96772618
160007121,49389.73,0.6458711,2021-04-23T05:35:46.676241Z,49369.59,49389.73,37490.47423,36.77399004
160007417,49441.93,0.00994102,2021-04-23T05:36:16.962984Z,49434.57,49441.93,37509.36506,45.31589257
160007629,49409.41,0.00037275,2021-04-23T05:36:46.89532Z,49409.4,49409.41,37509.36506,46.1559142
160007948,49469.16,0.00397025,2021-04-23T05:37:16.888055Z,49464.06,49469.16,37531.24736,56.89480011
160008396,49576.71,0.00501613,2021-04-23T05:37:49.016161Z,49577.93,49578.87,37555.39302,65.56639822
160008702,49596.52,0.00144583,2021-04-23T05:38:17.176817Z,49588.66,49593.34,37555.39302,74.46133294
160008959,49503.49,0.00194996,2021-04-23T05:38:48.898246Z,49503.48,49503.49,37578.11819,68.93325972
160009192,49530,0.00599686,2021-04-23T05:39:18.924496Z,49529.99,49530,37598.96795,46.64132356
160009434,49618.84,0.00395688,2021-04-23T05:39:48.813618Z,49618.83,49618.84,37598.96795,42.51540304
160009749,49614.22,0.00943077,2021-04-23T05:40:18.653573Z,49603.64,49617.22,37616.41849,46.97548194
160010019,49610.44,0.01976831,2021-04-23T05:40:48.300719Z,49592.62,49608.5,37616.41849,48.69093484
160010222,49517.37,0.00395265,2021-04-23T05:41:19.005737Z,49512.59,49517.37,37640.8456,44.74816894
160010438,49498.66,0.00050255,2021-04-23T05:41:48.815648Z,49489.26,49498.66,37640.8456,52.56861406
160010556,49503.41,0.00011998,2021-04-23T05:42:18.526139Z,49505.91,49510.6,37657.54362,52.23290265
160010705,49530.92,0.00012439,2021-04-23T05:42:48.680674Z,49528.5,49534.97,37663.72989,40.73537185
160010825,49493.24,0.00264453,2021-04-23T05:43:18.693378Z,49492.73,49493.25,37663.72989,13.68716624
160011023,49521.51,0.00195044,2021-04-23T05:43:48.788539Z,49508.96,49522.23,37669.94104,14.29703661
160011164,49504.54,0.0188,2021-04-23T05:44:19.164277Z,49504.54,49504.55,37697.58186,13.57676632
160011345,49450.01,0.00124,2021-04-23T05:44:48.839997Z,49457.69,49457.7,37697.58186,28.22773855
160011522,49500,0.01981042,2021-04-23T05:45:18.384873Z,49499.99,49500,37708.46878,23.83061644
160011691,49500.01,0.00096625,2021-04-23T05:45:48.920538Z,49500,49500.01,37708.46878,23.94895788
160011822,49536.02,0.00990321,2021-04-23T05:46:17.967623Z,49536.01,49536.02,37718.65079,27.56557606
160012107,49649.58,0.05005399,2021-04-23T05:46:49.163443Z,49649.58,49649.59,37718.65079,67.0702022
160012265,49659.09,0.00200371,2021-04-23T05:47:18.965265Z,49659.08,49659.09,37729.32391,71.01778228
160012448,49689.38,0.48367343,2021-04-23T05:47:48.58711Z,49681.87,49689.38,37750.61199,74.56237673
160012634,49619.41,0.0256352,2021-04-23T05:48:19.16109Z,49619.64,49626.14,37750.61199,52.34033878
160012771,49664.8,0.00076218,2021-04-23T05:48:48.726012Z,49662.91,49668.3,37760.55504,22.71667
160012936,49696.51,0.09744,2021-04-23T05:49:19.170053Z,49701.16,49701.17,37767.81924,27.19253382
160013290,49787.11,0.00403871,2021-04-23T05:49:48.529286Z,49794.93,49808.07,37767.81924,54.91940983
160013563,49846.93,0.567317,2021-04-23T05:50:19.113004Z,49846.93,49847.71,37796.37367,82.81132009
160013815,49762.52,0.00049988,2021-04-23T05:50:48.363093Z,49742.7,49749.81,37796.37367,64.86472095
160013993,49736.11,0.00384817,2021-04-23T05:51:18.771512Z,49727.09,49735.84,37828.75876,50.45700173
160014181,49777.69,0.00075941,2021-04-23T05:51:48.737119Z,49760.7,49775.88,37828.75876,36.73126646
160014418,49771.41,0.00055968,2021-04-23T05:52:18.841861Z,49769.82,49771.41,37840.23235,36.83728676
160014567,49708.64,0.00194146,2021-04-23T05:52:49.277642Z,49701.25,49706.95,37861.89869,25.60211288
160014739,49693.77,0.000471,2021-04-23T05:53:19.782779Z,49689.52,49693.76,37861.89869,33.20321044
160014913,49742.45,0.00394284,2021-04-23T05:53:49.837724Z,49733.42,49743.05,37867.29349,33.24603098
160015060,49711.03,0.0012163,2021-04-23T05:54:20.141375Z,49711.02,49711.03,37876.93065,27.91220521
160015245,49691.05,0.00192569,2021-04-23T05:54:49.517445Z,49691.04,49691.05,37876.93065,18.31150283
160015400,49706.04,0.00986228,2021-04-23T05:55:19.691918Z,49699.85,49708.34,37885.50586,18.36220727
160015572,49724.36,1.11520212,2021-04-23T05:55:49.839736Z,49724.35,49724.36,37885.50586,17.38249763
160015750,49697.28,0.00772629,2021-04-23T05:56:19.527835Z,49697.27,49703.33,37891.1073,11.50583746
160015929,49665.01,0.0077,2021-04-23T05:56:49.164266Z,49665.01,49665.02,37891.1073,19.4361245
160016079,49614.92,0.00040571,2021-04-23T05:57:19.954985Z,49620.64,49623.78,37899.38193,38.45260376
160016274,49672.77,0.08531345,2021-04-23T05:57:48.671503Z,49669.02,49674.16,37904.06038,36.46121303
160016440,49627.31,0.00104228,2021-04-23T05:58:20.204535Z,49627.3,49627.31,37904.06038,30.25116553
160016703,49561.96,0.00114388,2021-04-23T05:58:49.981432Z,49547.58,49561.3,37912.17612,39.76471028
160016883,49525.46,0.02038174,2021-04-23T05:59:19.738885Z,49525.45,49525.46,37928.88728,51.50921727
160017184,49521.41,0.00033292,2021-04-23T05:59:49.7057Z,49517.23,49523.77,37928.88728,59.26461453
160017346,49431.04,0.00096535,2021-04-23T06:00:19.851307Z,49431.03,49431.04,37949.36446,63.74814275
160017547,49403.75,0.00195306,2021-04-23T06:00:49.825918Z,49400,49404.96,37949.36446,60.54658458
160017756,49384.59,0.10888,2021-04-23T06:01:19.16566Z,49377.4,49390.69,37607.54417,59.19087666
160017942,49407.07,0.2975829,2021-04-23T06:01:49.664802Z,49403.23,49403.24,37607.54417,48.23457117
160018165,49400,0.00020146,2021-04-23T06:02:20.029422Z,49399.99,49400,37616.29915,15.00051065
160018351,49345.92,0.00047397,2021-04-23T06:02:49.316739Z,49345.92,49351.12,37626.83495,22.52877324
160018554,49330.19,0.00009715,2021-04-23T06:03:19.39323Z,49322.51,49329.71,37626.83495,30.29383079
160018744,49326.69,0.00422938,2021-04-23T06:03:49.812998Z,49316.48,49326.68,37641.13969,34.61947463
160018919,49309.14,0.00397301,2021-04-23T06:04:20.037756Z,49309.13,49309.14,37652.0329,31.08782874
160019186,49243.38,0.00995683,2021-04-23T06:04:49.722235Z,49228.2,49239.94,37652.0329,35.80430733
160019389,49248.51,0.00014155,2021-04-23T06:05:19.860865Z,49249.99,49250.63,37665.42056,37.97384015
160019575,49244.28,0.01989716,2021-04-23T06:05:49.205936Z,49238.65,49244.24,37665.42056,36.00238492
160019746,49242.46,0.00195934,2021-04-23T06:06:19.367881Z,49232.44,49239.16,37675.26869,25.8760102
160019991,49225.95,0.01210119,2021-04-23T06:06:49.811983Z,49224.93,49231.96,37675.26869,7.764299306
160020218,49224.07,0.00209446,2021-04-23T06:07:19.606868Z,49224.07,49224.08,37685.00784,10.04552556
