trade_id,price,size,time,bid,ask,volume,std_dev
157919162,56966.1,0.00048925,2021-04-19T12:26:39.138325Z,56966.09,56966.1,17154.65271274,10.359086062005515
157919276,56994.14,0.00064623,2021-04-19T12:27:08.846264Z,56994.13,56994.14,17156.46098803,14.442528311876622
157919410,57016.37,0.00901253,2021-04-19T12:27:39.89321Z,57016.36,57016.37,17179.91346248,19.191788453356565
157919512,57061.49,0.0001572,2021-04-19T12:28:09.824905Z,57061.48,57061.49,17179.91346248,35.75125430019171
157919607,57061.65,0.00084776,2021-04-19T12:28:39.913075Z,57061.65,57061.66,17187.50351395,37.5320039437731
157919702,57061.41,0.07192605,2021-04-19T12:29:09.713214Z,57061.4,57061.41,17187.50351395,28.444916875144475
157919785,57061.81,0.01835521,2021-04-19T12:29:40.132127Z,57061.8,57061.81,17189.89952445,18.088521886346204
157919902,57092,0.05117,2021-04-19T12:30:09.029296Z,57099.99,57100,17191.25775344,12.164776037056052
157920046,57206.51,0.01715067,2021-04-19T12:30:41.22023Z,57206.5,57206.51,17191.25775344,56.16319421142109
157920238,57114.94,0.01946719,2021-04-19T12:31:08.56098Z,57109.25,57112.98,17208.23404919,53.49824318637998
157920367,57134,0.07426686,2021-04-19T12:31:41.97866Z,57118.55,57134,17208.23404919,48.70012377836462
157920474,57067.83,0.00167582,2021-04-19T12:32:11.954905Z,57067.82,57067.83,17221.77297396,47.25377639964782
157920596,57028.38,0.01718552,2021-04-19T12:32:42.070453Z,57028.37,57028.38,17225.60809937,60.58740113281804
157920690,57013.31,0.00062842,2021-04-19T12:33:11.794807Z,57013.3,57013.31,17225.60809937,47.01484591096732
157920817,56994.21,0.00859949,2021-04-19T12:33:41.605078Z,56994.2,56994.21,17228.6006689,49.537668334650604
157920959,56952.96,0.00372469,2021-04-19T12:34:11.650315Z,56952.95,56952.96,17228.6006689,37.913121423019504
157921092,56922.05,0.00015747,2021-04-19T12:34:41.613894Z,56914.91,56922.91,17231.99345864,39.28781765431522
157921259,56973.4,0.0072407,2021-04-19T12:35:12.106777Z,56973.33,56973.4,17240.68286773,31.79928087299509
157921366,56926.39,0.0281655,2021-04-19T12:35:41.900511Z,56926.38,56926.39,17240.68286773,27.485284354378543
157921512,56907.44,0.00168132,2021-04-19T12:36:11.904007Z,56907.43,56907.44,17251.31647734,23.613666721676065
157921650,56881.87,0.0043732,2021-04-19T12:36:41.466826Z,56881.86,56881.87,17251.31647734,29.94455075708254
157921792,56860.79,0.26025951,2021-04-19T12:37:10.911749Z,56853.68,56853.69,17256.42868915,38.74961749546009
157921894,56850.1,0.00169751,2021-04-19T12:37:41.804949Z,56850.09,56850.1,17264.37179674,28.39053039388913
157921994,56902.5,0.0043098,2021-04-19T12:38:11.827597Z,56902.49,56902.5,17264.37179674,22.46898573693733
157922087,56865.56,0.00689092,2021-04-19T12:38:41.806744Z,56857.58,56864.95,17285.25608003,18.29907167173476
157922222,56839.05,0.00169782,2021-04-19T12:39:11.031217Z,56839.04,56839.05,17285.25608003,21.49372094468072
157922379,56819.54,0.01701293,2021-04-19T12:39:41.723454Z,56819.53,56819.54,17296.44384732,27.9391309823401
157922478,56814.94,0.00862813,2021-04-19T12:40:11.496944Z,56810.79,56814.94,17316.59859814,32.43805074366842
157922581,56799.16,0.004315,2021-04-19T12:40:42.053898Z,56799.15,56800,17316.59859814,22.83034997651641
157922796,56919.56,0.00168202,2021-04-19T12:41:11.984579Z,56919.55,56919.56,17319.20597625,42.504598340055814
157922922,56884.13,0.00032353,2021-04-19T12:41:41.933386Z,56879.76,56884.13,17319.20597625,46.28836899318103
157923102,56797.98,0.00164615,2021-04-19T12:42:11.316921Z,56797.97,56797.98,17347.28374291,49.57640874497779
157923236,56776.86,0.00077217,2021-04-19T12:42:41.487973Z,56778.62,56784.95,17364.11827391,55.853287960957
157923336,56827.39,0.00084064,2021-04-19T12:43:11.927775Z,56827.38,56827.39,17364.11827391,53.25709965863064
157923435,56810.72,0.00080462,2021-04-19T12:43:42.652072Z,56810.71,56810.72,17368.43334344,36.32525876096079
157923546,56764.47,0.00066604,2021-04-19T12:44:12.841438Z,56762.45,56765.24,17368.43334344,22.649857042651963
157923662,56761.07,0.00070118,2021-04-19T12:44:41.961963Z,56761.06,56761.07,17370.86385239,26.346551502107218
157923825,56724.03,0.00170171,2021-04-19T12:45:12.816704Z,56719.51,56724.03,17377.28492403,37.12503392663776
157923967,56774.79,0.0037,2021-04-19T12:45:43.143247Z,56774.79,56774.8,17377.28492403,27.785276389749708
157924069,56785.5,0.00350974,2021-04-19T12:46:12.986416Z,56785.49,56785.5,17390.67515521,20.806330191919017
157924180,56810.24,0.00191752,2021-04-19T12:46:42.682719Z,56810.23,56810.24,17390.67515521,28.527523973426238
157924295,56796.96,0.03390849,2021-04-19T12:47:12.930775Z,56796.95,56796.96,17408.56323258,29.58970131741486
157924446,56841.67,0.01682996,2021-04-19T12:47:42.735207Z,56840.15,56840.16,17421.19072834,23.149518700221833
157924558,56844.23,0.00336635,2021-04-19T12:48:12.064036Z,56844.22,56844.23,17421.19072834,23.58575417600402
157924646,56823.14,0.01262514,2021-04-19T12:48:41.961773Z,56811.9,56823.28,17425.6541739,18.110179901103596
157924834,56771.91,0.00654805,2021-04-19T12:49:11.912479Z,56774.6,56787.16,17425.6541739,27.613176131166576
157924935,56765.74,0.0178,2021-04-19T12:49:41.748289Z,56765.73,56765.74,17433.49002017,33.926231385925355
157925071,56775.38,0.00178809,2021-04-19T12:50:11.436161Z,56775.37,56775.38,17444.7473374,31.571698086299183
157925188,56715.01,0.00170152,2021-04-19T12:50:41.791727Z,56715.01,56715.95,17444.7473374,34.34594974744909
157925327,56739.31,0.0168718,2021-04-19T12:51:11.883112Z,56739.3,56739.31,17448.54046827,23.02308320046939
157925460,56717.1,0.00337279,2021-04-19T12:51:43.867024Z,56717.09,56717.1,17448.54046827,24.626115732220814
157925546,56707.65,0.02575876,2021-04-19T12:52:11.927243Z,56707.64,56707.65,17460.01708826,24.628002762257577
157925643,56707.66,0.00032479,2021-04-19T12:52:42.956353Z,56707.65,56707.66,17464.29242719,11.625538441678911
157925833,56655.71,0.00041264,2021-04-19T12:53:13.781253Z,56649.4,56649.41,17464.29242719,27.44451610176331
157925969,56691.34,0.00015816,2021-04-19T12:53:43.819177Z,56685.08,56691.34,17477.148644,21.73398021671954
157926043,56634.48,0.01318419,2021-04-19T12:54:11.89982Z,56634.41,56639.63,17477.148644,29.38799442054455
157926159,56647.34,0.05006434,2021-04-19T12:54:44.064178Z,56647.33,56647.34,17496.24541807,27.628728238245717
157926257,56668.92,0.07077626,2021-04-19T12:55:13.199703Z,56668.92,56668.93,17501.67718065,19.446003601338898
157926401,56620,0.00865606,2021-04-19T12:55:42.755002Z,56619.99,56620,17501.67718065,25.241722287984963
157926524,56591.32,0.00493541,2021-04-19T12:56:13.089584Z,56591.32,56591.33,17512.14281666,26.086648233630033
157926668,56649,0.08056891,2021-04-19T12:56:42.687388Z,56648.99,56649,17512.14281666,26.949156277422716
157926810,56651.25,0.00519137,2021-04-19T12:57:12.964452Z,56644.33,56649.11,17518.42518015,27.340604529982883
157926910,56654.23,0.00066768,2021-04-19T12:57:42.068938Z,56654.22,56654.23,17528.05329804,24.27290588423967
157927038,56634.06,0.00010571,2021-04-19T12:58:13.273918Z,56633.17,56634.06,17528.05329804,23.383573209946714
157927135,56615.01,0.00346178,2021-04-19T12:58:41.77734Z,56615.8,56615.81,17532.55556384,14.610397669623488
157927296,56592.18,0.00127054,2021-04-19T12:59:12.82891Z,56592.17,56592.18,17532.55556384,23.272528527542846
157927449,56571.53,0.00866932,2021-04-19T12:59:42.924599Z,56571.52,56571.53,17536.009914,29.325422010029556
157927615,56551.76,0.0149,2021-04-19T13:00:14.8419Z,56551.73,56551.74,17550.54070913,29.43702525846435
157927832,56629.54,0.01212535,2021-04-19T13:00:44.613856Z,56629.53,56629.54,17550.54070913,28.20291658796311
157927967,56648.89,0.00036026,2021-04-19T13:01:13.69802Z,56648.88,56648.89,16308.32716652,35.92824126042329
157928057,56680.97,0.00014188,2021-04-19T13:01:42.490924Z,56680.97,56680.98,16308.32716652,48.143734546316345
157928188,56639.09,0.00346083,2021-04-19T13:02:12.729173Z,56639.08,56639.09,16317.84111349,42.79976121505035
157928317,56639.09,0.00726499,2021-04-19T13:02:44.47791Z,56639.08,56639.09,16320.16467169,17.811173573470047
157928406,56661.65,0.00023724,2021-04-19T13:03:14.713178Z,56661.64,56661.65,16320.16467169,15.853154136129731
157928525,56663.65,0.00003238,2021-04-19T13:03:45.077185Z,56663.64,56663.65,16323.83909757,16.011755683362598
157928638,56671.62,0.00170345,2021-04-19T13:04:14.69877Z,56665.66,56665.67,16323.83909757,13.427759309125937
157928752,56660.8,0.00197888,2021-04-19T13:04:43.612386Z,56657.92,56657.93,16328.94405526,10.834226140497204
157928839,56646.08,0.00756248,2021-04-19T13:05:14.663154Z,56643.63,56646.08,16332.51351218,8.27753345286297
157928958,56624.07,0.00165603,2021-04-19T13:05:44.557918Z,56624.06,56624.07,16332.51351218,16.76604020226391
157929118,56693.45,0.00506441,2021-04-19T13:06:14.984228Z,56693.44,56693.45,16338.33716491,23.39286267354599
157929242,56696.64,0.00269795,2021-04-19T13:06:45.39173Z,56696.63,56696.64,16338.33716491,27.778506368466708
157929344,56735.91,0.00084236,2021-04-19T13:07:15.065469Z,56735.9,56735.91,16360.47666011,39.64716131151974
157929452,56727.72,0.00084221,2021-04-19T13:07:44.985324Z,56723.66,56727.72,16362.88554033,39.44319125096436
157929576,56659.57,0.00168669,2021-04-19T13:08:14.474598Z,56656.61,56656.62,16362.88554033,27.24473776822705
157929692,56669.48,0.00935534,2021-04-19T13:08:44.783675Z,56669.47,56669.48,16369.63533688,30.372549844552676
157929831,56687.34,0.00015829,2021-04-19T13:09:14.346942Z,56683.87,56683.88,16369.63533688,30.67382376000776
157929937,56638.81,0.00015819,2021-04-19T13:09:44.460476Z,56638.57,56638.69,16376.50833972,29.991332482264333
157930066,56630.01,0.00175706,2021-04-19T13:10:15.092591Z,56630,56630.01,16380.68817512,20.698783927167586
157930216,56575.22,0.00045725,2021-04-19T13:10:45.195909Z,56575.21,56575.22,16380.68817512,38.49068115875853
157930341,56555.75,0.01732799,2021-04-19T13:11:14.323433Z,56555.74,56555.75,16393.07637778,47.0932592211177
157930455,56555.01,0.00175932,2021-04-19T13:11:44.578115Z,56555,56555.01,16393.07637778,36.31644035516546
157930650,56515.32,0.00887419,2021-04-19T13:12:14.805375Z,56515.31,56515.32,16397.64436539,37.353046141822276
157930756,56509.73,0.08080615,2021-04-19T13:12:44.0772Z,56505.62,56509.17,16409.81368173,25.356869366616472
157930924,56476.89,0.04156646,2021-04-19T13:13:14.946572Z,56476.88,56476.89,16409.81368173,29.85750157126218
157931096,56466.76,0.00694387,2021-04-19T13:13:44.862717Z,56463.44,56466.76,16416.16788843,31.247439192357234
157931198,56450.62,0.00093724,2021-04-19T13:14:14.25054Z,56444.99,56445,16416.16788843,24.91937768248917
157931387,56411.08,0.00171089,2021-04-19T13:14:44.864322Z,56411,56411.08,16427.92122857,32.37193883728596
157931564,56428.03,0.09264012,2021-04-19T13:15:14.944256Z,56428.02,56428.03,16433.53762224,24.27573488252997
157931739,56466.76,0.00067752,2021-04-19T13:15:44.207287Z,56466.75,56466.76,16433.53762224,21.984150656487294
157931892,56458.8,0.00347143,2021-04-19T13:16:14.936227Z,56458.79,56458.8,16462.03652047,20.567996890493063
157932042,56390.15,0.01769819,2021-04-19T13:16:44.474036Z,56387.81,56387.82,16462.03652047,28.72615853344577
157932198,56463.32,0.0008472,2021-04-19T13:17:14.248778Z,56463.31,56463.32,16479.50030329,29.091904992411443
157932396,56402.02,0.00312427,2021-04-19T13:17:45.086524Z,56402.01,56402.02,16494.69281196,33.07277551231605
157932639,56313.74,0.00165212,2021-04-19T13:18:17.113798Z,56311.22,56313.74,16494.69281196,54.5006728774162
157932826,56309.32,0.00259777,2021-04-19T13:18:47.150468Z,56309.31,56309.32,16513.62239166,58.00716300677036
157932972,56330,0.04351225,2021-04-19T13:19:17.234583Z,56329.99,56330,16525.50600148,59.96906002344248
157933104,56330.01,0.01756769,2021-04-19T13:19:46.859219Z,56330,56330.01,16525.50600148,33.56387605891102
157933299,56272.58,0.00201379,2021-04-19T13:20:17.1613Z,56272.57,56272.58,16532.94262028,21.017716338852807
157933462,56288.44,0.0358,2021-04-19T13:20:46.711633Z,56288.89,56288.9,16532.94262028,22.75402382219369
157933594,56270.01,0.00028381,2021-04-19T13:21:15.402289Z,56270,56270.01,16542.25561938,26.71865969882722
157933786,56314.27,0.00115716,2021-04-19T13:21:45.918674Z,56314.26,56314.27,16542.25561938,23.525322019092897
157933932,56285.5,0.00084871,2021-04-19T13:22:16.129599Z,56277.31,56285.5,16559.03985913,15.754650110455216
157934045,56309.01,0.034829,2021-04-19T13:22:46.090524Z,56309,56309.01,16578.65341753,16.206925189628254
157934139,56283.93,0.0265588,2021-04-19T13:23:03.707157Z,56283.92,56283.93,16578.65341753,16.581606197901728
157934359,56227.9,0.060456,2021-04-19T13:23:47.089566Z,56221.48,56227.9,16586.94759365,30.630584325197848
157934687,56155.88,0.00500053,2021-04-19T13:24:17.085086Z,56155.88,56162.73,16608.28724275,55.15576800395538
157934888,56177.29,0.00983203,2021-04-19T13:24:47.178339Z,56177.29,56177.3,16608.28724275,59.03276629218857
157935031,56129.92,0.07527816,2021-04-19T13:25:16.912Z,56124.68,56127.36,16633.37739859,54.90059839483988
157935230,56112.98,0.00085192,2021-04-19T13:25:45.682088Z,56102.94,56108.87,16633.37739859,40.09704009168939
157935453,56248.6,0.00084962,2021-04-19T13:26:15.896462Z,56251.41,56251.42,16643.72937874,47.24371602778589
157935626,56333.07,0.00609584,2021-04-19T13:26:47.732991Z,56324.3,56336.84,16669.13987461,81.3244414435853
157935889,56357.58,0.04792,2021-04-19T13:27:18.082297Z,56358.1,56364.46,16669.13987461,100.74621938369991
157936356,56447.94,0.00171225,2021-04-19T13:27:45.909773Z,56436.58,56449.09,16695.90690372,113.06083275875868
157936683,56467.55,0.00084503,2021-04-19T13:28:17.232145Z,56467.54,56467.55,16695.90690372,79.80249855799882
157936853,56413.77,0.0029304,2021-04-19T13:28:46.761013Z,56411.86,56413.14,16742.3729855,51.4794302231208
157936976,56428.38,0.0034745,2021-04-19T13:29:18.082428Z,56422.37,56428.38,16748.22616597,37.41820444778015
157937188,56356.47,0.00015909,2021-04-19T13:29:48.021254Z,56352.7,56356.47,16748.22616597,37.80721063627782
157937383,56341.3,0.00091909,2021-04-19T13:30:14.958948Z,56341.29,56341.3,16770.90663728,46.66354148687348
157937547,56391.71,0.651959,2021-04-19T13:30:47.01813Z,56391.7,56407.31,16770.90663728,33.07391999896737
157937763,56472.15,0.31839711,2021-04-19T13:31:17.080126Z,56472.15,56477.12,16783.94915332,47.75010341452116
157937929,56429.95,0.00041465,2021-04-19T13:31:46.262018Z,56428.48,56437.43,16783.94915332,47.953562371292634
157938042,56474.19,0.00381479,2021-04-19T13:32:17.028283Z,56474.18,56474.19,16805.97027936,50.46166307303228
157938307,56411.75,0.00018534,2021-04-19T13:32:46.64936Z,56410.45,56410.46,16814.63167831,32.715608508714695
157938625,56479.77,0.0125249,2021-04-19T13:33:17.274288Z,56479.76,56479.77,16814.63167831,27.43595188971076
157938806,56454.34,0.01031615,2021-04-19T13:33:47.026459Z,56450.41,56452.27,16836.32099251,25.90486286577687
157938999,56414.27,0.06351946,2021-04-19T13:34:16.848708Z,56414.27,56420.19,16847.43257384,28.91631899282706
157939260,56448.09,0.00171032,2021-04-19T13:34:47.019021Z,56438.58,56448.09,16847.43257384,25.68781158633818
157939453,56437.17,0.00171082,2021-04-19T13:35:17.391328Z,56434,56434.01,16859.31965988,21.431045147050703
157939668,56487.41,1,2021-04-19T13:35:47.385895Z,56487.4,56487.41,16859.31965988,23.86640283106941
157939827,56487.41,0.00019394,2021-04-19T13:36:17.935678Z,56487.4,56487.41,16871.58169619,28.723932879994766
157940043,56563.4,0.00126703,2021-04-19T13:36:46.609184Z,56563.39,56563.4,16871.58169619,44.289436935821584
157940393,56609.42,0.02079598,2021-04-19T13:37:18.671895Z,56609.41,56609.42,16890.0233706,61.34879669634584
157940558,56608.03,0.00170457,2021-04-19T13:37:46.855974Z,56602.04,56611.99,16909.50208914,54.60103244524763
157940729,56604.9,0.0086576,2021-04-19T13:38:16.921143Z,56604.89,56604.9,16909.50208914,46.852146760692094
157940918,56543.57,0.00049267,2021-04-19T13:38:48.771529Z,56543.56,56543.57,16918.00515547,27.210291142963456
157941032,56572.58,0.0003367,2021-04-19T13:39:16.536337Z,56572.57,56572.58,16927.75497469,25.911304870359412
157941189,56589.13,0.01732636,2021-04-19T13:39:47.114762Z,56578.91,56589.13,16927.75497469,23.685135762436502
157941338,56646.85,0.00584401,2021-04-19T13:40:18.697432Z,56649.8,56649.81,16933.73759736,34.362789527111225
157941502,56713.99,0.05737142,2021-04-19T13:40:48.679176Z,56703.6,56714,16933.73759736,60.61126944787671
157941668,56727.49,0.00199033,2021-04-19T13:41:16.277921Z,56728.54,56734.27,16942.06299953,62.941807537444426
157941809,56700.01,0.00084231,2021-04-19T13:41:49.196065Z,56700,56700.01,16950.39330614,51.119036611416234
157941995,56701.6,0.0259372,2021-04-19T13:42:19.038365Z,56701.59,56701.6,16950.39330614,27.41773907669895
157942153,56623.49,0.01731271,2021-04-19T13:42:48.910828Z,56623.48,56623.49,16964.41111522,36.28878923411824
157942285,56680.04,0.00345879,2021-04-19T13:43:18.463537Z,56675.98,56677.21,16964.41111522,34.9362233803062
157942483,56707.78,0.00880832,2021-04-19T13:43:49.004718Z,56707.77,56707.78,16984.24896066,30.979622077728855
157942657,56688.97,0.00084218,2021-04-19T13:44:18.846475Z,56688.96,56688.97,17000.55931009,30.03805626333032
157942833,56728.37,0.01729191,2021-04-19T13:44:48.833603Z,56728.36,56728.37,17000.55931009,35.273399043453395
157942968,56688.92,0.00041244,2021-04-19T13:45:19.133868Z,56688.91,56688.92,17025.66057968,17.327463290332673
157943224,56726.39,0.00619333,2021-04-19T13:45:48.598847Z,56726.39,56726.4,17025.66057968,17.200742544357375
157943420,56643.25,0.01737027,2021-04-19T13:46:18.386668Z,56646.65,56655.75,17048.78361812,31.1451980259907
157943601,56638.13,0.0129888,2021-04-19T13:46:48.861288Z,56633.08,56638.18,17082.15073505,38.85695325265334
157943722,56600.06,0.00017491,2021-04-19T13:47:18.737996Z,56600.05,56600.06,17082.15073505,43.80307980131544
157943955,56585.5,0.00177614,2021-04-19T13:47:48.721722Z,56585.54,56585.55,17095.16831279,49.058836758340874
157944107,56621.76,0.00063734,2021-04-19T13:48:18.776875Z,56621.76,56621.77,17095.16831279,22.066592851698168
157944271,56620.01,0.00084371,2021-04-19T13:48:49.346366Z,56620,56620.01,17116.43177654,18.33600763751122
157944424,56573.8,0.00439978,2021-04-19T13:49:18.734024Z,56573.79,56573.8,17125.29163958,18.816673034400342
157944658,56544.34,0.0862,2021-04-19T13:49:48.254426Z,56544.33,56547.31,17125.29163958,29.232207170929488
157944865,56585.11,0.00170617,2021-04-19T13:50:18.567564Z,56585.1,56585.11,17143.63210185,29.24217953717101
157945120,56513.32,0.00084476,2021-04-19T13:50:48.67433Z,56502.8,56510.17,17143.63210185,36.27338120557868
157945392,56449.99,0.00073451,2021-04-19T13:51:18.546092Z,56449.99,56450,17164.97629212,48.55134082687141
157945610,56446.92,0.00868502,2021-04-19T13:51:48.875003Z,56446.91,56446.92,17184.46066684,53.64840374222047
157945791,56554.13,0.00024755,2021-04-19T13:52:18.808151Z,56554.13,56554.14,17184.46066684,55.100311651461865
157945987,56473.98,0.00041826,2021-04-19T13:52:48.754565Z,56458.77,56463.33,17195.54770926,40.84755826348893
157946189,56511.3,0.00076672,2021-04-19T13:53:18.853801Z,56511.29,56511.3,17195.54770926,40.60109683357266
157946368,56573.49,0.00170684,2021-04-19T13:53:48.698322Z,56573.48,56573.49,17205.48737157,47.40752539510706
157946494,56594.76,0.00211821,2021-04-19T13:54:18.924055Z,56594.75,56594.76,17214.37166201,43.567166261831204
157946669,56663.53,0.02898794,2021-04-19T13:54:48.96265Z,56663.52,56663.53,17214.37166201,66.06303093322936
157946842,56671.18,0.01170735,2021-04-19T13:55:18.614403Z,56666.79,56670.95,17231.63482456,59.43048288616588
157947122,56706.13,0.00674947,2021-04-19T13:55:48.809984Z,56706.12,56706.13,17231.63482456,49.70461202022132
157947265,56715.43,0.01248775,2021-04-19T13:56:18.830805Z,56715.42,56715.43,17246.18975074,42.598968345243044
157947491,56778.49,0.00345433,2021-04-19T13:56:50.472491Z,56778.48,56778.49,17248.98395834,40.87870761260729
157947674,56814.61,0.00032469,2021-04-19T13:57:18.762268Z,56814.6,56814.61,17248.98395834,51.95206498374687
157947819,56774.04,0.00084192,2021-04-19T13:57:48.764244Z,56774.03,56774.04,17259.99971317,40.949182166122746
157947942,56774.04,0.01344108,2021-04-19T13:58:20.829598Z,56774.03,56774.04,17259.99971317,31.824273378563507
157948067,56774.69,0.0173436,2021-04-19T13:58:50.518334Z,56774.68,56774.69,17263.86764823,15.805063241664762
157948232,56720.02,0.00023685,2021-04-19T13:59:18.725883Z,56720.01,56720.02,17267.97866694,30.105613431280105
157948436,56690.12,0.00352442,2021-04-19T13:59:48.574988Z,56690.11,56690.12,17267.97866694,35.18931792568341
157948696,56635.26,0.00449788,2021-04-19T14:00:21.09461Z,56635.25,56635.26,17287.85847096,52.87363940638091
157948853,56618.11,0.00041923,2021-04-19T14:00:50.117627Z,56618.1,56618.11,17287.85847096,56.939270456139006
157948985,56595.23,0.00466589,2021-04-19T14:01:20.822678Z,56584.58,56595.01,15834.40640668,46.32737825604456
157949129,56565.97,0.01299643,2021-04-19T14:01:51.213688Z,56565.96,56565.97,15838.80528535,41.669290083706926
157949333,56505.01,0.00427183,2021-04-19T14:02:20.581187Z,56505.01,56505.02,15838.80528535,45.78571462892996
157949470,56453.26,0.01192922,2021-04-19T14:02:50.808933Z,56453.74,56468.48,15860.53885346,60.48411745312572
157949648,56495,0.04280205,2021-04-19T14:03:20.851015Z,56494.99,56495,15860.53885346,51.05848669990783
157949807,56446.94,0.17363985,2021-04-19T14:03:51.13663Z,56446.93,56446.94,15872.49717336,42.833103367439605
157950034,56382.39,0.0104276,2021-04-19T14:04:20.918129Z,56382.38,56382.39,15888.52816979,43.427298788745986
157950191,56381.09,0.03476275,2021-04-19T14:04:50.11122Z,56381.08,56381.09,15888.52816979,44.0382173127834
157950422,56397.71,0.005,2021-04-19T14:05:21.180574Z,56397.7,56397.71,15901.66921603,44.2134561427667
157950670,56378.54,0.09755,2021-04-19T14:05:50.507745Z,56372.5,56377.3,15901.66921603,25.695531597715547
157950869,56320.84,0.0975,2021-04-19T14:06:20.984963Z,56320.83,56320.84,15922.58034274,26.501458527600636
157951141,56271.75,0.00910515,2021-04-19T14:06:50.841534Z,56271.75,56271.76,15937.15460529,46.96963044447877
157951342,56264.01,0.017284,2021-04-19T14:07:20.760181Z,56264,56264.02,15937.15460529,54.246842120916696
157951526,56243.15,0.0001112,2021-04-19T14:07:51.155018Z,56243.15,56243.16,15976.50151831,48.64943469448115
157951719,56285.57,0.05072,2021-04-19T14:08:20.695791Z,56285.57,56290,15976.50151831,25.836002478967206
157951927,56309.9,0.00435283,2021-04-19T14:08:50.198322Z,56309.89,56309.9,15986.28075294,22.250497165083644
157952129,56239.17,0.00201279,2021-04-19T14:09:20.947938Z,56236.28,56239.18,16001.62710051,26.564180395668792
157952428,56172.57,0.00041651,2021-04-19T14:09:50.578247Z,56164.58,56169.7,16001.62710051,46.93149322250634
157952758,56164.15,0.024,2021-04-19T14:10:21.199574Z,56164.14,56164.15,16022.39760548,58.47957127146775
157952960,56167.46,0.00885329,2021-04-19T14:10:51.064942Z,56167.45,56167.46,16022.39760548,56.8184220134242
157953157,56201.95,0.2200498,2021-04-19T14:11:20.835529Z,56201.94,56201.95,16061.64283553,28.4118017749002
157953369,56309.52,0.00136489,2021-04-19T14:11:51.001174Z,56309.76,56309.77,16079.83536602,54.85604324133835
157953576,56275.26,0.00215621,2021-04-19T14:12:21.104114Z,56268.75,56274.9,16079.83536602,58.6612367419474
157953727,56300,0.0001,2021-04-19T14:12:51.115018Z,56300,56300.01,16091.75240839,56.21181527129184
157953916,56240.17,0.00032752,2021-04-19T14:13:20.576933Z,56240.16,56240.17,16091.75240839,39.75778515075115
157954094,56289.52,0.00187001,2021-04-19T14:13:51.17537Z,56289.51,56289.52,16102.19803045,24.20364071978652
157954252,56332.92,0.00171452,2021-04-19T14:14:19.965439Z,56327.5,56332.66,16117.72441572,30.375075046693865
157954422,56349.34,0.00175991,2021-04-19T14:14:50.692046Z,56349.34,56349.35,16117.72441572,37.89211210913955
157954609,56305.47,0.0004946,2021-04-19T14:15:20.751278Z,56301.4,56307.48,16127.19254897,37.886279628535156
157954819,56344.13,0.0003954,2021-04-19T14:15:52.561343Z,56344.12,56349.03,16127.19254897,23.059702168300635
157955035,56476.05,0.17915609,2021-04-19T14:16:22.569368Z,56456.58,56476.76,16140.44539298,59.20714261040813
157955370,56523.55,0.00867627,2021-04-19T14:16:50.769966Z,56523.54,56523.55,16152.76760205,84.46489457808919
157955552,56455.15,0.04915997,2021-04-19T14:17:20.815381Z,56436.55,56446.82,16152.76760205,82.42490012178868
157955830,56429.28,0.0004,2021-04-19T14:17:51.13598Z,56427.41,56429.28,16162.79238329,59.42576155242807
157956036,56396.63,0.00434545,2021-04-19T14:18:21.092832Z,56396.62,56396.63,16162.79238329,42.90546743814361
157956191,56386.36,0.02608663,2021-04-19T14:18:51.084797Z,56386.35,56386.36,16180.21811299,49.12624903334526
157956463,56432.56,0.01735684,2021-04-19T14:19:23.054535Z,56432.55,56432.56,16188.90524432,25.12847357255923
157956657,56395.19,0.00259269,2021-04-19T14:19:53.164533Z,56395.18,56395.19,16188.90524432,19.066696202732054
157956881,56339.3,0.0241,2021-04-19T14:20:22.291514Z,56342.26,56342.27,16206.04582814,29.8864045359763
157957013,56304.92,0.08243709,2021-04-19T14:20:50.683304Z,56304.91,56304.92,16206.04582814,44.67652162029859
157957239,56251.6,0.00023872,2021-04-19T14:21:22.602231Z,56251.58,56251.59,16224.97573301,64.10590787197876
157957517,56214.95,0.00012741,2021-04-19T14:21:53.21771Z,56214.94,56214.95,16247.35275945,63.559091687134
157957715,56256.17,0.00536053,2021-04-19T14:22:22.644389Z,56256.17,56256.18,16247.35275945,43.6459278294692
157957837,56277.93,0.00032147,2021-04-19T14:22:51.075679Z,56277.93,56277.94,16256.21089716,29.82555186574152
157958106,56196.56,0.00032764,2021-04-19T14:23:22.949554Z,56197.34,56199.99,16256.21089716,29.487940180653645
157958355,56216.72,0.0034863,2021-04-19T14:23:51.825258Z,56211.67,56216.67,16268.3921932,29.909338075228877
157958526,56153.01,0.00044299,2021-04-19T14:24:22.772804Z,56153,56153.01,16289.35030819,44.07261163238647
157958776,56117.44,0.00742843,2021-04-19T14:24:53.172812Z,56117.44,56127.15,16289.35030819,54.94488052677261
157958984,56191.56,0.00325976,2021-04-19T14:25:22.889308Z,56185.9,56191.56,16313.08578274,35.429712052211386
157959162,56235.93,0.01393319,2021-04-19T14:25:53.267732Z,56233.11,56233.12,16313.08578274,42.91710027602264
157959362,56250.18,0.00522573,2021-04-19T14:26:22.946195Z,56236.65,56249.67,16329.43658386,49.7315548128322
157959538,56168.3,0.0001747,2021-04-19T14:26:53.017244Z,56177.45,56177.46,16337.77379759,47.819470679855094
157959790,56095.65,0.00189753,2021-04-19T14:27:22.4984Z,56095.64,56095.65,16337.77379759,54.94069260668082
