,id,currency,balance,hold,available,profile_id,trading_enabled
0,adc8e904-0438-4a83-9a2f-99035f889d0e,BAT,0.0000000000000000,0.0000000000000000,0,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
1,51c3f42e-35e5-4720-a005-91fc93ece428,BTC,0.0000000000000000,0.0000000000000000,0,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
2,413955fc-ae82-4624-9f2a-f2c49f996c50,ETH,0.0000000000000000,0.0000000000000000,0,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
3,0f2d0541-8e14-4ba0-bc2d-e1397cc8081c,EUR,0.0000000000000000,0.0000000000000000,0,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
4,a173491e-d749-4c65-9993-d5a34568a2b2,GBP,0.0000000000000000,0.0000000000000000,0,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
5,4fb2d672-21fb-4e9f-94ce-01b569731bf4,LINK,0.0000000000000000,0.0000000000000000,0,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
6,f831735e-d691-4412-92fd-42e7394045d2,USD,1500.0000000000000000,0.0000000000000000,1500,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
7,d8aa5854-3f41-4f4c-9364-1bc429f3e527,USDC,0.0000000000000000,0.0000000000000000,0,bc1b2bee-31e5-4625-a490-b89f0496c44f,True
